X,R*THETA,R
-0.006085965,13.440449050935408,2.2245592806686143
-0.005977753,13.447661885352515,2.2245766052046982
-0.004360394,13.456141668411894,2.2248351885664377
-0.001286926,13.465508685826153,2.225327546901338
0.003319989,13.475334641988768,2.2260683848007665
0.009428517,13.484768593642626,2.2270553640940585
0.016232981,13.49320246511208,2.2281606994924994
0.023227953,13.500769897444046,2.229304037209041
0.030252355,13.507669451702588,2.2304592168476565
0.037246134,13.514011266063653,2.231616357270928
0.044180809,13.519868683326035,2.2327705877897723
0.05104932,13.525344724482906,2.23392056858517
0.057852842,13.530517030620626,2.2350662608158793
0.064588241,13.535410521201605,2.236206955028008
0.07125411,13.54004762971486,2.2373422446293594
0.07785098,13.544451449264804,2.2384720483670217
0.084380966,13.548645155022784,2.239596527699984
0.090847455,13.552651659068793,2.240716025924124
0.140338243,13.580733762317928,2.2494795732948205
0.188242388,13.60603027091075,2.2582926525045925
0.23562524,13.631733489801956,2.2673288418752175
0.282766839,13.658636375370614,2.276632633996086
0.329779899,13.687036112532862,2.286225300143744
0.37677803,13.717225767395306,2.2961244942659778
0.423834933,13.749445159423441,2.306349709659713
0.471016233,13.783900656217199,2.3169164092683787
0.518363524,13.820746247321209,2.327837306130638
0.565867442,13.859984100318592,2.339114635373282
0.613509852,13.901593372921559,2.3507493235408186
0.661271231,13.945537431282352,2.3627399878781437
0.709137071,13.991788826694219,2.375085812508136
0.757092977,14.040326469211813,2.3877870224433506
0.80512464,14.091135336075258,2.400844835477489
0.853216983,14.144192580816368,2.4142595325554894
0.901361094,14.199488356366349,2.4280316478356125
0.949551888,14.2570321032121,2.442163577539851
0.997784175,14.316834229788029,2.4566578386864113
1.046052664,14.378906052892837,2.471517060311604
1.094355388,14.443271674719757,2.4867453390144245
1.142687321,14.509940608968478,2.5023453478206994
1.191038651,14.578905639082572,2.5183180722496443
1.239399616,14.65016257984805,2.5346649952490665
1.2877605,14.72371012438061,2.5513880719224007
1.336109686,14.799537053879156,2.568488411013835
1.384437744,14.87763627326114,2.5859670720870813
1.432738244,14.95801561748217,2.603826457912774
1.48100473,15.0406845250436,2.622069220924454
1.529230717,15.125654011990628,2.6406982623512865
1.577410909,15.21294091961148,2.6597169543144497
1.625540445,15.302563755511688,2.6791287684465788
1.673613462,15.394537972016698,2.69893703251168
1.721624084,15.488879817768424,2.719145194020888
1.769566418,15.585606337121614,2.7397568218070383
1.817435253,15.684740244148845,2.760776087299527
1.865223625,15.786293841653587,2.782206222102025
1.91292313,15.890271215308278,2.8040497859107183
1.960525409,15.996678440359402,2.826309678688373
2.008022144,16.10552351851554,2.8489891304346093
2.05540146,16.216800629863354,2.8720900753769762
2.102650829,16.330497476907414,2.8956132424542473
2.149760707,16.446613439830696,2.919560375801891
2.19672157,16.56514920379025,2.94393343925631
2.243523925,16.68610669813047,2.9687346072336154
2.290158311,16.80948901383974,2.9939662500149913
2.336615304,16.935300355120546,3.01963092490908
2.382885526,17.06354598062183,3.045731366761182
2.428959645,17.19423215232009,3.0722704782350645
2.474828385,17.32736607786208,3.0992513192345936
2.520481848,17.462979124838107,3.1266800680862934
2.565912826,17.60108094090715,3.154558659579825
2.611115622,17.74165521961694,3.1828852107425174
2.656083966,17.884689217527765,3.211658467532756
2.700810985,18.030173580925993,3.2408777785483034
2.745294383,18.178049547557542,3.2705340043607456
2.789535688,18.328224441024688,3.3006121023569546
2.833534036,18.48063357897015,3.3311018200764417
2.877288705,18.635212754709233,3.361992996446139
2.920799119,18.791898221235854,3.393275558800771
2.964065547,18.950611277285724,3.4249372748460623
3.007086929,19.111292735344165,3.456969157643259
3.049861071,19.273903824791603,3.489365370466104
3.092385818,19.43840606049437,3.522120126459951
3.134659064,19.604761249447197,3.555227688616972
3.176678753,19.772931502934405,3.588682372929786
3.218442874,19.94287923478122,3.62247854681567
3.259949471,20.114567167274654,3.656610630853367
3.301196642,20.28795836807039,3.691073104858004
3.342182477,20.46301692783229,3.725860613768101
3.382898218,20.6397853629051,3.760980601037942
3.423329787,20.818320899802778,3.7964437421404424
3.46346456,20.99864366299419,3.8322549100354597
3.503289983,21.18077390510034,3.8684189930252963
3.542793585,21.36473195400733,3.9049408844305797
3.581962986,21.55053818709854,3.941825477312735
3.620785909,21.738213034822305,3.979077665033204
3.659250193,21.927776912966042,4.016702328446228
3.6973438,22.11925023426921,4.054704337253084
3.735054808,22.312653324160472,4.093088546008692
3.77190598,22.50554584046396,4.13137199940815
3.808355245,22.70032626899285,4.170032333512602
3.844388436,22.896993126421545,4.209070730443409
3.879992128,23.095547102687902,4.248488783915345
3.915152916,23.295987052158686,4.288287701540292
3.949857438,23.498309874451913,4.328468280398402
3.984092414,23.702510440876118,4.369030891147804
4.017844673,23.90858148522917,4.409975453443118
4.051101197,24.11651354640312,4.4513014235962745
4.083849128,24.326294930652644,4.493007787089941
4.116073386,24.53791059182938,4.535093517207886
4.147760703,24.751324823123674,4.577554396484717
4.178899939,24.966493717368316,4.620384528985438
4.209479969,25.18337219821612,4.66357779097723
4.239489607,25.40191328992093,4.7071276833195475
4.268917721,25.622068690793544,4.751027440982581
4.297753213,25.843788428168672,4.795269960901223
4.325985059,26.06702086994255,4.839847799579864
4.353602332,26.291712697503176,4.884753162887552
4.380594237,26.517808891076346,4.929977898616113
4.406951505,26.74524776943427,4.975512610936754
4.432668886,26.97395975386223,5.021346079471416
4.457741961,27.20387663617792,5.067467072290224
4.482166737,27.434929492113906,5.113864171143926
4.505939663,27.667048795160333,5.160525790655794
4.529057644,27.90016452417763,5.207440194552438
