RDG,DATE,RH0,CFLAG,CLSDP,CVP,DFLAG,NMECH,P0001,P0002,P1101,P1102,P1103,P1104,P1105,P1201,P1202,P1203,P1204,P1205,P1301,P1302,P1303,P1304,P1305,P1306,P1307,P1401,P1402,P1403,P1404,P1405,P1406,P1407,P2101,P2102,P2103,P2104,P2105,P2106,P2107,P2108,P2109,P2110,P2111,P2201,P2202,P2203,P2204,P2205,P2206,P2207,P2208,P2209,P2210,P2211,P2400,P2401,P2402,P2403,P2404,P2405,P2406,P2601,P2602,P2603,P2604,P2605,P2701,P2702,P2703,P2704,P2705,P3011,P3012,P3013,P3014,P3015,P3016,P3021,P3022,P3023,P3024,P3026,P3200,P3201,P3202,P3203,P3204,P3205,P3206,P3207,P3209,P3211,P3212,P3213,P3214,P3215,P3216,P3217,P3218,P3219,P3220,P3221,P3222,P3223,P3224,P3225,P3226,P3227,P3228,P3229,P3230,P3231,P3232,P3233,P3234,P3235,P3236,P3237,P3238,P3239,P3240,P3241,P3601,P3602,P3603,P3604,P3605,P3606,P3607,P3608,P3609,P3610,P3611,P3615,P3616,P3619,P3620,P3621,P3622,P3623,P3624,P3625,P3626,P3627,P3628,P3629,P3630,P3631,P3632,P3633,P3634,P3635,P3636,P3637,P3638,P3639,P3640,P3641,P3642,P3643,P3644,P3645,P3646,P3647,P6100,P6101,P6102,P6103,P6104,P6105,P6106,P6107,P6108,P6109,P6110,P6112,P6113,P6114,P6116,P6117,P6118,P6119,P6120,P6121,P6122,P6123,P6124,P6125,P6126,P6127,P6128,P6129,P6130,P6131,P6132,P6133,P6134,P6135,P6136,P6137,P6138,P6139,P6140,P6141,P6142,P6143,P6144,P6145,P6146,P6147,P6148,P6149,P6200,P6201,P6202,P6203,P6204,P6205,P6206,P6207,P6208,P6209,P6210,P6211,P6212,P6213,P6214,P6215,P6216,P6217,P6218,P6219,P6220,P6221,P6222,P6223,P6224,P6225,P6226,P6227,P6228,P6229,P6230,P6231,P6232,P6233,P6234,P6235,P6236,P6237,P6238,P6239,P6240,P6241,P6242,P6243,P6244,P6245,P6246,P6247,P6248,P6249,P7011,P7012,P7013,P7014,P7015,P7021,P7022,P7023,P7024,P7025,P7031,P7032,P7033,P7034,P7035,PBAROM,PMV101,PMV102,PMV103,PMV104,PMV105,PMV106,PMV201,PMV202,PMV203,PMV204,PMV205,PMV206,PO011,PO012,PO013,PO014,PTD11,PTD12,PTD13,PTD14,PTD15,PTD16,PTD17,PTD21,PTD22,PTD23,PTD24,PTD25,PTD26,PTD27,T0001,T0002,T3011,T3012,T3013,T3014,T3015,T3021,T3022,T3023,T3024,T3025,T3026,T3031,T3033,T3034,T3035,T3036,T7011,T7012,T7013,T7015,T7021,T7022,T7024,T7025,TCEX1,TCIN1,TCKN1,TDFLAG,TM2601,TM2602,TM2701,TM2702,TM4201,TM4202,TM4203,TM4204,TMEX01,TMEX02,TMEX03,TMEX04,TMEX05,TMEX06,TO011,TO012,UFLAG,DATETIME,P00,T00,AMFN2,AMFO2,AMFAR,AMFCO2,AMFH20,A00,RHO00,GAMMA00,H00,MU00,P07,T07,A07,RHO07,GAMMA07,H07,MU07,P03,A03,RHO03,GAMMA03,H03,MDOT,NCRPM,NC,MDOTC,TPR70,TPR30,TTR70,TTR30,ETA30,ETAPOLY30,ETA70,ETAPOLY70,B2,TCEXSET
202,04/18/22,60.6887,0.0,0.501906,265.518,1,16049.0,12.9844,12.9838,12.9467,12.9194,12.8801,12.8428,12.7189,12.9473,12.9229,12.8852,12.8441,12.7106,12.9349,12.9047,12.873,12.8291,14.2518,12.4978,12.5673,12.9366,12.9115,12.8783,12.8317,13.6348,12.4951,12.3825,11.8104,12.0967,12.4031,12.8419,13.5487,14.7331,16.4234,17.8548,20.1836,22.0326,22.654,11.7873,12.0859,12.3758,12.7044,13.6091,14.7965,16.3427,17.7907,20.3965,22.2663,22.0086,22.9655,22.731,22.7746,23.0133,22.8862,22.7471,22.7586,21.456,21.6561,21.8976,22.0239,22.6508,21.5282,21.6022,21.8691,22.0488,22.7146,33.7743,33.4881,34.2993,35.1305,33.8621,24.7011,33.4277,33.5336,33.8621,34.613,24.0347,23.2758,23.264,23.5504,23.54,23.3907,23.3936,23.6167,23.6107,23.5112,23.6887,23.6615,23.5687,23.7046,23.7568,23.6698,23.8336,23.8017,23.8847,23.8487,24.028,23.9559,24.0938,24.0557,24.2033,24.1677,24.2331,24.2882,24.4785,24.3858,24.5203,24.5982,24.7382,24.6484,24.908,24.9261,25.144,24.9505,25.3223,25.1869,25.5303,23.2791,23.3739,23.3376,23.4083,23.3677,23.4676,23.4583,23.4299,23.4437,23.5315,23.5223,23.5619,23.5835,23.6434,23.6527,23.6701,23.7779,23.7819,23.7736,24.0981,23.985,23.9682,24.0078,23.9266,24.1216,24.175,24.2389,14.3136,24.4,24.4078,24.4241,24.6057,24.6681,24.6458,24.7778,24.8284,24.9863,24.7883,25.093,24.9771,25.1607,23.2722,25.3333,25.7255,25.5384,25.9575,25.7881,26.16,25.9659,26.3551,26.1559,26.523,26.32,26.3903,26.7493,26.4874,26.3613,26.6938,26.3619,26.5969,26.3122,26.5465,26.1856,26.3876,26.0537,26.2798,26.1113,26.2287,25.9291,26.1297,25.8929,26.0618,25.7854,25.952,25.6621,25.8056,25.6139,25.7614,25.5059,25.6319,25.3825,25.4962,25.3335,25.3997,25.2482,25.2972,25.1256,25.1627,25.0191,25.0035,24.7516,25.0971,24.8758,25.1001,24.6752,25.0668,24.7379,25.1174,24.6359,25.0754,24.6904,25.0661,24.6724,25.2154,24.7189,25.0361,24.6452,25.1472,24.6672,24.9666,24.6001,24.8975,24.6676,24.8798,24.6439,24.8424,24.6831,24.7821,24.6727,24.8055,24.8729,24.9339,24.9096,25.0428,25.1319,25.2304,25.1688,25.3946,25.1467,25.2574,25.0767,25.1063,25.0206,24.9559,24.9163,24.8645,24.8317,24.4627,24.7305,24.8198,31.9587,32.4275,31.2711,29.1431,24.951,31.9045,32.6359,32.3005,30.6556,24.3306,32.0,32.1131,30.8155,28.9402,24.6495,14.3238,33.8278,33.3793,34.2134,35.0157,33.6739,24.7803,33.4724,33.342,33.7563,34.5842,33.4329,24.4137,0.0189003,0.0279824,1.44091,1.43636,12.3877,12.2997,12.1854,12.1315,12.1435,12.0419,12.0765,12.4356,12.2918,12.2271,12.1635,12.0058,12.0175,11.9715,500.736,500.807,663.514,662.227,667.519,678.829,684.149,664.94,662.465,667.996,679.557,683.716,21.473,664.941,668.419,680.32,685.439,21.6976,670.405,670.999,670.214,24.2199,672.431,673.027,668.063,22.5913,12.3208,9.15919,8.98672,0.0,237.05,243.085,239.465,242.024,207.32,206.255,207.702,-18459.7,47.6521,122.515,172.374,197.813,201.879,193.465,496.601,496.366,1,2022-04-18 11:01:13,12.984100000000002,500.7715,0.7762353579182791,0.2081666424507069,0.0092766362153818,0.0003827156090999,0.0059386468124708,1098.429670833144,0.0698585597293338,1.4018087370014394,123.37045990310254,1.1742986119664863e-05,31.401650379058992,670.7362226146954,1270.7154109371136,0.1260461264652337,1.3985885733104924,164.36509652845956,1.4721776601095425e-05,33.92999180555557,1272.0503465481297,0.1359254446437262,1.398716555918352,164.67300503412196,7.562843460284905,16318.114021274418,74.89152334331276,8.423760260437641,2.418469541905792,2.613195508780398,0.3394057421692237,0.3420240568802338,0.9212456022055222,0.9310930175656768,0.8435345653422047,0.8615927491530043,0.609,12.3208
203,04/18/22,62.5834,0.0,0.501328,265.515,1,16057.7,13.0276,13.0272,12.9904,12.9638,12.9262,12.8907,12.7706,12.9908,12.9676,12.9315,12.8919,12.7641,12.9793,12.9505,12.9197,12.877,14.253,12.5588,12.586,12.9812,12.957,12.9248,12.88,13.602,12.5572,12.4502,11.9431,12.2611,12.5465,12.991,13.7045,14.8859,16.5888,18.0482,20.4442,22.2902,22.9166,11.9237,12.2432,12.5256,12.8518,13.78,14.9457,16.5306,17.9793,20.6344,22.5252,22.2467,23.2229,22.9856,23.033,23.2919,23.1635,23.0172,23.0244,21.6735,21.8781,22.1255,22.2495,22.8801,21.7492,21.8258,22.0936,22.2796,22.95,34.3083,33.9398,34.7576,35.5827,34.2996,25.0376,33.8517,33.9038,34.2089,35.0062,24.3486,23.5586,23.5446,23.8077,23.7999,23.6825,23.6859,23.8826,23.8765,23.8106,23.9597,23.7373,23.8753,23.9878,24.0338,23.9869,24.1218,24.1258,24.1826,24.1821,24.3276,24.292,24.4014,24.4024,24.5155,24.5197,24.5549,24.6516,24.8138,24.7367,24.8468,24.9599,25.0671,24.9902,25.2351,25.278,25.4712,25.3191,25.652,25.5335,25.8599,23.5549,23.6354,23.5928,23.6944,23.6495,23.7369,23.7199,23.7252,23.7384,23.8045,23.7915,23.8648,23.8856,23.9232,23.9336,23.9794,24.0637,24.1011,24.0671,24.441,24.2803,24.2971,24.3161,24.2571,24.4334,24.5276,24.5578,14.3104,24.7191,24.7499,24.7481,24.9687,24.9933,25.0029,25.1082,25.1802,25.3166,25.1376,25.4288,25.3296,25.4992,23.5479,25.6968,26.0569,25.9115,26.2821,26.143,26.4826,26.3368,26.6749,26.5051,26.8453,26.6821,26.7374,27.0779,26.8449,26.7217,27.0369,26.7273,26.9448,26.681,26.9036,26.567,26.7525,26.4366,26.6493,26.4964,26.6021,26.3178,26.5024,26.2879,26.442,26.1782,26.3314,26.0622,26.187,26.0137,26.1435,25.9109,26.0148,25.7923,25.8809,25.7434,25.7894,25.6659,25.6813,25.5482,25.5335,25.4459,25.3904,25.1316,25.446,25.2239,25.4487,25.0701,25.4342,25.1301,25.4807,25.0414,25.4458,25.1012,25.4434,25.0832,25.5932,25.1376,25.4238,25.0632,25.5354,25.0933,25.3613,25.0225,25.3086,25.093,25.2859,25.0717,25.2618,25.1083,25.1998,25.0994,25.2219,25.2937,25.3409,25.3276,25.4423,25.5376,25.6171,25.5704,25.7726,25.5537,25.6349,25.4882,25.4843,25.4379,25.3359,25.3343,25.2465,25.2541,24.8308,25.158,25.2293,32.5303,33.0232,31.9238,29.856,25.3309,32.3027,33.0023,32.655,31.0674,24.7595,32.4,32.8809,31.984,30.0987,25.049,14.3235,34.284,33.8053,34.6507,35.4509,34.1508,25.085,33.8826,33.7404,34.1751,35.0471,33.8829,24.7303,0.0187597,0.0277012,1.39203,1.38657,12.4507,12.367,12.2569,12.2051,12.216,12.1188,12.151,12.4981,12.3604,12.298,12.2368,12.0849,12.0959,12.0513,500.413,500.382,664.552,662.96,668.194,679.596,685.063,666.636,663.719,669.407,680.844,685.089,21.8193,665.581,669.471,681.418,686.739,22.0576,671.866,672.4,671.442,24.6459,673.108,673.622,669.285,23.0665,11.8753,9.10208,8.83068,0.0,236.754,242.853,239.224,241.707,207.694,206.496,207.874,-18459.7,47.2473,122.609,172.563,197.308,201.405,192.408,496.324,496.109,1,2022-04-18 11:04:55,13.0274,500.3975,0.7761750853307537,0.2081504788708738,0.0092759159095331,0.0003826858922623,0.0060158330025927,1098.033985505511,0.0701421515349615,1.401816466369815,123.32620136201372,1.1735776392006712e-05,32.0038876505281,671.826372053768,1271.775103722972,0.128250081617199,1.398581239126079,164.67524336654688,1.4739746298564236e-05,34.35487730555556,1273.0847601924695,0.1374031644544642,1.398696301686302,164.97962120451623,7.441604096775945,16332.84345582203,74.95912366708903,8.25818230492479,2.456659628976473,2.63712462237711,0.3425853887235006,0.3451699232443541,0.9227464681488854,0.9324899909108412,0.8525165791639354,0.8698207160525067,0.609,11.8753
204,04/18/22,63.8838,0.0,0.500625,265.515,1,16052.3,13.0918,13.0917,13.0557,13.0307,12.9946,12.9614,12.8476,13.0568,13.0347,13.0001,12.9624,12.8413,13.0461,13.0191,12.9893,12.9487,14.2566,12.6472,12.6459,13.0473,13.0244,12.9938,12.951,13.5777,12.6447,12.5442,12.1423,12.4912,12.7454,13.2148,13.9124,15.0907,16.791,18.2872,20.7366,22.5735,23.2092,12.1305,12.4576,12.7257,13.0721,14.0126,15.1465,16.7507,18.2362,20.9081,22.8142,22.5038,23.5097,23.2855,23.3255,23.6023,23.4839,23.3353,23.3399,21.9478,22.1556,22.4073,22.5317,23.1684,22.0235,22.1021,22.3739,22.5606,23.2377,34.8733,34.42,35.1759,36.0432,34.8276,25.4244,34.2774,34.3113,34.6346,35.4693,24.7047,23.8938,23.8817,24.1171,24.0982,24.0224,24.0369,24.2075,24.1889,24.1736,24.2879,24.1815,24.2448,24.3274,24.3689,24.3693,24.466,24.5209,24.5377,24.5928,24.6888,24.7008,24.7716,24.828,24.8928,24.9463,24.9378,25.0938,25.2123,25.1562,25.2407,25.3953,25.457,25.4051,25.6299,25.6985,25.8611,25.7604,26.0438,25.9557,26.2516,23.8848,23.9413,23.8947,24.0347,23.9949,24.0535,24.0338,24.0758,24.0925,24.1295,24.1143,24.2238,24.2505,24.2569,24.2645,24.3579,24.4101,24.4869,24.4168,24.8564,24.633,24.6943,24.6864,24.6586,24.8069,24.9526,24.9383,14.3128,25.1041,25.1579,25.1389,25.3984,25.3802,25.423,25.4998,25.6083,25.7128,25.5635,25.8284,25.7448,25.9085,23.8766,26.1328,26.4451,26.3576,26.6685,26.5693,26.8705,26.7782,27.0595,26.9207,27.2316,27.1096,27.1557,27.4687,27.2722,27.1578,27.4429,27.1744,27.3655,27.1309,27.3226,27.029,27.1884,26.9056,27.0895,26.9579,27.0436,26.7918,26.9526,26.7607,26.8934,26.6651,26.7917,26.5476,26.6533,26.5059,26.6056,26.4108,26.4772,26.3016,26.349,26.2579,26.2555,26.1812,26.1298,26.0735,26.0171,25.9777,25.9196,25.5899,25.8649,25.6594,25.8728,25.5494,25.8828,25.6112,25.9242,25.5329,25.901,25.5979,25.9034,25.5836,26.0577,25.6425,25.8935,25.5695,26.0122,25.6084,25.8571,25.5495,25.8067,25.6186,25.7874,25.6026,25.7642,25.636,25.7096,25.6292,25.7193,25.8103,25.8342,25.8404,25.9256,26.0353,26.0881,26.0671,26.2262,26.0544,26.0905,25.9938,25.9423,25.9483,25.7957,25.8507,25.7116,25.7774,25.3302,25.683,25.7586,33.0649,33.719,32.9681,30.8923,25.7674,32.7286,33.3974,33.0766,31.5646,25.2864,32.787,33.491,32.9706,31.0089,25.5309,14.3236,34.8445,34.3384,35.1611,35.9178,34.6931,25.4371,34.3976,34.2297,34.6263,35.4961,34.3643,25.0947,0.0191346,0.028123,1.32273,1.31591,12.5444,12.4657,12.3623,12.3126,12.3233,12.2308,12.2608,12.5905,12.4593,12.4006,12.3428,12.1993,12.2093,12.1663,500.229,500.244,666.143,664.575,670.033,681.325,687.155,668.746,665.718,671.595,682.773,686.99,22.3269,666.987,671.317,683.105,688.217,22.5257,673.823,674.255,673.171,25.1716,674.555,674.998,671.182,23.7182,11.978,9.11258,8.91943,0.0,237.07,243.293,239.583,242.075,208.833,207.562,208.847,-18459.7,47.07,123.861,174.211,198.095,201.8,194.282,496.272,496.015,1,2022-04-18 11:08:09,13.09175,500.2365,0.7761307732905315,0.2081385955051663,0.0092753863450487,0.0003826640446238,0.006072579820702,1097.8684404383,0.0705100444994412,1.4018245816570798,123.32087706672571,1.1732619678851596e-05,32.64463039897909,673.5297552620046,1273.4035098774896,0.1304824455353365,1.3985531744196655,165.12149184417825,1.4767852564644826e-05,34.83077388888889,1274.796804996057,0.138929819500808,1.3986510714075948,165.45070244411704,7.263161658700705,16329.81289242698,74.9452149819954,8.019313487840783,2.493526869897385,2.6605132154898232,0.3464226526093251,0.3492059589147666,0.9215576008720496,0.9315320011549456,0.8589294909001406,0.875735754398074,0.609,11.978
205,04/18/22,64.74,0.0,0.495016,265.504,1,16045.2,13.1643,13.1649,13.1315,13.108,13.0744,13.0429,12.9357,13.1326,13.1112,13.0789,13.0443,12.9306,13.1226,13.0968,13.0698,13.0317,14.2592,12.7487,12.7187,13.1237,13.102,13.0731,13.0342,13.5592,12.7478,12.6537,12.3657,12.735,12.9804,13.4682,14.1585,15.3332,17.0235,18.5499,21.0716,22.9137,23.5431,12.3582,12.707,12.9567,13.3362,14.2758,15.3537,16.9907,18.5315,21.2125,23.1219,22.7948,23.8333,23.6022,23.6596,23.9593,23.8535,23.7138,23.7118,22.2472,22.4605,22.7152,22.8421,23.4819,22.3265,22.408,22.6838,22.8691,23.552,35.4333,34.9367,35.6966,36.594,35.4043,25.8413,34.75,34.7571,35.1548,36.0232,25.1063,24.2705,24.2668,24.4651,24.4369,24.4119,24.4359,24.5639,24.5406,24.5852,24.6498,24.6358,24.6702,24.7021,24.7392,24.814,24.8469,24.9633,24.9332,25.061,25.0896,25.1627,25.1848,25.3097,25.3153,25.4194,25.3742,25.5939,25.6664,25.6194,25.6821,25.8789,25.9029,25.8847,26.077,26.17,26.3039,26.2505,26.489,26.4434,26.698,24.2643,24.2886,24.2297,24.4163,24.3838,24.4075,24.3778,24.4717,24.4953,24.4915,24.4689,24.6355,24.6724,24.6281,24.6327,24.7908,24.7908,24.9203,24.8066,25.322,25.0271,25.1452,25.0965,25.1154,25.2199,25.4302,25.3625,14.3077,25.5346,25.6196,25.5756,25.869,25.8187,25.8879,25.9464,26.1029,26.1582,26.0568,26.2811,26.2094,26.3729,24.2506,26.6185,26.8856,26.857,27.1081,27.0401,27.3034,27.2603,27.4953,27.3821,27.6584,27.5816,27.6245,27.9012,27.7493,27.6435,27.8975,27.6718,27.8346,27.6321,27.8052,27.5437,27.6802,27.4308,27.5971,27.4875,27.5433,27.33,27.4696,27.3061,27.4095,27.2087,27.3155,27.1045,27.1776,27.0644,27.1277,26.9788,27.0077,26.882,26.8739,26.8431,26.766,26.7763,26.6926,26.6783,26.6208,26.5869,26.5195,26.1096,26.3437,26.1712,26.3553,26.0867,26.3931,26.1549,26.4302,26.0917,26.4126,26.1632,26.4254,26.1488,26.5808,26.2127,26.4283,26.1508,26.5415,26.1958,26.4093,26.1438,26.3562,26.2188,26.35,26.2039,26.3284,26.2396,26.2755,26.228,26.2894,26.3997,26.3917,26.4241,26.4833,26.602,26.6213,26.6304,26.7501,26.6237,26.6155,26.5708,26.4658,26.5315,26.3377,26.4457,26.3171,26.377,25.9379,26.2899,26.3383,33.588,34.1831,33.7525,31.8298,26.2876,33.25,33.9147,33.5315,31.9823,25.9062,33.2095,33.9621,33.5796,31.6563,26.129,14.3229,35.4214,34.8963,35.68,36.4857,35.2713,25.8235,34.9282,34.8044,35.2269,36.0926,34.9361,25.5109,0.0191346,0.0277949,1.24319,1.24035,12.6517,12.5797,12.4825,12.4364,12.4462,12.3589,12.3867,12.6965,12.5736,12.5183,12.466,12.3311,12.3401,12.3007,500.274,500.277,668.927,666.51,672.117,683.127,688.806,670.727,668.024,673.95,684.94,689.41,23.0076,669.053,673.418,684.834,690.119,23.1504,676.791,677.067,675.78,25.7805,676.486,676.761,673.189,24.4352,11.7204,9.09822,8.90694,0.0,237.895,244.294,240.503,243.081,210.707,209.358,210.568,-18459.7,46.9707,125.49,176.37,199.241,201.906,195.099,496.472,496.248,1,2022-04-18 11:11:00,13.1646,500.2755,0.7760865705583788,0.2081267414531117,0.0092748580868835,0.0003826422508787,0.0061291866568762,1097.9222095287464,0.0708955404942383,1.401829853077897,123.36362805681829,1.1733191581570472e-05,33.201997025096965,675.8527460645614,1275.60282636659,0.1322493385403754,1.3984931293289773,165.71857295120668,1.4806033602223004e-05,35.377836083333335,1276.7779906362491,0.1406710094057979,1.3985981446496083,165.99163521673194,7.0562535207597925,16321.790772978356,74.90839769139637,7.748122135914282,2.5220665288042907,2.687346070775666,0.3509611125561045,0.3532806756810333,0.921600809991324,0.931661994712634,0.8597890358387124,0.876682136132077,0.609,11.7204
206,04/18/22,65.1338,0.0,0.49975,265.507,1,16055.2,13.2324,13.233,13.2014,13.1799,13.1476,13.118,13.0181,13.2028,13.1825,13.1517,13.1188,13.0122,13.1924,13.1679,13.1426,13.1076,14.2624,12.8427,12.8135,13.1932,13.1738,13.1468,13.1094,13.5436,12.8403,12.7526,12.5776,12.966,13.2099,13.6851,14.3667,15.5685,17.2425,18.8118,21.3759,23.2179,23.8775,12.5729,12.938,13.1811,13.5795,14.5075,15.5752,17.2042,18.8287,21.5022,23.4214,23.0877,24.1576,23.9254,23.9829,24.3026,24.1956,24.0639,24.0821,22.5576,22.778,23.0364,23.1641,23.8099,22.6425,22.722,23.0039,23.1934,23.8816,35.9711,35.4825,36.2855,37.1771,36.0115,26.2219,35.2877,35.2755,35.7036,36.5715,25.5023,24.6554,24.6655,24.8163,24.7849,24.8101,24.8416,24.9238,24.8985,25.007,25.018,25.0648,25.1017,25.0781,25.1192,25.2556,25.2392,25.4076,25.3351,25.5167,25.5038,25.621,25.6095,25.7887,25.7458,25.8911,25.8187,26.0902,26.1337,26.0796,26.1421,26.3554,26.3638,26.3744,26.5387,26.634,26.7661,26.7417,26.9519,26.9403,27.1627,24.6457,24.6251,24.5618,24.8027,24.7804,24.7544,24.7256,24.876,24.9107,24.8509,24.8243,25.0488,25.0947,24.9985,25.0019,25.2259,25.1768,25.3543,25.2014,25.7913,25.4348,25.5976,25.5196,25.56,25.6482,25.8964,25.8013,14.3106,25.9802,26.1011,26.0289,26.3289,26.2764,26.3604,26.4057,26.594,26.6213,26.5529,26.7505,26.6952,26.8527,24.6223,27.1032,27.3458,27.3488,27.567,27.5141,27.7515,27.7333,27.9413,27.8479,28.1011,28.0483,28.0924,28.3479,28.2282,28.1352,28.3797,28.1754,28.3241,28.1447,28.3119,28.0684,28.1979,27.9644,28.126,28.0227,28.0732,27.8756,28.0074,27.8588,27.9626,27.7694,27.8587,27.6729,27.7248,27.6347,27.6744,27.5537,27.5396,27.4681,27.4017,27.4401,27.3733,27.3815,27.3164,27.2947,27.2417,27.2092,27.1394,26.6285,26.8336,26.6915,26.8597,26.6223,26.9153,26.6968,26.9476,26.6395,26.9328,26.7225,26.9593,26.711,27.1111,26.7815,26.9761,26.7234,27.0815,26.7808,26.9725,26.736,26.923,26.8149,26.9213,26.7995,26.9095,26.8404,26.8564,26.8275,26.8772,26.9884,26.9726,27.0117,27.0519,27.1761,27.1647,27.2011,27.2959,27.1983,27.1494,27.1561,27.0434,27.1315,26.983,27.0521,26.9541,26.9972,26.5387,26.9297,26.9508,34.1434,34.4628,34.3025,32.4532,26.8677,33.8374,34.5012,34.0337,32.4523,26.536,33.7224,34.4728,34.1022,32.2166,26.7229,14.3223,36.0016,35.5105,36.2433,37.0687,35.9363,26.2197,35.536,35.3628,35.8868,36.7441,35.6217,25.9425,0.0198375,0.0288258,1.17208,1.16771,12.7527,12.6842,12.5942,12.5502,12.5593,12.4777,12.5031,12.7932,12.6784,12.627,12.578,12.452,12.46,12.423,500.123,500.156,671.735,668.658,674.475,685.39,691.25,673.314,670.302,676.221,687.295,692.102,23.7131,672.026,676.168,687.346,692.702,23.8473,679.329,679.547,678.218,26.3589,678.618,678.895,675.418,25.1521,12.2842,9.18792,9.228,0.0,239.154,245.743,241.864,244.495,212.562,211.178,212.346,-18459.7,46.7784,127.435,178.898,200.919,202.433,197.381,496.55,496.291,1,2022-04-18 11:14:12,13.2327,500.1395,0.7761074745915061,0.208132347384799,0.0092751079068753,0.0003826525574174,0.0061024165655043,1097.7696901438023,0.0712826128237724,1.4018447802620848,123.31423333803032,1.173080970370478e-05,33.72493932033222,678.174066474711,1277.7785287221457,0.1338718684058705,1.3984369455278265,166.26362930391917,1.484438767694574e-05,35.96637308333334,1279.1444406282365,0.1424786740450837,1.398536292089112,166.58617251364862,6.859153660659883,16334.232247735912,74.96549748834693,7.491839360883785,2.54860605321153,2.7179920260667387,0.3559698173703757,0.3586983898159082,0.9196015382542057,0.930025148796358,0.8585824783668199,0.8757946878496353,0.609,12.2842
207,04/18/22,66.6209,0.0,0.502141,265.504,1,16042.1,13.2968,13.2971,13.2675,13.2473,13.2168,13.1895,13.0955,13.2683,13.2497,13.2221,13.1907,13.0907,13.2588,13.2365,13.2129,13.1794,14.2658,12.932,12.898,13.2603,13.2422,13.2167,13.1815,13.5323,12.9302,12.8489,12.7699,13.1781,13.4387,13.8863,14.5398,15.7704,17.4246,19.0269,21.6134,23.4702,24.1614,12.768,13.1406,13.4,13.8054,14.7207,15.7705,17.4024,19.0812,21.7439,23.679,23.3322,24.4351,24.1974,24.2645,24.5905,24.4774,24.3493,24.3869,22.8016,23.0226,23.2838,23.412,24.0624,22.8858,22.9655,23.252,23.4413,24.1353,36.4342,35.9401,36.7579,37.6603,36.5002,26.5302,35.6707,35.6713,36.1938,37.0552,25.8033,24.9676,24.997,25.0933,25.0633,25.1316,25.1769,25.2076,25.1829,25.3513,25.312,25.437,25.4519,25.3772,25.4185,25.6091,25.5519,25.7616,25.6637,25.8884,25.8367,25.99,25.9514,26.1758,26.1006,26.2646,26.181,26.4859,26.5132,26.4508,26.5118,26.7343,26.7344,26.7705,26.9084,27.0143,27.14,27.1378,27.3216,27.3479,27.5336,24.9662,24.8999,24.8416,25.1228,25.1121,25.0383,25.0099,25.2066,25.2484,25.1432,25.1198,25.3874,25.4401,25.301,25.3049,25.5741,25.4863,25.7037,25.5254,26.17,25.767,25.9679,25.8611,25.9232,26.0047,26.2564,26.1582,14.3092,26.3449,26.4845,26.3935,26.701,26.6468,26.7488,26.7726,26.9798,26.9928,26.9599,27.1262,27.1003,27.238,24.9288,27.4963,27.7116,27.7458,27.9295,27.8993,28.1042,28.1164,28.2981,28.2278,28.4545,28.4323,28.4834,28.7219,28.624,28.544,28.7832,28.5902,28.734,28.5644,28.728,28.4986,28.6231,28.4049,28.5531,28.462,28.5101,28.3195,28.4365,28.3073,28.4015,28.2225,28.3045,28.1295,28.1637,28.0948,28.0806,28.0242,27.9565,27.9484,27.9126,27.9299,27.8727,27.8757,27.813,27.7958,27.7473,27.7122,27.6513,27.0532,27.2243,27.1218,27.2624,27.0636,27.324,27.1457,27.362,27.0963,27.342,27.1835,27.3877,27.1774,27.5346,27.2558,27.4081,27.1992,27.5202,27.2668,27.4239,27.2309,27.3924,27.3098,27.3901,27.2964,27.399,27.3364,27.3454,27.3221,27.368,27.4762,27.4542,27.4978,27.515,27.6478,27.6076,27.6686,27.7416,27.6769,27.6309,27.6415,27.5762,27.6254,27.4988,27.5571,27.4529,27.5085,27.0248,27.4516,27.4608,34.5577,34.589,34.7014,32.8293,27.3294,34.2386,34.9247,34.4926,32.9301,27.0475,34.1105,34.8456,34.4643,32.618,27.2393,14.3221,36.4764,35.9792,36.6704,37.5296,36.4116,26.5463,36.0168,35.8948,36.4455,37.3202,36.1413,26.3201,0.0205404,0.0293413,1.1026,1.0995,12.8468,12.7841,12.7,12.6599,12.668,12.5912,12.6135,12.885,12.7796,12.7309,12.6848,12.5669,12.5742,12.5398,500.057,500.188,674.064,670.123,675.978,686.71,692.327,675.237,672.061,678.047,689.064,693.785,24.3679,674.524,678.24,688.687,693.719,24.4705,680.786,680.993,679.416,26.8803,680.296,680.531,676.819,25.8154,12.0103,9.18945,9.21972,0.0,240.444,247.139,243.222,245.842,214.163,212.757,213.894,-18459.7,46.7153,129.164,181.178,202.532,203.504,198.806,496.642,496.434,1,2022-04-18 11:17:07,13.29695,500.1225,0.7760254288620044,0.2081103448003206,0.0092741273944858,0.0003826121055351,0.0062074858438614,1097.7702850020958,0.0716285035849301,1.4018460402648674,123.37260205607195,1.1730154924849834e-05,34.11344185921018,679.6155379601585,1279.154433767045,0.1351201532222538,1.3983952248148386,166.67765796843386,1.4867804125760806e-05,36.44964936111111,1280.7855317603407,0.1440201601069989,1.398488087708358,167.06869212916996,6.663192563848426,16320.895731602175,74.9042899242837,7.2426547864842306,2.5655087715009968,2.7412037618484777,0.3588981458745776,0.3621926627976147,0.9195931838749564,0.930097659192346,0.8583971283519977,0.8757417856655321,0.609,12.0103
