-4.1900000	0	25.66310001
-3.67176527	0	25.66652519
-3.153560175	0	25.66002129
-2.635550392	0	25.64428711
-2.117785903	0	25.62183342
-1.60038209	0	25.59228716
-1.083996816	0	25.54866168
-0.569911275	0	25.48341705
-0.05940027	0	25.39444038
0.446360529	0	25.28155582
0.9475493	0	25.14970356
1.447234145	0	25.01222053
1.946126807	0	24.87189181
2.444142618	0	24.72847982
2.942931608	0	24.58780174
3.445251667	0	24.4603716
3.951874418	0	24.35147001
4.463707129	0	24.27056296
4.979145368	0	24.21711706
5.49637582	0	24.1849212
6.014146184	0	24.16256016
6.531821973	0	24.13813751
7.049232091	0	24.10860488
7.566303678	0	24.07367515
8.083035068	0	24.03398252
8.600161177	0	23.99994519
9.117723472	0	23.97319032
9.635230256	0	23.94538071
10.15265269	0	23.91603719
10.67000	0	23.88540005
