span_index,ss_x,ss_y,ss_z,ps_x,ps_y,ps_z
1, 0.01255359, -0.00672322, 0.00959711, 0.01283336, -0.00550503, 0.01041100
1, 0.01303640, -0.00686255, 0.00961990, 0.01330348, -0.00563791, 0.01045181
1, 0.01352126, -0.00700038, 0.00964808, 0.01377690, -0.00576878, 0.01049783
1, 0.01400923, -0.00713773, 0.00968153, 0.01425433, -0.00589870, 0.01054905
1, 0.01450077, -0.00727542, 0.00971993, 0.01473645, -0.00602853, 0.01060524
1, 0.01499639, -0.00741399, 0.00976331, 0.01522348, -0.00615885, 0.01066656
1, 0.01549684, -0.00755393, 0.00981177, 0.01571582, -0.00629002, 0.01073298
1, 0.01600181, -0.00769556, 0.00986520, 0.01621358, -0.00642250, 0.01080464
1, 0.01651198, -0.00783940, 0.00992370, 0.01671740, -0.00655673, 0.01088162
1, 0.01702751, -0.00798588, 0.00998725, 0.01722745, -0.00669320, 0.01096402
1, 0.01754908, -0.00813552, 0.01005592, 0.01774406, -0.00683235, 0.01105189
1, 0.01807637, -0.00828872, 0.01012960, 0.01826747, -0.00697472, 0.01114536
1, 0.01861053, -0.00844614, 0.01020846, 0.01879814, -0.00712079, 0.01124446
1, 0.01915157, -0.00860827, 0.01029247, 0.01933682, -0.00727123, 0.01134947
1, 0.01969991, -0.00877568, 0.01038161, 0.01988358, -0.00742654, 0.01146035
1, 0.02025604, -0.00894903, 0.01047596, 0.02043910, -0.00758741, 0.01157735
1, 0.02082043, -0.00912894, 0.01057551, 0.02100377, -0.00775449, 0.01170056
1, 0.02139364, -0.00931616, 0.01068035, 0.02157825, -0.00792851, 0.01183017
1, 0.02197628, -0.00951144, 0.01079054, 0.02216265, -0.00811019, 0.01196628
1, 0.02256851, -0.00971549, 0.01090601, 0.02275821, -0.00830043, 0.01210920
1, 0.02317106, -0.00992923, 0.01102689, 0.02336463, -0.00849995, 0.01225892
1, 0.02378426, -0.01015342, 0.01115315, 0.02398336, -0.00870983, 0.01241590
1, 0.02440844, -0.01038886, 0.01128487, 0.02461370, -0.00893065, 0.01258000
1, 0.02504398, -0.01063647, 0.01142213, 0.02525667, -0.00916348, 0.01275163
1, 0.02569106, -0.01089706, 0.01156488, 0.02591231, -0.00940920, 0.01293087
1, 0.02635014, -0.01117162, 0.01171319, 0.02658075, -0.00966875, 0.01311780
1, 0.02702130, -0.01146114, 0.01186702, 0.02726251, -0.00994329, 0.01331269
1, 0.02770508, -0.01176677, 0.01202642, 0.02795793, -0.01023398, 0.01351568
1, 0.02840189, -0.01208969, 0.01219140, 0.02866740, -0.01054207, 0.01372697
1, 0.02911171, -0.01243104, 0.01236179, 0.02939104, -0.01086884, 0.01394660
1, 0.02983524, -0.01279230, 0.01253767, 0.03012946, -0.01121583, 0.01417485
1, 0.03057256, -0.01317484, 0.01271886, 0.03088299, -0.01158459, 0.01441181
1, 0.03132430, -0.01358033, 0.01290534, 0.03165159, -0.01197671, 0.01465745
1, 0.03209027, -0.01401022, 0.01309672, 0.03243587, -0.01239411, 0.01491194
1, 0.03287121, -0.01446651, 0.01329297, 0.03323613, -0.01283876, 0.01517532
1, 0.03366714, -0.01495100, 0.01349370, 0.03405253, -0.01331274, 0.01544750
1, 0.03447833, -0.01546577, 0.01369857, 0.03488581, -0.01381856, 0.01572869
1, 0.03530536, -0.01601324, 0.01390730, 0.03573576, -0.01435858, 0.01601856
1, 0.03614897, -0.01659619, 0.01411957, 0.03660331, -0.01493605, 0.01631711
1, 0.03701012, -0.01721782, 0.01433506, 0.03748955, -0.01555468, 0.01662440
1, 0.03788944, -0.01788144, 0.01455324, 0.03839542, -0.01621850, 0.01694035
1, 0.03878828, -0.01859119, 0.01477384, 0.03932120, -0.01693166, 0.01726446
1, 0.03970732, -0.01935121, 0.01499617, 0.04026830, -0.01769935, 0.01759678
1, 0.04064736, -0.02016623, 0.01521952, 0.04123719, -0.01852689, 0.01793677
1, 0.04160942, -0.02104170, 0.01544317, 0.04222822, -0.01942015, 0.01828370
1, 0.04259378, -0.02198323, 0.01566588, 0.04324217, -0.02038604, 0.01863701
1, 0.04360105, -0.02299746, 0.01588647, 0.04427899, -0.02143189, 0.01899556
1, 0.04463152, -0.02409169, 0.01610342, 0.04533887, -0.02256619, 0.01935817
1, 0.04568520, -0.02527411, 0.01631487, 0.04642121, -0.02379819, 0.01972311
1, 0.04676163, -0.02655381, 0.01651855, 0.04752505, -0.02513830, 0.02008824
1, 0.04785986, -0.02794110, 0.01671168, 0.04864890, -0.02659832, 0.02045094
1, 0.04897833, -0.02944776, 0.01689058, 0.04979052, -0.02819187, 0.02080786
1, 0.05011499, -0.03108772, 0.01705097, 0.05094655, -0.02993432, 0.02115469
1, 0.05126613, -0.03287592, 0.01718743, 0.05211230, -0.03184306, 0.02148632
1, 0.05242150, -0.03481893, 0.01729572, 0.05327460, -0.03392514, 0.02179449
1, 0.05356373, -0.03691114, 0.01737336, 0.05441389, -0.03617591, 0.02206960
1, 0.05467426, -0.03914287, 0.01741890, 0.05550845, -0.03858390, 0.02230042
1, 0.05573380, -0.04149973, 0.01743217, 0.05653635, -0.04113128, 0.02247528
1, 0.05672268, -0.04396065, 0.01741441, 0.05747667, -0.04379258, 0.02258263
1, 0.05762251, -0.04649828, 0.01736941, 0.05831034, -0.04653287, 0.02261137
1, 0.05841698, -0.04907730, 0.01730361, 0.05902249, -0.04930833, 0.02255234
1, 0.05909380, -0.05165535, 0.01722706, 0.05960388, -0.05206547, 0.02239895
1, 0.05964575, -0.05418186, 0.01715322, 0.06005242, -0.05474204, 0.02214832
1, 0.06007232, -0.05660034, 0.01709955, 0.06037443, -0.05726911, 0.02180231
1, 0.06038001, -0.05884849, 0.01708669, 0.06058445, -0.05957320, 0.02136803
1, 0.06058286, -0.06086053, 0.01713777, 0.06070395, -0.06157901, 0.02085775
1, 0.06070048, -0.06256976, 0.01727721, 0.06075887, -0.06321315, 0.02028863
1, 0.06075673, -0.06390993, 0.01752848, 0.06077627, -0.06441528, 0.01968398
1, 0.06077546, -0.06481766, 0.01791186, 0.06077905, -0.06506322, 0.01904822
1, 0.06077905, -0.06523432, 0.01844175, 0.06077905, -0.06523432, 0.01844175
2, 0.00000422, 0.00000000, 0.01273858, 0.00000422, 0.00000000, 0.01273858
2, 0.00000422, -0.00014170, 0.01273779, 0.00017360, 0.00008706, 0.01273860
2, 0.00000422, -0.00032130, 0.01273452, 0.00039398, 0.00010895, 0.01273966
2, 0.00000567, -0.00053499, 0.01272734, 0.00066080, 0.00007116, 0.01274225
2, 0.00015583, -0.00077893, 0.01271500, 0.00097051, -0.00002083, 0.01274594
2, 0.00039172, -0.00104929, 0.01269682, 0.00131877, -0.00016159, 0.01275106
2, 0.00069293, -0.00134220, 0.01267189, 0.00170226, -0.00034574, 0.01275653
2, 0.00105297, -0.00165379, 0.01263928, 0.00211692, -0.00056794, 0.01276130
2, 0.00146446, -0.00198049, 0.01260044, 0.00255910, -0.00082280, 0.01276357
2, 0.00192099, -0.00231856, 0.01255500, 0.00302482, -0.00110502, 0.01276300
2, 0.00241568, -0.00266442, 0.01250334, 0.00351083, -0.00140921, 0.01275813
2, 0.00294167, -0.00301456, 0.01244628, 0.00401293, -0.00173004, 0.01274877
2, 0.00349248, -0.00336552, 0.01238467, 0.00452769, -0.00206211, 0.01273446
2, 0.00406157, -0.00371402, 0.01232001, 0.00505107, -0.00240003, 0.01271535
2, 0.00464181, -0.00405656, 0.01225314, 0.00557961, -0.00273846, 0.01269233
2, 0.00522656, -0.00438989, 0.01218595, 0.00610950, -0.00307192, 0.01266609
2, 0.00580923, -0.00471059, 0.01211988, 0.00663665, -0.00339505, 0.01263840
2, 0.00638317, -0.00501532, 0.01205674, 0.00715743, -0.00370254, 0.01261102
2, 0.00694534, -0.00530299, 0.01199757, 0.00767070, -0.00399237, 0.01258554
2, 0.00749718, -0.00557501, 0.01194319, 0.00817733, -0.00426576, 0.01256268
2, 0.00804014, -0.00583266, 0.01189378, 0.00867876, -0.00452416, 0.01254329
2, 0.00857513, -0.00607730, 0.01184981, 0.00917546, -0.00476873, 0.01252762
2, 0.00910369, -0.00630998, 0.01181160, 0.00966883, -0.00500068, 0.01251649
2, 0.00962582, -0.00653169, 0.01177932, 0.01015883, -0.00522090, 0.01250999
2, 0.01014294, -0.00674342, 0.01175312, 0.01064701, -0.00543050, 0.01250867
2, 0.01065570, -0.00694623, 0.01173324, 0.01113302, -0.00563044, 0.01251260
2, 0.01116512, -0.00714101, 0.01171958, 0.01161808, -0.00582172, 0.01252199
2, 0.01167168, -0.00732879, 0.01171222, 0.01210252, -0.00600536, 0.01253698
2, 0.01217638, -0.00751049, 0.01171108, 0.01258723, -0.00618233, 0.01255759
2, 0.01268001, -0.00768709, 0.01171608, 0.01307298, -0.00635369, 0.01258393
2, 0.01318388, -0.00785964, 0.01172720, 0.01356030, -0.00652043, 0.01261593
2, 0.01368827, -0.00802905, 0.01174418, 0.01404992, -0.00668358, 0.01265355
2, 0.01419451, -0.00819636, 0.01176692, 0.01454252, -0.00684418, 0.01269670
2, 0.01470362, -0.00836266, 0.01179531, 0.01503897, -0.00700333, 0.01274535
2, 0.01521602, -0.00852881, 0.01182906, 0.01553987, -0.00716198, 0.01279933
2, 0.01573232, -0.00869543, 0.01186820, 0.01604550, -0.00732075, 0.01285878
2, 0.01625298, -0.00886305, 0.01191281, 0.01655621, -0.00748008, 0.01292368
2, 0.01677789, -0.00903206, 0.01196277, 0.01707210, -0.00764049, 0.01299414
2, 0.01730761, -0.00920305, 0.01201817, 0.01759360, -0.00780248, 0.01307021
2, 0.01784212, -0.00937647, 0.01207893, 0.01812098, -0.00796660, 0.01315199
2, 0.01838231, -0.00955294, 0.01214516, 0.01865467, -0.00813338, 0.01323955
2, 0.01892770, -0.00973290, 0.01221669, 0.01919466, -0.00830339, 0.01333292
2, 0.01947934, -0.00991705, 0.01229366, 0.01974152, -0.00847721, 0.01343216
2, 0.02003735, -0.01010597, 0.01237601, 0.02029591, -0.00865555, 0.01353750
2, 0.02060216, -0.01030029, 0.01246372, 0.02085785, -0.00883899, 0.01364889
2, 0.02117387, -0.01050066, 0.01255675, 0.02142798, -0.00902827, 0.01376650
2, 0.02175318, -0.01070781, 0.01265510, 0.02200690, -0.00922417, 0.01389049
2, 0.02234060, -0.01092254, 0.01275882, 0.02259482, -0.00942741, 0.01402088
2, 0.02293654, -0.01114562, 0.01286789, 0.02319224, -0.00963885, 0.01415784
2, 0.02354128, -0.01137787, 0.01298224, 0.02379993, -0.00985938, 0.01430153
2, 0.02415526, -0.01162017, 0.01310184, 0.02441802, -0.01008991, 0.01445202
2, 0.02477896, -0.01187339, 0.01322670, 0.02504741, -0.01033145, 0.01460956
2, 0.02541244, -0.01213832, 0.01335675, 0.02568764, -0.01058472, 0.01477405
2, 0.02605620, -0.01241595, 0.01349205, 0.02633943, -0.01085080, 0.01494575
2, 0.02671017, -0.01270707, 0.01363244, 0.02700286, -0.01113063, 0.01512469
2, 0.02737464, -0.01301269, 0.01377786, 0.02767783, -0.01142517, 0.01531080
2, 0.02804976, -0.01333383, 0.01392822, 0.02836491, -0.01173567, 0.01550432
2, 0.02873590, -0.01367164, 0.01408345, 0.02906407, -0.01206322, 0.01570518
2, 0.02943342, -0.01402734, 0.01424348, 0.02977568, -0.01240918, 0.01591348
2, 0.03014210, -0.01440202, 0.01440797, 0.03049975, -0.01277482, 0.01612915
2, 0.03086239, -0.01479709, 0.01457682, 0.03123674, -0.01316171, 0.01635230
2, 0.03159451, -0.01521400, 0.01474982, 0.03198659, -0.01357130, 0.01658274
2, 0.03233879, -0.01565432, 0.01492673, 0.03274949, -0.01400535, 0.01682043
2, 0.03309477, -0.01611941, 0.01510692, 0.03352554, -0.01446560, 0.01706515
2, 0.03386317, -0.01661124, 0.01529025, 0.03431499, -0.01495408, 0.01731681
2, 0.03464384, -0.01713155, 0.01547612, 0.03511765, -0.01547271, 0.01757496
2, 0.03543673, -0.01768219, 0.01566390, 0.03593415, -0.01602400, 0.01783961
2, 0.03624227, -0.01826547, 0.01585312, 0.03676417, -0.01661023, 0.01811017
2, 0.03706103, -0.01888397, 0.01604327, 0.03760812, -0.01723426, 0.01838627
2, 0.03789374, -0.01954064, 0.01623385, 0.03846700, -0.01789963, 0.01866786
2, 0.03874076, -0.02023847, 0.01642411, 0.03934134, -0.01860995, 0.01895454
2, 0.03960320, -0.02098123, 0.01661359, 0.04023128, -0.01936900, 0.01924565
2, 0.04048139, -0.02177261, 0.01680133, 0.04113770, -0.02018141, 0.01954087
2, 0.04137589, -0.02261686, 0.01698642, 0.04206084, -0.02105196, 0.01983944
2, 0.04228742, -0.02351885, 0.01716791, 0.04300058, -0.02198574, 0.02014030
2, 0.04321582, -0.02448337, 0.01734425, 0.04395729, -0.02298884, 0.02044260
2, 0.04416149, -0.02551636, 0.01751410, 0.04493063, -0.02406766, 0.02074497
2, 0.04512434, -0.02662409, 0.01767566, 0.04592015, -0.02522937, 0.02104583
2, 0.04610384, -0.02781342, 0.01782674, 0.04692494, -0.02648190, 0.02134326
2, 0.04709931, -0.02909216, 0.01796489, 0.04794361, -0.02783398, 0.02163485
2, 0.04810957, -0.03046905, 0.01808717, 0.04897428, -0.02929545, 0.02191777
2, 0.04913280, -0.03195410, 0.01818956, 0.05001460, -0.03087795, 0.02218866
2, 0.05016704, -0.03355947, 0.01826755, 0.05106112, -0.03259447, 0.02244314
2, 0.05120868, -0.03529780, 0.01831549, 0.05210928, -0.03445968, 0.02267625
2, 0.05224818, -0.03717311, 0.01832955, 0.05314678, -0.03647772, 0.02288026
2, 0.05326984, -0.03917751, 0.01830851, 0.05415584, -0.03864114, 0.02304657
2, 0.05425724, -0.04129941, 0.01825237, 0.05511721, -0.04093620, 0.02316529
2, 0.05519373, -0.04352332, 0.01816272, 0.05601218, -0.04334378, 0.02322671
2, 0.05606272, -0.04582797, 0.01804270, 0.05682342, -0.04583801, 0.02322142
2, 0.05684916, -0.04818721, 0.01789813, 0.05753585, -0.04838537, 0.02314092
2, 0.05754010, -0.05056855, 0.01773754, 0.05813841, -0.05094505, 0.02297863
2, 0.05812614, -0.05293364, 0.01757274, 0.05862530, -0.05346865, 0.02273058
2, 0.05860250, -0.05523834, 0.01741895, 0.05899685, -0.05590115, 0.02239616
2, 0.05896992, -0.05743375, 0.01729484, 0.05926042, -0.05818267, 0.02197895
2, 0.05923489, -0.05946669, 0.01722192, 0.05943002, -0.06025002, 0.02148685
2, 0.05940999, -0.06128133, 0.01722380, 0.05952471, -0.06203915, 0.02093214
2, 0.05951204, -0.06282130, 0.01732505, 0.05956696, -0.06348816, 0.02033107
2, 0.05956160, -0.06403043, 0.01754930, 0.05957988, -0.06455117, 0.01970637
2, 0.05957830, -0.06485449, 0.01791719, 0.05958168, -0.06507428, 0.01904816
2, 0.05958168, -0.06524255, 0.01844408, 0.05958168, -0.06524255, 0.01844408
3, 0.00000299, 0.00000000, 0.01500785, 0.00000299, 0.00000000, 0.01500785
3, 0.00000299, -0.00015058, 0.01500710, 0.00018134, 0.00008989, 0.01500794
3, 0.00000299, -0.00034422, 0.01500391, 0.00041309, 0.00010826, 0.01500914
3, 0.00000182, -0.00057673, 0.01499677, 0.00069368, 0.00006108, 0.01501190
3, 0.00015250, -0.00084387, 0.01498436, 0.00101913, -0.00004571, 0.01501570
3, 0.00039584, -0.00114141, 0.01496594, 0.00138508, -0.00020620, 0.01502128
3, 0.00070704, -0.00146510, 0.01494051, 0.00178790, -0.00041453, 0.01502696
3, 0.00107962, -0.00181065, 0.01490706, 0.00222336, -0.00066489, 0.01503181
3, 0.00150585, -0.00217413, 0.01486727, 0.00268776, -0.00095144, 0.01503415
3, 0.00197896, -0.00255133, 0.01482015, 0.00317663, -0.00126840, 0.01503342
3, 0.00249199, -0.00293834, 0.01476663, 0.00368673, -0.00160991, 0.01502817
3, 0.00303780, -0.00333119, 0.01470703, 0.00421370, -0.00197019, 0.01501822
3, 0.00360952, -0.00372606, 0.01464249, 0.00475370, -0.00234336, 0.01500295
3, 0.00420045, -0.00411922, 0.01457432, 0.00530260, -0.00272359, 0.01498259
3, 0.00480320, -0.00450680, 0.01450345, 0.00585675, -0.00310504, 0.01495794
3, 0.00541085, -0.00488512, 0.01443168, 0.00641210, -0.00348178, 0.01492970
