span_index,ss_x,ss_y,ss_z,ps_x,ps_y,ps_z
0, 0.05388863, -0.03426321, 0.01727869, 0.05474083, -0.03307294, 0.02225919
0, 0.05434861, -0.03510422, 0.01736962, 0.05519613, -0.03398040, 0.02241426
0, 0.05480341, -0.03596721, 0.01745648, 0.05564374, -0.03491383, 0.02255824
0, 0.05525307, -0.03685433, 0.01753826, 0.05608407, -0.03587560, 0.02269110
0, 0.05569747, -0.03776771, 0.01761374, 0.05651701, -0.03686752, 0.02281229
0, 0.05613654, -0.03870980, 0.01768169, 0.05694259, -0.03789199, 0.02292150
0, 0.05657006, -0.03968318, 0.01774068, 0.05736087, -0.03895189, 0.02301853
0, 0.05699785, -0.04069086, 0.01778930, 0.05777141, -0.04004967, 0.02310271
0, 0.05741918, -0.04173514, 0.01782553, 0.05817398, -0.04118871, 0.02317375
0, 0.05783371, -0.04281963, 0.01784769, 0.05856769, -0.04237165, 0.02323069
0, 0.05824060, -0.04394749, 0.01785361, 0.05895207, -0.04360284, 0.02327328
0, 0.05863890, -0.04512214, 0.01784089, 0.05932581, -0.04488546, 0.02330036
0, 0.05902752, -0.04634737, 0.01780698, 0.05968756, -0.04622384, 0.02331110
0, 0.05940492, -0.04762691, 0.01774888, 0.06003551, -0.04762239, 0.02330437
0, 0.05976924, -0.04896460, 0.01766329, 0.06036756, -0.04908575, 0.02327882
0, 0.06011777, -0.05036072, 0.01754930, 0.06067968, -0.05061341, 0.02323155
0, 0.06044490, -0.05180206, 0.01741253, 0.06096534, -0.05219063, 0.02315652
0, 0.06074547, -0.05327234, 0.01726113, 0.06121808, -0.05379590, 0.02304648
0, 0.06101527, -0.05475362, 0.01710478, 0.06143391, -0.05540694, 0.02289551
0, 0.06125099, -0.05622670, 0.01695491, 0.06161010, -0.05699729, 0.02269766
0, 0.06145090, -0.05767064, 0.01682459, 0.06174683, -0.05853850, 0.02244812
0, 0.06161416, -0.05906299, 0.01672848, 0.06184601, -0.06000022, 0.02214327
0, 0.06174201, -0.06037959, 0.01668258, 0.06191176, -0.06134999, 0.02178062
0, 0.06183673, -0.06159560, 0.01670417, 0.06195044, -0.06255396, 0.02135907
0, 0.06190202, -0.06268507, 0.01681122, 0.06196918, -0.06357835, 0.02087924
0, 0.06194293, -0.06362088, 0.01702170, 0.06197544, -0.06438912, 0.02034309
0, 0.06196537, -0.06437519, 0.01735299, 0.06197644, -0.06488214, 0.01973244
0, 0.06197376, -0.06491950, 0.01782098, 0.06197644, -0.06507987, 0.01907015
0, 0.06197643, -0.06522503, 0.01843912, 0.06197643, -0.06522503, 0.01843912
1, 0.02590002, -0.01011908, 0.01237470, 0.02590002, -0.01011908, 0.01237470
1, 0.02589988, -0.01033788, 0.01219150, 0.02596320, -0.00992165, 0.01257062
1, 0.02596454, -0.01054464, 0.01205094, 0.02608165, -0.00977898, 0.01275005
1, 0.02608850, -0.01074205, 0.01194990, 0.02625042, -0.00968742, 0.01291625
1, 0.02626601, -0.01093231, 0.01188528, 0.02646521, -0.00964349, 0.01307203
1, 0.02649230, -0.01111754, 0.01185431, 0.02672156, -0.00964362, 0.01321955
1, 0.02676185, -0.01129932, 0.01185403, 0.02701516, -0.00968417, 0.01336057
1, 0.02706954, -0.01147909, 0.01188152, 0.02734139, -0.00976140, 0.01349638
1, 0.02741018, -0.01165805, 0.01193381, 0.02769585, -0.00987149, 0.01362818
1, 0.02777862, -0.01183727, 0.01200781, 0.02807416, -0.01001046, 0.01375687
1, 0.02816916, -0.01201742, 0.01210009, 0.02847127, -0.01017402, 0.01388309
1, 0.02857601, -0.01219910, 0.01220705, 0.02888281, -0.01035782, 0.01400766
1, 0.02899414, -0.01238298, 0.01232507, 0.02930323, -0.01055694, 0.01413095
1, 0.02941721, -0.01256922, 0.01244989, 0.02972823, -0.01076657, 0.01425387
1, 0.02983931, -0.01275801, 0.01257705, 0.03015185, -0.01098110, 0.01437672
1, 0.03025457, -0.01294925, 0.01270220, 0.03056956, -0.01119553, 0.01450019
1, 0.03066218, -0.01314311, 0.01282420, 0.03098046, -0.01140873, 0.01462441
1, 0.03106347, -0.01334008, 0.01294343, 0.03138593, -0.01162144, 0.01474973
1, 0.03145900, -0.01354029, 0.01305997, 0.03178650, -0.01183406, 0.01487607
1, 0.03184974, -0.01374406, 0.01317410, 0.03218264, -0.01204706, 0.01500345
1, 0.03223597, -0.01395145, 0.01328586, 0.03257526, -0.01226095, 0.01513197
1, 0.03261899, -0.01416292, 0.01339567, 0.03296514, -0.01247637, 0.01526179
1, 0.03299917, -0.01437862, 0.01350366, 0.03335298, -0.01269385, 0.01539293
1, 0.03337747, -0.01459893, 0.01361017, 0.03373939, -0.01291400, 0.01552544
1, 0.03375469, -0.01482422, 0.01371552, 0.03412535, -0.01313756, 0.01565951
1, 0.03413164, -0.01505483, 0.01382001, 0.03451151, -0.01336524, 0.01579519
1, 0.03450926, -0.01529130, 0.01392409, 0.03489866, -0.01359778, 0.01593259
1, 0.03488847, -0.01553409, 0.01402814, 0.03528784, -0.01383612, 0.01607195
1, 0.03527003, -0.01578368, 0.01413256, 0.03567983, -0.01408112, 0.01621337
1, 0.03565500, -0.01604072, 0.01423786, 0.03607529, -0.01433363, 0.01635695
1, 0.03604368, -0.01630554, 0.01434418, 0.03647507, -0.01459438, 0.01650301
1, 0.03643553, -0.01657808, 0.01445127, 0.03687826, -0.01486325, 0.01665110
1, 0.03683121, -0.01685894, 0.01455941, 0.03728548, -0.01514076, 0.01680151
1, 0.03723002, -0.01714792, 0.01466824, 0.03769618, -0.01542695, 0.01695397
1, 0.03763248, -0.01744560, 0.01477800, 0.03811037, -0.01572209, 0.01710847
1, 0.03803798, -0.01775186, 0.01488833, 0.03852818, -0.01602657, 0.01726509
1, 0.03844679, -0.01806717, 0.01499935, 0.03894940, -0.01634058, 0.01742368
1, 0.03885866, -0.01839165, 0.01511085, 0.03937396, -0.01666443, 0.01758421
1, 0.03927372, -0.01872568, 0.01522286, 0.03980200, -0.01699852, 0.01774674
1, 0.03969185, -0.01906949, 0.01533525, 0.04023315, -0.01734301, 0.01791103
1, 0.04011314, -0.01942347, 0.01544800, 0.04066756, -0.01769836, 0.01807717
1, 0.04053721, -0.01978770, 0.01556085, 0.04110491, -0.01806476, 0.01824494
1, 0.04096393, -0.02016243, 0.01567367, 0.04154537, -0.01844271, 0.01841441
1, 0.04139357, -0.02054823, 0.01578651, 0.04198866, -0.01883247, 0.01858542
1, 0.04182594, -0.02094528, 0.01589921, 0.04243478, -0.01923443, 0.01875791
1, 0.04226050, -0.02135361, 0.01601143, 0.04288340, -0.01964883, 0.01893169
1, 0.04269753, -0.02177376, 0.01612325, 0.04333447, -0.02007604, 0.01910673
1, 0.04313687, -0.02220601, 0.01623452, 0.04378794, -0.02051651, 0.01928299
1, 0.04357817, -0.02265049, 0.01634499, 0.04424345, -0.02097043, 0.01946021
1, 0.04402121, -0.02310743, 0.01645446, 0.04470070, -0.02143810, 0.01963820
1, 0.04446596, -0.02357726, 0.01656284, 0.04515980, -0.02192008, 0.01981700
1, 0.04491225, -0.02406024, 0.01666994, 0.04562019, -0.02241650, 0.01999625
1, 0.04535981, -0.02455664, 0.01677553, 0.04608196, -0.02292794, 0.02017596
1, 0.04580831, -0.02506664, 0.01687932, 0.04654445, -0.02345445, 0.02035564
1, 0.04625745, -0.02559042, 0.01698102, 0.04700781, -0.02399676, 0.02053541
1, 0.04670736, -0.02612866, 0.01708063, 0.04747147, -0.02455498, 0.02071479
1, 0.04715745, -0.02668129, 0.01717768, 0.04793524, -0.02512959, 0.02089365
1, 0.04760749, -0.02724863, 0.01727190, 0.04839875, -0.02572089, 0.02107165
1, 0.04805730, -0.02783101, 0.01736317, 0.04886155, -0.02632919, 0.02124842
1, 0.04850650, -0.02842851, 0.01745130, 0.04932339, -0.02695496, 0.02142365
1, 0.04895482, -0.02904130, 0.01753620, 0.04978383, -0.02759854, 0.02159688
1, 0.04940185, -0.02966943, 0.01761769, 0.05024227, -0.02826013, 0.02176754
1, 0.04984735, -0.03031315, 0.01769575, 0.05069820, -0.02893996, 0.02193506
1, 0.05029111, -0.03097277, 0.01777034, 0.05115131, -0.02963855, 0.02209906
1, 0.05073225, -0.03164775, 0.01784102, 0.05160088, -0.03035591, 0.02225877
1, 0.05117101, -0.03233898, 0.01790810, 0.05204651, -0.03109242, 0.02241368
1, 0.05160654, -0.03304599, 0.01797118, 0.05248752, -0.03184814, 0.02256302
1, 0.05203857, -0.03376903, 0.01803027, 0.05292349, -0.03262340, 0.02270621
1, 0.05246659, -0.03450804, 0.01808525, 0.05335351, -0.03341789, 0.02284221
1, 0.05289016, -0.03526304, 0.01813605, 0.05377731, -0.03423213, 0.02297055
1, 0.05330873, -0.03603392, 0.01818256, 0.05419403, -0.03506573, 0.02309015
1, 0.05372177, -0.03682056, 0.01822470, 0.05460307, -0.03591873, 0.02320020
1, 0.05412902, -0.03762352, 0.01826219, 0.05500419, -0.03679169, 0.02330010
1, 0.05453061, -0.03844446, 0.01829435, 0.05539737, -0.03768580, 0.02338941
1, 0.05492663, -0.03928519, 0.01832030, 0.05578297, -0.03860306, 0.02346809
1, 0.05531710, -0.04014766, 0.01833910, 0.05616095, -0.03954513, 0.02353575
1, 0.05570196, -0.04103391, 0.01834970, 0.05653131, -0.04051397, 0.02359209
1, 0.05608108, -0.04194611, 0.01835097, 0.05689413, -0.04151210, 0.02363695
1, 0.05645445, -0.04288700, 0.01834182, 0.05724900, -0.04254143, 0.02366971
1, 0.05682150, -0.04385856, 0.01832066, 0.05759574, -0.04360487, 0.02369015
1, 0.05718198, -0.04486383, 0.01828613, 0.05793366, -0.04470478, 0.02369755
1, 0.05753528, -0.04590562, 0.01823657, 0.05826230, -0.04584459, 0.02369159
1, 0.05788057, -0.04698661, 0.01817003, 0.05858060, -0.04702709, 0.02367139
1, 0.05821704, -0.04811029, 0.01808459, 0.05888744, -0.04825581, 0.02363622
1, 0.05854348, -0.04928004, 0.01797768, 0.05918135, -0.04953463, 0.02358528
1, 0.05885848, -0.05049981, 0.01784633, 0.05946066, -0.05086798, 0.02351775
1, 0.05915973, -0.05176969, 0.01768991, 0.05972205, -0.05225533, 0.02343123
1, 0.05944253, -0.05307780, 0.01751485, 0.05996003, -0.05368291, 0.02332015
1, 0.05970254, -0.05440954, 0.01733000, 0.06016932, -0.05513104, 0.02317783
1, 0.05993613, -0.05574872, 0.01714543, 0.06034677, -0.05657934, 0.02299860
1, 0.06014057, -0.05707835, 0.01697282, 0.06049043, -0.05800425, 0.02277691
1, 0.06031435, -0.05838010, 0.01682525, 0.06060075, -0.05938055, 0.02250806
1, 0.06045681, -0.05963453, 0.01671720, 0.06067972, -0.06068110, 0.02218816
1, 0.06056890, -0.06082071, 0.01666423, 0.06073125, -0.06187974, 0.02181523
1, 0.06065252, -0.06191713, 0.01668297, 0.06076039, -0.06296052, 0.02139212
1, 0.06071073, -0.06290132, 0.01679062, 0.06077404, -0.06386229, 0.02090762
1, 0.06074769, -0.06374971, 0.01700437, 0.06077837, -0.06448536, 0.02034118
1, 0.06076848, -0.06443820, 0.01734092, 0.06077907, -0.06488646, 0.01972397
1, 0.06077643, -0.06494158, 0.01781561, 0.06077907, -0.06508111, 0.01907189
1, 0.06077905, -0.06523432, 0.01844175, 0.06077905, -0.06523432, 0.01844175
2, 0.02695805, -0.01188259, 0.01451154, 0.02695805, -0.01188259, 0.01451154
2, 0.02694879, -0.01211071, 0.01431492, 0.02703130, -0.01167915, 0.01472118
2, 0.02700669, -0.01232873, 0.01416307, 0.02715908, -0.01153463, 0.01491260
2, 0.02712585, -0.01253904, 0.01405251, 0.02733651, -0.01144511, 0.01508910
2, 0.02730033, -0.01274361, 0.01397986, 0.02755929, -0.01140682, 0.01525359
2, 0.02752497, -0.01294435, 0.01394213, 0.02782282, -0.01141583, 0.01540824
2, 0.02779405, -0.01314271, 0.01393616, 0.02812272, -0.01146816, 0.01555488
2, 0.02810215, -0.01333997, 0.01395885, 0.02845429, -0.01155971, 0.01569491
2, 0.02844370, -0.01353719, 0.01400703, 0.02881321, -0.01168635, 0.01582964
2, 0.02881322, -0.01373525, 0.01407742, 0.02919483, -0.01184364, 0.01596001
2, 0.02920488, -0.01393478, 0.01416648, 0.02959419, -0.01202697, 0.01608680
2, 0.02961247, -0.01413610, 0.01427038, 0.03000684, -0.01223157, 0.01621094
2, 0.03003087, -0.01433978, 0.01438543, 0.03042740, -0.01245222, 0.01633297
2, 0.03045334, -0.01454571, 0.01450711, 0.03085130, -0.01268362, 0.01645383
2, 0.03087400, -0.01475390, 0.01463096, 0.03127289, -0.01291986, 0.01657409
2, 0.03128683, -0.01496402, 0.01475244, 0.03168761, -0.01315560, 0.01669449
2, 0.03169108, -0.01517624, 0.01487042, 0.03209490, -0.01338978, 0.01681531
2, 0.03208818, -0.01539112, 0.01498526, 0.03249621, -0.01362328, 0.01693687
2, 0.03247900, -0.01560895, 0.01509714, 0.03289195, -0.01385649, 0.01705900
2, 0.03286434, -0.01583001, 0.01520624, 0.03328298, -0.01409004, 0.01718189
2, 0.03324478, -0.01605449, 0.01531271, 0.03366995, -0.01432442, 0.01730549
2, 0.03362127, -0.01628276, 0.01541682, 0.03405380, -0.01456032, 0.01743002
2, 0.03399445, -0.01651508, 0.01551876, 0.03443517, -0.01479832, 0.01755547
2, 0.03436519, -0.01675183, 0.01561883, 0.03481458, -0.01503900, 0.01768180
2, 0.03473445, -0.01699352, 0.01571740, 0.03519310, -0.01528321, 0.01780926
2, 0.03510266, -0.01724032, 0.01581456, 0.03557131, -0.01553161, 0.01793782
2, 0.03547113, -0.01749301, 0.01591091, 0.03595012, -0.01578509, 0.01806768
2, 0.03584065, -0.01775203, 0.01600676, 0.03633032, -0.01604449, 0.01819889
2, 0.03621184, -0.01801782, 0.01610239, 0.03671275, -0.01631073, 0.01833161
2, 0.03658596, -0.01829119, 0.01619840, 0.03709818, -0.01658476, 0.01846595
2, 0.03696304, -0.01857235, 0.01629477, 0.03748712, -0.01686718, 0.01860206
2, 0.03734269, -0.01886126, 0.01639131, 0.03787894, -0.01715795, 0.01873960
2, 0.03772549, -0.01915848, 0.01648830, 0.03827391, -0.01745743, 0.01887869
2, 0.03811065, -0.01946373, 0.01658532, 0.03867164, -0.01776571, 0.01901910
2, 0.03849866, -0.01977752, 0.01668258, 0.03907202, -0.01808298, 0.01916075
2, 0.03888887, -0.02009970, 0.01677970, 0.03947516, -0.01840960, 0.01930367
2, 0.03928164, -0.02043076, 0.01687682, 0.03988090, -0.01874579, 0.01944775
2, 0.03967665, -0.02077076, 0.01697371, 0.04028901, -0.01909171, 0.01959282
2, 0.04007403, -0.02112006, 0.01707035, 0.04069968, -0.01944780, 0.01973896
2, 0.04047360, -0.02147881, 0.01716658, 0.04111248, -0.01981412, 0.01988586
2, 0.04087540, -0.02184735, 0.01726235, 0.04152760, -0.02019115, 0.02003362
2, 0.04127910, -0.02222575, 0.01735739, 0.04194468, -0.02057902, 0.02018196
2, 0.04168455, -0.02261421, 0.01745155, 0.04236380, -0.02097814, 0.02033090
2, 0.04209204, -0.02301326, 0.01754488, 0.04278482, -0.02138882, 0.02048030
2, 0.04250126, -0.02342299, 0.01763715, 0.04320749, -0.02181122, 0.02062994
2, 0.04291178, -0.02384341, 0.01772806, 0.04363166, -0.02224566, 0.02077974
2, 0.04332382, -0.02427498, 0.01781766, 0.04405717, -0.02269237, 0.02092955
2, 0.04373718, -0.02471788, 0.01790578, 0.04448402, -0.02315179, 0.02107938
2, 0.04415148, -0.02517217, 0.01799214, 0.04491170, -0.02362389, 0.02122884
2, 0.04456663, -0.02563809, 0.01807659, 0.04534007, -0.02410903, 0.02137782
2, 0.04498251, -0.02611594, 0.01815902, 0.04576910, -0.02460759, 0.02152626
2, 0.04539887, -0.02660583, 0.01823916, 0.04619837, -0.02511972, 0.02167387
2, 0.04581560, -0.02710811, 0.01831690, 0.04662778, -0.02564576, 0.02182050
2, 0.04623228, -0.02762275, 0.01839186, 0.04705678, -0.02618575, 0.02196574
2, 0.04664860, -0.02814988, 0.01846376, 0.04748545, -0.02674025, 0.02210960
2, 0.04706478, -0.02869013, 0.01853264, 0.04791334, -0.02730940, 0.02225172
2, 0.04748017, -0.02924330, 0.01859798, 0.04834021, -0.02789345, 0.02239184
2, 0.04789458, -0.02980966, 0.01865958, 0.04876565, -0.02849262, 0.02252964
2, 0.04830784, -0.03038939, 0.01871725, 0.04918932, -0.02910709, 0.02266478
2, 0.04871959, -0.03098252, 0.01877084, 0.04961093, -0.02973716, 0.02279699
2, 0.04912956, -0.03158913, 0.01882021, 0.05003008, -0.03038298, 0.02292587
2, 0.04953733, -0.03220911, 0.01886515, 0.05044633, -0.03104473, 0.02305104
2, 0.04994280, -0.03284276, 0.01890569, 0.05085909, -0.03172232, 0.02317190
2, 0.05034567, -0.03349015, 0.01894171, 0.05126814, -0.03241614, 0.02328824
2, 0.05074510, -0.03415065, 0.01897273, 0.05167290, -0.03312612, 0.02339946
2, 0.05114140, -0.03482508, 0.01899909, 0.05207296, -0.03385238, 0.02350512
2, 0.05153380, -0.03551293, 0.01902039, 0.05246777, -0.03459488, 0.02360467
2, 0.05192202, -0.03621425, 0.01903657, 0.05285689, -0.03535366, 0.02369760
2, 0.05230558, -0.03692884, 0.01904749, 0.05323960, -0.03612838, 0.02378319
2, 0.05268408, -0.03765656, 0.01905304, 0.05361571, -0.03691937, 0.02386116
2, 0.05305711, -0.03839728, 0.01905318, 0.05398438, -0.03772596, 0.02393058
2, 0.05342418, -0.03915073, 0.01904777, 0.05434521, -0.03854816, 0.02399099
2, 0.05378501, -0.03991715, 0.01903653, 0.05469793, -0.03938623, 0.02404189
2, 0.05413987, -0.04069812, 0.01901898, 0.05504256, -0.04024120, 0.02408294
2, 0.05448887, -0.04149516, 0.01899443, 0.05537940, -0.04111478, 0.02411409
2, 0.05483215, -0.04231002, 0.01896218, 0.05570847, -0.04200848, 0.02413508
2, 0.05516967, -0.04314440, 0.01892139, 0.05602974, -0.04292388, 0.02414559
2, 0.05550137, -0.04400011, 0.01887115, 0.05634330, -0.04386314, 0.02414550
2, 0.05582733, -0.04487963, 0.01881070, 0.05664876, -0.04482779, 0.02413424
2, 0.05614717, -0.04578468, 0.01873882, 0.05694599, -0.04582024, 0.02411159
2, 0.05646067, -0.04671777, 0.01865443, 0.05723447, -0.04684264, 0.02407705
2, 0.05676742, -0.04768142, 0.01855632, 0.05751372, -0.04789762, 0.02403021
2, 0.05706668, -0.04867771, 0.01844290, 0.05778294, -0.04898759, 0.02397039
2, 0.05735789, -0.04970981, 0.01831280, 0.05804117, -0.05011541, 0.02389698
2, 0.05764007, -0.05078069, 0.01816390, 0.05828724, -0.05128435, 0.02380934
2, 0.05791219, -0.05189416, 0.01799364, 0.05851983, -0.05249840, 0.02370696
2, 0.05817225, -0.05305003, 0.01780174, 0.05873623, -0.05375686, 0.02358777
2, 0.05841636, -0.05423763, 0.01759528, 0.05893191, -0.05504690, 0.02344657
2, 0.05864089, -0.05544392, 0.01738353, 0.05910268, -0.05635064, 0.02327718
2, 0.05884280, -0.05665437, 0.01717682, 0.05924613, -0.05764948, 0.02307420
2, 0.05901981, -0.05785401, 0.01698689, 0.05936103, -0.05892256, 0.02283242
2, 0.05917065, -0.05902689, 0.01682669, 0.05944805, -0.06014764, 0.02254730
2, 0.05929481, -0.06015625, 0.01671038, 0.05950924, -0.06130059, 0.02221484
2, 0.05939302, -0.06122411, 0.01665302, 0.05954832, -0.06235997, 0.02183323
2, 0.05946685, -0.06221189, 0.01667054, 0.05956923, -0.06331951, 0.02140683
2, 0.05951878, -0.06310028, 0.01677931, 0.05957855, -0.06410535, 0.02091823
2, 0.05955225, -0.06386892, 0.01699573, 0.05958125, -0.06456950, 0.02032996
2, 0.05957155, -0.06449701, 0.01733576, 0.05958169, -0.06489227, 0.01971060
2, 0.05957911, -0.06496241, 0.01781418, 0.05958169, -0.06508331, 0.01907031
2, 0.05958168, -0.06524255, 0.01844408, 0.05958168, -0.06524255, 0.01844408
3, 0.02780474, -0.01358170, 0.01656664, 0.02780474, -0.01358170, 0.01656664
3, 0.02778780, -0.01381183, 0.01636361, 0.02788592, -0.01337927, 0.01678261
3, 0.02783923, -0.01403483, 0.01620567, 0.02802072, -0.01323830, 0.01697956
3, 0.02795292, -0.01425264, 0.01608914, 0.02820437, -0.01315472, 0.01716076
3, 0.02812285, -0.01446689, 0.01601056, 0.02843260, -0.01312454, 0.01732904
3, 0.02834365, -0.01467917, 0.01596681, 0.02870076, -0.01314360, 0.01748654
3, 0.02860949, -0.01489069, 0.01595471, 0.02900442, -0.01320774, 0.01763509
3, 0.02891480, -0.01510253, 0.01597110, 0.02933890, -0.01331262, 0.01777610
3, 0.02925381, -0.01531549, 0.01601275, 0.02969996, -0.01345393, 0.01791096
3, 0.02962082, -0.01553028, 0.01607638, 0.03008280, -0.01362700, 0.01804062
3, 0.03001002, -0.01574733, 0.01615847, 0.03048257, -0.01382700, 0.01816595
3, 0.03041492, -0.01596673, 0.01625514, 0.03089480, -0.01404899, 0.01828792
3, 0.03083044, -0.01618887, 0.01636278, 0.03131431, -0.01428754, 0.01840722
3, 0.03124961, -0.01641333, 0.01647687, 0.03173635, -0.01453713, 0.01852477
3, 0.03166666, -0.01663992, 0.01659305, 0.03215560, -0.01479174, 0.01864129
3, 0.03207553, -0.01686806, 0.01670685, 0.03256749, -0.01504585, 0.01875757
