span_index,ss_x,ss_r,ss_th,ps_x,ps_r,ps_th
14, -0.00219281, 0.02330018, -0.80126342, -0.00005509, 0.02324897, -0.77753391
14, -0.00199405, 0.02329123, -0.81777175, 0.00001660, 0.02324888, -0.79616946
14, -0.00179679, 0.02328338, -0.83335077, 0.00000667, 0.02324891, -0.81387129
14, -0.00160040, 0.02327629, -0.84784240, 0.00000192, 0.02324891, -0.83048479
14, -0.00140443, 0.02326974, -0.86108856, 0.00000192, 0.02324891, -0.84585537
14, -0.00120841, 0.02326410, -0.87293118, 0.00000192, 0.02324891, -0.85982840
14, -0.00101139, 0.02325961, -0.88321218, 0.00000192, 0.02324891, -0.87224929
14, -0.00081352, 0.02325608, -0.89177349, 0.00000192, 0.02324891, -0.88296342
14, -0.00061365, 0.02325320, -0.89845702, 0.00000192, 0.02324891, -0.89181620
14, -0.00041185, 0.02325110, -0.90310472, 0.00000192, 0.02324891, -0.89865300
14, -0.00020710, 0.02324954, -0.90555849, 0.00000192, 0.02324891, -0.90331923
14, 0.00000089, 0.02324891, -0.90566027, 0.00000089, 0.02324891, -0.90566027
15, -0.04517154, 0.06782745, 0.00000000, -0.04517154, 0.06782745, 0.00000000
15, -0.04517113, 0.06766887, -0.00807196, -0.04517112, 0.06766543, 0.00779708
15, -0.04516720, 0.06720708, -0.01560725, -0.04516703, 0.06719330, 0.01451706
15, -0.04515064, 0.06646779, -0.02264164, -0.04514963, 0.06643772, 0.02020971
15, -0.04510871, 0.06547871, -0.02921090, -0.04510572, 0.06542735, 0.02492481
15, -0.04502652, 0.06427044, -0.03535081, -0.04501971, 0.06419311, 0.02871213
15, -0.04488870, 0.06287468, -0.04109714, -0.04487555, 0.06276814, 0.03162144
15, -0.04468093, 0.06132477, -0.04648566, -0.04465845, 0.06118676, 0.03370252
15, -0.04439107, 0.05965444, -0.05155214, -0.04435595, 0.05948394, 0.03500513
15, -0.04401067, 0.05789782, -0.05633236, -0.04395943, 0.05769463, 0.03557906
15, -0.04353504, 0.05608728, -0.06086208, -0.04346421, 0.05585219, 0.03547408
15, -0.04296369, 0.05425343, -0.06517709, -0.04287005, 0.05398805, 0.03473995
15, -0.04230021, 0.05242453, -0.06931315, -0.04218093, 0.05213101, 0.03342645
15, -0.04155170, 0.05062520, -0.07330604, -0.04140434, 0.05030606, 0.03158336
15, -0.04072792, 0.04887608, -0.07719152, -0.04055063, 0.04853430, 0.02926045
15, -0.03984105, 0.04719463, -0.08100537, -0.03963255, 0.04683334, 0.02650749
15, -0.03890451, 0.04559418, -0.08478337, -0.03866385, 0.04521614, 0.02337426
15, -0.03793277, 0.04408509, -0.08856128, -0.03765939, 0.04369292, 0.01991052
15, -0.03693981, 0.04267362, -0.09237488, -0.03663392, 0.04227019, 0.01616605
15, -0.03594021, 0.04136449, -0.09625994, -0.03560203, 0.04095196, 0.01219063
15, -0.03494771, 0.04015974, -0.10025219, -0.03457778, 0.03974005, 0.00803395
15, -0.03397272, 0.03905682, -0.10437776, -0.03357172, 0.03863155, 0.00373086
15, -0.03301882, 0.03804635, -0.10864138, -0.03258733, 0.03761674, -0.00071699
15, -0.03208800, 0.03711920, -0.11304491, -0.03162672, 0.03668644, -0.00531243
15, -0.03118147, 0.03626714, -0.11759016, -0.03069072, 0.03583194, -0.01005828
15, -0.03029983, 0.03548282, -0.12227900, -0.02978013, 0.03504597, -0.01495737
15, -0.02944317, 0.03475957, -0.12711324, -0.02889489, 0.03432169, -0.02001253
15, -0.02861133, 0.03409154, -0.13209474, -0.02803467, 0.03365307, -0.02522659
15, -0.02780385, 0.03347347, -0.13722533, -0.02719925, 0.03303498, -0.03060237
15, -0.02702027, 0.03290077, -0.14250685, -0.02638776, 0.03246251, -0.03614271
15, -0.02625968, 0.03236912, -0.14794114, -0.02559913, 0.03193126, -0.04185043
15, -0.02552106, 0.03187468, -0.15353004, -0.02483275, 0.03143764, -0.04772835
15, -0.02480351, 0.03141412, -0.15927538, -0.02408741, 0.03097812, -0.05377931
15, -0.02410610, 0.03098443, -0.16517901, -0.02336199, 0.03054959, -0.06000614
15, -0.02342756, 0.03058277, -0.17124277, -0.02265542, 0.03014934, -0.06641166
15, -0.02276674, 0.03020663, -0.17746849, -0.02196645, 0.02977483, -0.07299871
15, -0.02212268, 0.02985388, -0.18385801, -0.02129381, 0.02942377, -0.07977010
15, -0.02149403, 0.02952238, -0.19041318, -0.02063632, 0.02909414, -0.08672866
15, -0.02087963, 0.02921031, -0.19713582, -0.01999284, 0.02878417, -0.09387723
15, -0.02027835, 0.02891603, -0.20402779, -0.01936208, 0.02849214, -0.10121864
15, -0.01968905, 0.02863804, -0.21109088, -0.01874299, 0.02821665, -0.10875569
15, -0.01911109, 0.02837522, -0.21832543, -0.01813469, 0.02795648, -0.11649073
15, -0.01854397, 0.02812660, -0.22572991, -0.01753708, 0.02771083, -0.12442546
15, -0.01798787, 0.02789154, -0.23330264, -0.01695021, 0.02747902, -0.13256156
15, -0.01744268, 0.02766933, -0.24104194, -0.01637393, 0.02726030, -0.14090071
15, -0.01690818, 0.02745930, -0.24894615, -0.01580806, 0.02705399, -0.14944457
15, -0.01638414, 0.02726077, -0.25701360, -0.01525272, 0.02685956, -0.15819481
15, -0.01587073, 0.02707322, -0.26524261, -0.01470789, 0.02667644, -0.16715311
15, -0.01536748, 0.02689599, -0.27363151, -0.01417337, 0.02650398, -0.17632114
15, -0.01487442, 0.02672864, -0.28217863, -0.01364916, 0.02634173, -0.18570057
15, -0.01439145, 0.02657066, -0.29088229, -0.01313510, 0.02618916, -0.19529307
15, -0.01391859, 0.02642157, -0.29974084, -0.01263123, 0.02604582, -0.20510031
15, -0.01345549, 0.02628095, -0.30875258, -0.01213744, 0.02591120, -0.21512397
15, -0.01300195, 0.02614828, -0.31791586, -0.01165383, 0.02578501, -0.22536572
15, -0.01255817, 0.02602327, -0.32722900, -0.01117991, 0.02566664, -0.23582722
15, -0.01212400, 0.02590555, -0.33669033, -0.01071595, 0.02555584, -0.24651016
15, -0.01169898, 0.02579461, -0.34629817, -0.01026209, 0.02545226, -0.25741620
15, -0.01128325, 0.02569025, -0.35605086, -0.00981794, 0.02535544, -0.26854702
15, -0.01087687, 0.02559210, -0.36594672, -0.00938342, 0.02526513, -0.27990428
15, -0.01047971, 0.02549992, -0.37598408, -0.00895868, 0.02518088, -0.29148966
15, -0.01009111, 0.02541320, -0.38616220, -0.00854366, 0.02510258, -0.30330541
15, -0.00971160, 0.02533191, -0.39649426, -0.00813820, 0.02502972, -0.31536250
15, -0.00934079, 0.02525557, -0.40700415, -0.00774195, 0.02496210, -0.32767857
15, -0.00897846, 0.02518409, -0.41771603, -0.00735433, 0.02489929, -0.34027148
15, -0.00862483, 0.02511704, -0.42865408, -0.00697554, 0.02484113, -0.35315906
15, -0.00827909, 0.02505432, -0.43984246, -0.00660472, 0.02478722, -0.36635913
15, -0.00794159, 0.02499557, -0.45130533, -0.00624178, 0.02473743, -0.37988954
15, -0.00761237, 0.02494074, -0.46306687, -0.00588658, 0.02469141, -0.39376811
15, -0.00729057, 0.02488944, -0.47515124, -0.00553864, 0.02464905, -0.40801269
15, -0.00697662, 0.02484158, -0.48758261, -0.00519764, 0.02461006, -0.42264112
15, -0.00667031, 0.02479701, -0.50038514, -0.00486343, 0.02457428, -0.43767121
15, -0.00637143, 0.02475542, -0.51358301, -0.00453566, 0.02454157, -0.45312082
15, -0.00608006, 0.02471676, -0.52720038, -0.00421387, 0.02451161, -0.46900777
15, -0.00579580, 0.02468087, -0.54126142, -0.00389804, 0.02448456, -0.48534990
15, -0.00551846, 0.02464747, -0.55579029, -0.00358771, 0.02445984, -0.50216504
15, -0.00524839, 0.02461653, -0.57081117, -0.00328267, 0.02443767, -0.51947103
15, -0.00498500, 0.02458795, -0.58634821, -0.00298247, 0.02441783, -0.53728571
15, -0.00472814, 0.02456140, -0.60242560, -0.00268729, 0.02440012, -0.55562691
15, -0.00447819, 0.02453695, -0.61906748, -0.00239623, 0.02438447, -0.57451246
15, -0.00423479, 0.02451452, -0.63629804, -0.00210945, 0.02437091, -0.59396020
15, -0.00399763, 0.02449369, -0.65412586, -0.00182674, 0.02435906, -0.61397327
15, -0.00376639, 0.02447458, -0.67244446, -0.00154959, 0.02434928, -0.63444621
15, -0.00354043, 0.02445716, -0.69109576, -0.00128013, 0.02434138, -0.65522489
15, -0.00331936, 0.02444104, -0.70992144, -0.00102070, 0.02433470, -0.67615493
15, -0.00310271, 0.02442618, -0.72876318, -0.00077314, 0.02433018, -0.69708198
15, -0.00288973, 0.02441259, -0.74746266, -0.00054017, 0.02432746, -0.71785167
15, -0.00267994, 0.02440024, -0.76586157, -0.00032343, 0.02432546, -0.73830964
15, -0.00247270, 0.02438890, -0.78380159, -0.00013701, 0.02432434, -0.75830151
15, -0.00226786, 0.02437854, -0.80112440, -0.00004310, 0.02432387, -0.77767294
15, -0.00206434, 0.02436908, -0.81767167, 0.00001696, 0.02432380, -0.79626954
15, -0.00186199, 0.02436074, -0.83328510, 0.00000725, 0.02432383, -0.81393696
15, -0.00166009, 0.02435320, -0.84780636, 0.00000261, 0.02432383, -0.83052083
15, -0.00145819, 0.02434625, -0.86107714, 0.00000261, 0.02432383, -0.84586679
15, -0.00125585, 0.02434026, -0.87293912, 0.00000261, 0.02432383, -0.85982047
15, -0.00105206, 0.02433542, -0.88323397, 0.00000261, 0.02432383, -0.87222750
15, -0.00084690, 0.02433151, -0.89180338, 0.00000261, 0.02432383, -0.88293353
15, -0.00063931, 0.02432838, -0.89848904, 0.00000261, 0.02432383, -0.89178418
15, -0.00042924, 0.02432617, -0.90313261, 0.00000261, 0.02432383, -0.89862510
15, -0.00021568, 0.02432451, -0.90557580, 0.00000261, 0.02432383, -0.90330192
15, 0.00000163, 0.02432383, -0.90566027, 0.00000163, 0.02432383, -0.90566027
16, -0.04467866, 0.06782813, 0.00000000, -0.04467866, 0.06782813, 0.00000000
16, -0.04467828, 0.06767641, -0.00814327, -0.04467826, 0.06767292, 0.00786839
16, -0.04467447, 0.06723447, -0.01572578, -0.04467430, 0.06722054, 0.01463559
16, -0.04465870, 0.06652675, -0.02278501, -0.04465769, 0.06649633, 0.02035308
16, -0.04461870, 0.06557942, -0.02935847, -0.04461569, 0.06552744, 0.02507237
16, -0.04454013, 0.06442141, -0.03548366, -0.04453327, 0.06434311, 0.02884498
16, -0.04440828, 0.06308272, -0.04119809, -0.04439501, 0.06297472, 0.03172239
16, -0.04420929, 0.06159477, -0.04653925, -0.04418657, 0.06145476, 0.03375611
16, -0.04393136, 0.05998965, -0.05154465, -0.04389581, 0.05981640, 0.03499764
16, -0.04356616, 0.05829966, -0.05625179, -0.04351420, 0.05809294, 0.03549849
16, -0.04310890, 0.05655563, -0.06069817, -0.04303696, 0.05631612, 0.03531016
16, -0.04255883, 0.05478682, -0.06492130, -0.04246359, 0.05451611, 0.03448416
16, -0.04191915, 0.05302038, -0.06895867, -0.04179761, 0.05272048, 0.03307197
16, -0.04119637, 0.05127994, -0.07284778, -0.04104601, 0.05095344, 0.03112511
16, -0.04039974, 0.04958565, -0.07662615, -0.04021851, 0.04923541, 0.02869508
16, -0.03954076, 0.04795440, -0.08033127, -0.03932730, 0.04758363, 0.02583339
16, -0.03863231, 0.04639942, -0.08400064, -0.03838556, 0.04601092, 0.02259152
16, -0.03768828, 0.04493097, -0.08767176, -0.03740760, 0.04452739, 0.01902100
16, -0.03672229, 0.04355553, -0.09138214, -0.03640777, 0.04313976, 0.01517331
16, -0.03574845, 0.04227793, -0.09516927, -0.03540028, 0.04185224, 0.01109996
16, -0.03478025, 0.04110056, -0.09907062, -0.03439893, 0.04066695, 0.00685239
16, -0.03382794, 0.04002129, -0.10311344, -0.03341409, 0.03958136, 0.00246654
16, -0.03289507, 0.03903117, -0.10730220, -0.03244931, 0.03858628, -0.00205617
16, -0.03198373, 0.03812154, -0.11163833, -0.03150674, 0.03767296, -0.00671901
16, -0.03109524, 0.03728465, -0.11612323, -0.03058734, 0.03683311, -0.01152522
16, -0.03023023, 0.03651338, -0.12075831, -0.02969197, 0.03605978, -0.01647806
16, -0.02938894, 0.03580141, -0.12554498, -0.02882067, 0.03534638, -0.02158079
16, -0.02857125, 0.03514311, -0.13048465, -0.02797320, 0.03468715, -0.02683668
16, -0.02777682, 0.03453343, -0.13557873, -0.02714945, 0.03407716, -0.03224897
16, -0.02700524, 0.03396795, -0.14082864, -0.02634856, 0.03351165, -0.03782092
16, -0.02625568, 0.03344251, -0.14623577, -0.02556968, 0.03298643, -0.04355580
16, -0.02552727, 0.03295343, -0.15180154, -0.02481215, 0.03249798, -0.04945685
16, -0.02481913, 0.03249747, -0.15752736, -0.02407487, 0.03204290, -0.05552734
16, -0.02413031, 0.03207167, -0.16341464, -0.02335678, 0.03161819, -0.06177052
16, -0.02345978, 0.03167338, -0.16946478, -0.02265689, 0.03122119, -0.06818965
16, -0.02280628, 0.03130007, -0.17567920, -0.02197400, 0.03084947, -0.07478799
16, -0.02216896, 0.03094970, -0.18205931, -0.02130689, 0.03050077, -0.08156880
16, -0.02154655, 0.03062021, -0.18860652, -0.02065442, 0.03017316, -0.08853532
16, -0.02093790, 0.03030980, -0.19532223, -0.02001550, 0.02986487, -0.09569083
16, -0.02034193, 0.03001687, -0.20220786, -0.01938887, 0.02957425, -0.10303857
16, -0.01975749, 0.02973997, -0.20926478, -0.01877352, 0.02929993, -0.11058179
16, -0.01918400, 0.02947798, -0.21649322, -0.01816857, 0.02904070, -0.11832294
16, -0.01862106, 0.02923000, -0.22389190, -0.01757396, 0.02879579, -0.12626347
16, -0.01806873, 0.02899538, -0.23145945, -0.01698979, 0.02856456, -0.13440475
16, -0.01752705, 0.02877347, -0.23919448, -0.01641586, 0.02834626, -0.14274817
16, -0.01699571, 0.02856356, -0.24709561, -0.01585208, 0.02814025, -0.15129511
16, -0.01647461, 0.02836503, -0.25516148, -0.01529850, 0.02794597, -0.16004693
16, -0.01596385, 0.02817737, -0.26339070, -0.01475514, 0.02776288, -0.16900502
16, -0.01546304, 0.02799994, -0.27178188, -0.01422183, 0.02759037, -0.17817076
16, -0.01497218, 0.02783229, -0.28033366, -0.01369860, 0.02742799, -0.18754553
16, -0.01449124, 0.02767395, -0.28904466, -0.01318523, 0.02727521, -0.19713070
16, -0.01402019, 0.02752443, -0.29791349, -0.01268184, 0.02713160, -0.20692766
16, -0.01355874, 0.02738332, -0.30693878, -0.01218827, 0.02699664, -0.21693777
16, -0.01310672, 0.02725012, -0.31611915, -0.01170467, 0.02687006, -0.22716243
16, -0.01266427, 0.02712453, -0.32545323, -0.01123054, 0.02675128, -0.23760300
16, -0.01223129, 0.02700620, -0.33493962, -0.01076621, 0.02664003, -0.24826087
16, -0.01180737, 0.02689464, -0.34457697, -0.01031170, 0.02653596, -0.25913741
16, -0.01139261, 0.02678961, -0.35436388, -0.00986672, 0.02643864, -0.27023400
16, -0.01098712, 0.02669080, -0.36429897, -0.00943118, 0.02634780, -0.28155202
16, -0.01059073, 0.02659793, -0.37438088, -0.00900528, 0.02626304, -0.29309286
16, -0.01020288, 0.02651054, -0.38460913, -0.00858886, 0.02618420, -0.30485849
16, -0.00982396, 0.02642853, -0.39499668, -0.00818182, 0.02611080, -0.31686008
16, -0.00945370, 0.02635150, -0.40556688, -0.00778378, 0.02604263, -0.32911585
16, -0.00909184, 0.02627930, -0.41634333, -0.00739426, 0.02597930, -0.34164418
16, -0.00873857, 0.02621155, -0.42734965, -0.00701338, 0.02592061, -0.35446349
16, -0.00839309, 0.02614810, -0.43860942, -0.00664037, 0.02586621, -0.36759216
16, -0.00805580, 0.02608865, -0.45014626, -0.00627505, 0.02581591, -0.38104860
16, -0.00772661, 0.02603310, -0.46198378, -0.00591737, 0.02576944, -0.39485120
16, -0.00740476, 0.02598107, -0.47414557, -0.00556677, 0.02572661, -0.40901836
16, -0.00709060, 0.02593249, -0.48665524, -0.00522305, 0.02568720, -0.42356848
16, -0.00678398, 0.02588719, -0.49953640, -0.00488595, 0.02565101, -0.43851995
16, -0.00648468, 0.02584489, -0.51281265, -0.00455514, 0.02561792, -0.45389118
16, -0.00619268, 0.02580551, -0.52650760, -0.00423027, 0.02558762, -0.46970055
16, -0.00590763, 0.02576889, -0.54064485, -0.00391123, 0.02556024, -0.48596647
16, -0.00562941, 0.02573480, -0.55524800, -0.00359756, 0.02553524, -0.50270733
16, -0.00535823, 0.02570314, -0.57034066, -0.00328913, 0.02551283, -0.51994154
16, -0.00509356, 0.02567386, -0.58594643, -0.00298542, 0.02549274, -0.53768749
16, -0.00483523, 0.02564662, -0.60208893, -0.00268663, 0.02547487, -0.55596357
16, -0.00458363, 0.02562149, -0.61879175, -0.00239190, 0.02545906, -0.57478819
16, -0.00433836, 0.02559838, -0.63607849, -0.00210134, 0.02544538, -0.59417975
16, -0.00409915, 0.02557690, -0.65395726, -0.00181478, 0.02543347, -0.61414187
16, -0.00386557, 0.02555716, -0.67232154, -0.00153378, 0.02542362, -0.63456914
16, -0.00363711, 0.02553910, -0.69101341, -0.00126057, 0.02541574, -0.65530724
16, -0.00341326, 0.02552235, -0.70987474, -0.00099746, 0.02540910, -0.67620163
16, -0.00319349, 0.02550689, -0.72874739, -0.00074647, 0.02540472, -0.69709777
16, -0.00297713, 0.02549273, -0.74747323, -0.00051031, 0.02540205, -0.71784111
16, -0.00276364, 0.02547977, -0.76589410, -0.00029077, 0.02540012, -0.73827711
16, -0.00255238, 0.02546788, -0.78385188, -0.00010508, 0.02539914, -0.75825123
16, -0.00234318, 0.02545701, -0.80118841, -0.00003106, 0.02539877, -0.77760892
16, -0.00213490, 0.02544703, -0.81774556, 0.00001602, 0.02539873, -0.79619565
16, -0.00192744, 0.02543817, -0.83336520, 0.00000741, 0.02539875, -0.81385686
16, -0.00172002, 0.02543019, -0.84788917, 0.00000330, 0.02539875, -0.83043803
16, -0.00151216, 0.02542282, -0.86115933, 0.00000330, 0.02539875, -0.84578459
16, -0.00130346, 0.02541647, -0.87301756, 0.00000330, 0.02539875, -0.85974202
16, -0.00109286, 0.02541129, -0.88330570, 0.00000330, 0.02539875, -0.87215577
16, -0.00088038, 0.02540697, -0.89186562, 0.00000330, 0.02539875, -0.88287129
16, -0.00066503, 0.02540357, -0.89853918, 0.00000330, 0.02539875, -0.89173404
16, -0.00044665, 0.02540125, -0.90316823, 0.00000330, 0.02539875, -0.89858948
16, -0.00022427, 0.02539948, -0.90559464, 0.00000330, 0.02539875, -0.90328307
16, 0.00000236, 0.02539875, -0.90566027, 0.00000236, 0.02539875, -0.90566027
17, -0.04418578, 0.06782880, 0.00000000, -0.04418578, 0.06782880, 0.00000000
17, -0.04418541, 0.06768281, -0.00827799, -0.04418539, 0.06767927, 0.00800311
17, -0.04418165, 0.06725745, -0.01596388, -0.04418147, 0.06724338, 0.01487369
17, -0.04416636, 0.06657631, -0.02309730, -0.04416535, 0.06654550, 0.02066537
17, -0.04412754, 0.06566442, -0.02971789, -0.04412449, 0.06561180, 0.02543180
17, -0.04405123, 0.06454960, -0.03586529, -0.04404430, 0.06447030, 0.02922661
17, -0.04392328, 0.06326064, -0.04157914, -0.04390987, 0.06315116, 0.03210344
17, -0.04373028, 0.06182754, -0.04689908, -0.04370727, 0.06168557, 0.03411594
17, -0.04346083, 0.06028118, -0.05186474, -0.04342478, 0.06010523, 0.03531773
17, -0.04310688, 0.05865231, -0.05651576, -0.04305413, 0.05844214, 0.03576246
17, -0.04266373, 0.05697042, -0.06089178, -0.04259061, 0.05672661, 0.03550378
17, -0.04213060, 0.05526351, -0.06503245, -0.04203368, 0.05498764, 0.03459530
17, -0.04151046, 0.05355759, -0.06897739, -0.04138659, 0.05325152, 0.03309069
17, -0.04080943, 0.05187524, -0.07276624, -0.04065599, 0.05154163, 0.03104357
17, -0.04003637, 0.05023597, -0.07643865, -0.03985113, 0.04987753, 0.02850758
17, -0.03920217, 0.04865593, -0.08003425, -0.03898370, 0.04827597, 0.02553637
17, -0.03831922, 0.04714807, -0.08359268, -0.03806636, 0.04674942, 0.02218357
17, -0.03740087, 0.04572238, -0.08715358, -0.03711286, 0.04530772, 0.01850282
17, -0.03646031, 0.04438543, -0.09075659, -0.03613716, 0.04395766, 0.01454776
17, -0.03551116, 0.04314199, -0.09444134, -0.03515301, 0.04270349, 0.01037203
17, -0.03456660, 0.04199472, -0.09824742, -0.03417391, 0.04154754, 0.00602919
17, -0.03363667, 0.04094179, -0.10220349, -0.03320999, 0.04048754, 0.00155659
17, -0.03272483, 0.03997467, -0.10631380, -0.03226481, 0.03951482, -0.00304457
17, -0.03183317, 0.03908512, -0.11057932, -0.03134052, 0.03862103, -0.00777801
17, -0.03096315, 0.03826583, -0.11500101, -0.03043812, 0.03779825, -0.01264744
17, -0.03011533, 0.03750993, -0.11957982, -0.02955855, 0.03703986, -0.01765655
17, -0.02929009, 0.03681144, -0.12431672, -0.02870187, 0.03633953, -0.02280906
17, -0.02848733, 0.03616494, -0.12921267, -0.02786793, 0.03569174, -0.02810867
17, -0.02770682, 0.03556560, -0.13426862, -0.02705672, 0.03509180, -0.03355908
17, -0.02694817, 0.03500917, -0.13948554, -0.02626734, 0.03453505, -0.03916402
17, -0.02621059, 0.03449164, -0.14486439, -0.02549917, 0.03401758, -0.04492717
17, -0.02549337, 0.03400953, -0.15040613, -0.02475147, 0.03353589, -0.05085226
17, -0.02479565, 0.03355967, -0.15611172, -0.02402328, 0.03308675, -0.05694298
17, -0.02411644, 0.03313918, -0.16198212, -0.02331355, 0.03266724, -0.06320304
17, -0.02345496, 0.03274558, -0.16801828, -0.02262136, 0.03227481, -0.06963615
17, -0.02280982, 0.03237633, -0.17422118, -0.02194561, 0.03190711, -0.07624602
17, -0.02218027, 0.03202950, -0.18059176, -0.02128508, 0.03156195, -0.08303635
17, -0.02156512, 0.03170310, -0.18713100, -0.02063867, 0.03123742, -0.09001085
17, -0.02096326, 0.03139537, -0.19383984, -0.02000534, 0.03093184, -0.09717322
17, -0.02037361, 0.03110477, -0.20071926, -0.01938389, 0.03064360, -0.10452717
17, -0.01979505, 0.03082985, -0.20777018, -0.01877331, 0.03037135, -0.11207639
17, -0.01922704, 0.03056955, -0.21499272, -0.01817274, 0.03011390, -0.11982344
17, -0.01866926, 0.03032302, -0.22238590, -0.01758215, 0.02987055, -0.12776947
17, -0.01812170, 0.03008959, -0.22994867, -0.01700170, 0.02964065, -0.13591553
17, -0.01758450, 0.02986868, -0.23767999, -0.01643112, 0.02942348, -0.14426266
17, -0.01705728, 0.02965956, -0.24557880, -0.01587042, 0.02921843, -0.15281192
17, -0.01654007, 0.02946167, -0.25364406, -0.01531955, 0.02902493, -0.16156435
17, -0.01603291, 0.02927449, -0.26187472, -0.01477862, 0.02884246, -0.17052100
17, -0.01553548, 0.02909741, -0.27026973, -0.01424744, 0.02867044, -0.17968292
17, -0.01504773, 0.02892998, -0.27882805, -0.01372610, 0.02850845, -0.18905115
17, -0.01456972, 0.02877176, -0.28754862, -0.01321431, 0.02835592, -0.19862674
17, -0.01410140, 0.02862227, -0.29643040, -0.01271225, 0.02821247, -0.20841074
17, -0.01364247, 0.02848109, -0.30547235, -0.01221973, 0.02807759, -0.21840421
17, -0.01319284, 0.02834778, -0.31467340, -0.01173695, 0.02795100, -0.22860818
17, -0.01275259, 0.02822199, -0.32403252, -0.01126340, 0.02783216, -0.23902370
17, -0.01232166, 0.02810339, -0.33354866, -0.01079944, 0.02772079, -0.24965183
17, -0.01189970, 0.02799154, -0.34322077, -0.01034500, 0.02761652, -0.26049360
17, -0.01148674, 0.02788616, -0.35304780, -0.00989989, 0.02751898, -0.27155008
17, -0.01108297, 0.02778697, -0.36302870, -0.00946397, 0.02742786, -0.28282230
17, -0.01068819, 0.02769369, -0.37316243, -0.00903754, 0.02734282, -0.29431131
17, -0.01030191, 0.02760587, -0.38344880, -0.00862031, 0.02726365, -0.30601882
17, -0.00992438, 0.02752339, -0.39390048, -0.00821227, 0.02718991, -0.31795628
17, -0.00955548, 0.02744588, -0.40454006, -0.00781296, 0.02712137, -0.33014266
17, -0.00919488, 0.02737317, -0.41539039, -0.00742205, 0.02705769, -0.34259713
17, -0.00884273, 0.02730490, -0.42647429, -0.00703955, 0.02699861, -0.35533885
17, -0.00849827, 0.02724090, -0.43781461, -0.00666481, 0.02694385, -0.36838698
17, -0.00816194, 0.02718089, -0.44943418, -0.00629755, 0.02689316, -0.38176068
17, -0.00783349, 0.02712476, -0.46135586, -0.00593781, 0.02684636, -0.39547913
17, -0.00751230, 0.02707213, -0.47360246, -0.00558495, 0.02680317, -0.40956147
17, -0.00719862, 0.02702295, -0.48619684, -0.00523888, 0.02676345, -0.42402688
17, -0.00689234, 0.02697701, -0.49916184, -0.00489928, 0.02672693, -0.43889452
17, -0.00659323, 0.02693410, -0.51252028, -0.00456578, 0.02669355, -0.45418355
17, -0.00630119, 0.02689408, -0.52629501, -0.00423820, 0.02666298, -0.46991314
17, -0.00601590, 0.02685679, -0.54050888, -0.00391632, 0.02663535, -0.48610244
17, -0.00573733, 0.02682207, -0.55518471, -0.00359965, 0.02661012, -0.50277062
17, -0.00546554, 0.02678975, -0.57034535, -0.00328819, 0.02658755, -0.51993685
17, -0.00520004, 0.02675981, -0.58601363, -0.00298133, 0.02656726, -0.53762029
17, -0.00494066, 0.02673192, -0.60221240, -0.00267929, 0.02654929, -0.55584010
17, -0.00468778, 0.02670613, -0.61896449, -0.00238125, 0.02653335, -0.57461545
17, -0.00444095, 0.02668236, -0.63629275, -0.00208729, 0.02651961, -0.59396549
17, -0.00419997, 0.02666025, -0.65420462, -0.00179728, 0.02650768, -0.61389452
17, -0.00396431, 0.02663987, -0.67259378, -0.00151282, 0.02649781, -0.63429689
17, -0.00373353, 0.02662118, -0.69130294, -0.00123626, 0.02648996, -0.65501771
17, -0.00350706, 0.02660380, -0.71017455, -0.00096989, 0.02648342, -0.67590182
17, -0.00328430, 0.02658775, -0.72905107, -0.00071589, 0.02647920, -0.69679409
17, -0.00306466, 0.02657301, -0.74777496, -0.00047693, 0.02647659, -0.71753937
17, -0.00284754, 0.02655944, -0.76618869, -0.00025498, 0.02647476, -0.73798252
17, -0.00263230, 0.02654697, -0.78413470, -0.00007071, 0.02647394, -0.75796840
17, -0.00241875, 0.02653558, -0.80145546, -0.00001896, 0.02647368, -0.77734187
17, -0.00220573, 0.02652507, -0.81799342, 0.00001377, 0.02647365, -0.79594779
17, -0.00199315, 0.02651568, -0.83359105, 0.00000715, 0.02647367, -0.81363101
17, -0.00178018, 0.02650725, -0.84809080, 0.00000398, 0.02647367, -0.83023639
17, -0.00156633, 0.02649946, -0.86133514, 0.00000398, 0.02647367, -0.84560879
17, -0.00135123, 0.02649273, -0.87316651, 0.00000398, 0.02647367, -0.85959307
17, -0.00113379, 0.02648719, -0.88342738, 0.00000398, 0.02647367, -0.87203409
17, -0.00091394, 0.02648243, -0.89196021, 0.00000398, 0.02647367, -0.88277670
17, -0.00069080, 0.02647876, -0.89860745, 0.00000398, 0.02647367, -0.89166577
17, -0.00046410, 0.02647633, -0.90321157, 0.00000398, 0.02647367, -0.89854615
17, -0.00023286, 0.02647445, -0.90561502, 0.00000398, 0.02647367, -0.90326269
17, 0.00000307, 0.02647367, -0.90566027, 0.00000307, 0.02647367, -0.90566027
18, -0.04369291, 0.06782947, 0.00000000, -0.04369291, 0.06782947, 0.00000000
18, -0.04369254, 0.06768806, -0.00847611, -0.04369252, 0.06768446, 0.00820123
18, -0.04368873, 0.06727603, -0.01632156, -0.04368855, 0.06726180, 0.01523137
18, -0.04367361, 0.06661645, -0.02357852, -0.04367259, 0.06658525, 0.02114659
18, -0.04363523, 0.06573370, -0.03028918, -0.04363213, 0.06568043, 0.02600308
