span_index,ss_mp,ss_theta,ps_mp,ps_theta
0, 4.44359020, -0.90352484, 4.47667788, -0.89823288
0, 4.45373934, -0.90547756, 4.47106096, -0.90340015
0, 4.46316589, -0.90566027, 4.46316589, -0.90566027
1, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.00555127, -0.01373086, 0.00559783, 0.01345598
1, 0.02173153, -0.02650334, 0.02191468, 0.02541315
1, 0.04783041, -0.03837172, 0.04823563, 0.03593980
1, 0.08313757, -0.04939032, 0.08384573, 0.04510422
1, 0.12694266, -0.05961341, 0.12803005, 0.05297473
1, 0.17853531, -0.06909531, 0.18007366, 0.05961961
1, 0.23720519, -0.07789030, 0.23926161, 0.06510715
1, 0.30224193, -0.08605268, 0.30487897, 0.06950567
1, 0.37293519, -0.09363674, 0.37621081, 0.07288345
1, 0.44857461, -0.10069680, 0.45254218, 0.07530879
1, 0.52844984, -0.10728713, 0.53315815, 0.07684999
1, 0.61185053, -0.11346204, 0.61734379, 0.07757534
1, 0.69806633, -0.11927582, 0.70438416, 0.07755315
1, 0.78638688, -0.12478277, 0.79356431, 0.07685170
1, 0.87610183, -0.13003718, 0.88416933, 0.07553930
1, 0.96650084, -0.13509336, 0.97548426, 0.07368425
1, 1.05687353, -0.14000559, 1.06679417, 0.07135483
1, 1.14650958, -0.14482818, 1.15738413, 0.06861935
1, 1.23469862, -0.14961542, 1.24653919, 0.06554611
1, 1.32073137, -0.15442154, 1.33354552, 0.06220331
1, 1.40412617, -0.15928706, 1.41791870, 0.05864016
1, 1.48490918, -0.16422187, 1.49968628, 0.05486349
1, 1.56317529, -0.16923173, 1.57894507, 0.05087440
1, 1.63901938, -0.17432241, 1.65579190, 0.04667397
1, 1.71253631, -0.17949966, 1.73032357, 0.04226330
1, 1.78382099, -0.18476925, 1.80263690, 0.03764348
1, 1.85296827, -0.19013694, 1.87282870, 0.03281560
1, 1.92007305, -0.19560847, 1.94099580, 0.02778077
1, 1.98523021, -0.20118963, 2.00723499, 0.02254007
1, 2.04853462, -0.20688615, 2.07164310, 0.01709459
1, 2.11008116, -0.21270381, 2.13431695, 0.01144542
1, 2.16996472, -0.21864837, 2.19535334, 0.00559367
1, 2.22828017, -0.22472557, 2.25484909, -0.00045958
1, 2.28512239, -0.23094120, 2.31290102, -0.00671324
1, 2.34058627, -0.23730099, 2.36960593, -0.01316621
1, 2.39476668, -0.24381072, 2.42506066, -0.01981739
1, 2.44775850, -0.25047614, 2.47936200, -0.02666570
1, 2.49965662, -0.25730301, 2.53260677, -0.03371005
1, 2.55055591, -0.26429710, 2.58489179, -0.04094933
1, 2.60055023, -0.27146408, 2.63631286, -0.04838249
1, 2.64969373, -0.27880644, 2.68692598, -0.05600972
1, 2.69798894, -0.28632256, 2.73673551, -0.06383281
1, 2.74543498, -0.29401051, 2.78574235, -0.07185369
1, 2.79203095, -0.30186839, 2.83394740, -0.08007426
1, 2.83777593, -0.30989428, 2.88135155, -0.08849644
1, 2.88266905, -0.31808627, 2.92795571, -0.09712214
1, 2.92670939, -0.32644245, 2.97376078, -0.10595327
1, 2.96989606, -0.33496090, 3.01876766, -0.11499175
1, 3.01222815, -0.34363971, 3.06297723, -0.12423949
1, 3.05370478, -0.35247697, 3.10639041, -0.13369839
1, 3.09432503, -0.36147076, 3.14900810, -0.14337039
1, 3.13408802, -0.37061918, 3.19083118, -0.15325738
1, 3.17299283, -0.37992030, 3.23186057, -0.16336128
1, 3.21103858, -0.38937222, 3.27209715, -0.17368400
1, 3.24822437, -0.39897303, 3.31154184, -0.18422746
1, 3.28454928, -0.40872081, 3.35019552, -0.19499356
1, 3.32001243, -0.41861365, 3.38805910, -0.20598423
1, 3.35461292, -0.42864963, 3.42513347, -0.21720137
1, 3.38834985, -0.43882684, 3.46141955, -0.22864690
1, 3.42122307, -0.44914383, 3.49691834, -0.24032379
1, 3.45324389, -0.45960593, 3.53163285, -0.25225083
1, 3.48443237, -0.47022372, 3.56556757, -0.26445901
1, 3.51480881, -0.48100790, 3.59872704, -0.27697962
1, 3.54439354, -0.49196918, 3.63111578, -0.28984396
1, 3.57320684, -0.50311827, 3.66273833, -0.30308332
1, 3.60126902, -0.51446587, 3.69359924, -0.31672900
1, 3.62860040, -0.52602269, 3.72370302, -0.33081230
1, 3.65522126, -0.53779943, 3.75305423, -0.34536450
1, 3.68115193, -0.54980682, 3.78165738, -0.36041691
1, 3.70641269, -0.56205554, 3.80951702, -0.37600081
1, 3.73102386, -0.57455631, 3.83663768, -0.39214752
1, 3.75500574, -0.58731984, 3.86302390, -0.40888831
1, 3.77837864, -0.60035683, 3.88868020, -0.42625449
1, 3.80116286, -0.61367799, 3.91361113, -0.44427735
1, 3.82337870, -0.62729402, 3.93782122, -0.46298818
1, 3.84504647, -0.64121564, 3.96131500, -0.48241829
1, 3.86618647, -0.65545354, 3.98409701, -0.50259896
1, 3.88681901, -0.67001845, 4.00617179, -0.52356149
1, 3.90696440, -0.68492105, 4.02754385, -0.54533718
1, 3.92664050, -0.70016121, 4.04821034, -0.56793793
1, 3.94584727, -0.71565845, 4.06811361, -0.59123222
1, 3.96457660, -0.73129634, 4.08717145, -0.61502430
1, 3.98282036, -0.74695826, 4.10530156, -0.63911811
1, 4.00057042, -0.76252760, 4.12242162, -0.66331756
1, 4.01781864, -0.77788775, 4.13844933, -0.68742659
1, 4.03455689, -0.79292208, 4.15330237, -0.71124913
1, 4.05077703, -0.80751399, 4.16689843, -0.73458911
1, 4.06647093, -0.82154687, 4.17915520, -0.75725047
1, 4.08163046, -0.83490408, 4.18999036, -0.77903713
1, 4.09624747, -0.84746904, 4.19932161, -0.79975302
1, 4.11031384, -0.85912511, 4.20706664, -0.81920209
1, 4.12382142, -0.86975568, 4.21314313, -0.83718824
1, 4.13676210, -0.87924415, 4.21746877, -0.85351543
1, 4.14912772, -0.88747390, 4.21996126, -0.86798757
1, 4.16091016, -0.89432830, 4.22053827, -0.88040861
1, 4.17210127, -0.89969076, 4.21911750, -0.89058247
1, 4.18269294, -0.90344464, 4.21561663, -0.89831307
1, 4.19267702, -0.90547335, 4.20995336, -0.90340436
1, 4.20204538, -0.90566027, 4.20204538, -0.90566027
2, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.00521194, -0.01291454, 0.00525872, 0.01263965
2, 0.02040317, -0.02494780, 0.02058721, 0.02385761
2, 0.04490681, -0.03615013, 0.04531398, 0.03371820
2, 0.07805599, -0.04657184, 0.07876754, 0.04228575
2, 0.11918383, -0.05626326, 0.12027640, 0.04962458
2, 0.16762346, -0.06527473, 0.16916906, 0.05579903
2, 0.22270799, -0.07365656, 0.22477403, 0.06087342
2, 0.28377055, -0.08145910, 0.28641982, 0.06491209
2, 0.35014427, -0.08873265, 0.35343493, 0.06797935
2, 0.42116226, -0.09552756, 0.42514788, 0.07013955
2, 0.49615764, -0.10189414, 0.50088716, 0.07145700
2, 0.57446356, -0.10788274, 0.57998129, 0.07199604
2, 0.65541311, -0.11354366, 0.66175878, 0.07182099
2, 0.73833944, -0.11892725, 0.74554813, 0.07099619
2, 0.82257565, -0.12408383, 0.83067784, 0.06958595
2, 0.90745488, -0.12906373, 0.91647644, 0.06765462
2, 0.99231025, -0.13391727, 1.00227241, 0.06526651
2, 1.07647488, -0.13869478, 1.08739428, 0.06248596
2, 1.15928189, -0.14344660, 1.17117054, 0.05937729
2, 1.24006542, -0.14822298, 1.25293073, 0.05600475
2, 1.31837327, -0.15306156, 1.33221988, 0.05241466
2, 1.39423002, -0.15797176, 1.40906389, 0.04861338
2, 1.46772473, -0.16295919, 1.48355371, 0.04460185
2, 1.53894648, -0.16802946, 1.55578031, 0.04038101
2, 1.60798433, -0.17318817, 1.62583464, 0.03595181
2, 1.67492737, -0.17844095, 1.69380765, 0.03131517
2, 1.73986466, -0.18379339, 1.75979030, 0.02647206
2, 1.80288528, -0.18925111, 1.82387355, 0.02142340
2, 1.86407830, -0.19481971, 1.88614836, 0.01617015
2, 1.92353279, -0.20050481, 1.94670568, 0.01071324
2, 1.98133782, -0.20631201, 2.00563646, 0.00505362
2, 2.03758247, -0.21224692, 2.06303167, -0.00080777
2, 2.09235581, -0.21831516, 2.11898226, -0.00687000
2, 2.14574690, -0.22452233, 2.17357918, -0.01313210
2, 2.19784483, -0.23087404, 2.22691340, -0.01959316
2, 2.24873867, -0.23737590, 2.27907587, -0.02625221
2, 2.29851748, -0.24403352, 2.33015755, -0.03310832
2, 2.34727035, -0.25085251, 2.38024939, -0.04016055
2, 2.39508634, -0.25783847, 2.42944235, -0.04740796
2, 2.44205357, -0.26499694, 2.47782642, -0.05484963
2, 2.48822308, -0.27233023, 2.52545401, -0.06248593
2, 2.53359775, -0.27983648, 2.57232874, -0.07031889
2, 2.57817724, -0.28751356, 2.61845094, -0.07835064
2, 2.62196120, -0.29535933, 2.66382095, -0.08658332
2, 2.66494929, -0.30337166, 2.70843912, -0.09501906
2, 2.70714117, -0.31154842, 2.75230579, -0.10365999
2, 2.74853649, -0.31988746, 2.79542130, -0.11250826
2, 2.78913492, -0.32838665, 2.83778600, -0.12156599
2, 2.82893611, -0.33704386, 2.87940023, -0.13083533
2, 2.86793971, -0.34585696, 2.92026433, -0.14031840
2, 2.90614539, -0.35482380, 2.96037865, -0.15001734
2, 2.94355280, -0.36394226, 2.99974352, -0.15993430
2, 2.98016161, -0.37321019, 3.03835929, -0.17007139
2, 3.01597146, -0.38262546, 3.07622630, -0.18043076
2, 3.05098201, -0.39218595, 3.11334490, -0.19101454
2, 3.08519292, -0.40188950, 3.14971542, -0.20182487
2, 3.11860386, -0.41173399, 3.18533821, -0.21286388
2, 3.15121447, -0.42171728, 3.22021362, -0.22413371
2, 3.18302441, -0.43183724, 3.25434198, -0.23563650
2, 3.21403399, -0.44209228, 3.28772385, -0.24737534
2, 3.24425317, -0.45248895, 3.32036287, -0.25936781
2, 3.27369933, -0.46304008, 3.35226511, -0.27164265
2, 3.30239008, -0.47375866, 3.38343667, -0.28422886
2, 3.33034298, -0.48465768, 3.41388366, -0.29715546
2, 3.35757562, -0.49575012, 3.44361218, -0.31045146
2, 3.38410560, -0.50704899, 3.47262835, -0.32414588
2, 3.40995049, -0.51856726, 3.50093828, -0.33826773
2, 3.43512789, -0.53031792, 3.52854808, -0.35284601
2, 3.45965537, -0.54231397, 3.55546385, -0.36790975
2, 3.48355052, -0.55456840, 3.58169170, -0.38348796
2, 3.50683092, -0.56709418, 3.60723775, -0.39960965
2, 3.52951417, -0.57990432, 3.63210810, -0.41630383
2, 3.55161784, -0.59301180, 3.65630886, -0.43359951
2, 3.57315953, -0.60642962, 3.67984615, -0.45152572
2, 3.59415681, -0.62017075, 3.70272606, -0.47011145
2, 3.61462727, -0.63424819, 3.72495472, -0.48938573
2, 3.63458850, -0.64867493, 3.74653823, -0.50937757
2, 3.65405809, -0.66346396, 3.76748270, -0.53011598
2, 3.67305360, -0.67862826, 3.78779423, -0.55162998
2, 3.69159086, -0.69416928, 3.80747122, -0.57392985
2, 3.70967248, -0.71000312, 3.82645499, -0.59688755
2, 3.72729516, -0.72600764, 3.84466128, -0.62031301
2, 3.74445560, -0.74206049, 3.86200571, -0.64401588
2, 3.76115048, -0.75803936, 3.87840390, -0.66780580
2, 3.77737648, -0.77382191, 3.89377148, -0.69149242
2, 3.79313029, -0.78928582, 3.90802406, -0.71488539
2, 3.80840859, -0.80430876, 3.92107728, -0.73779435
2, 3.82320806, -0.81876839, 3.93284675, -0.76002894
2, 3.83752539, -0.83254239, 3.94324809, -0.78139882
2, 3.85135727, -0.84550843, 3.95219693, -0.80171363
2, 3.86470037, -0.85754418, 3.95960888, -0.82078301
2, 3.87755138, -0.86852731, 3.96539958, -0.83841662
2, 3.88990699, -0.87833550, 3.96948464, -0.85442409
2, 3.90176387, -0.88684640, 3.97177968, -0.86861507
2, 3.91311872, -0.89393770, 3.97220033, -0.88079921
2, 3.92396822, -0.89948707, 3.97066220, -0.89078615
2, 3.93430904, -0.90337217, 3.96708093, -0.89838555
2, 3.94413789, -0.90547068, 3.96137213, -0.90340704
2, 3.95345143, -0.90566027, 3.95345143, -0.90566027
3, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.00488959, -0.01216161, 0.00493662, 0.01188673
3, 0.01914132, -0.02351184, 0.01932635, 0.02242165
3, 0.04212961, -0.03409746, 0.04253894, 0.03166553
3, 0.07322887, -0.04396522, 0.07394417, 0.03967913
3, 0.11181354, -0.05316190, 0.11291181, 0.04652322
3, 0.15725803, -0.06173426, 0.15881164, 0.05225856
3, 0.20893677, -0.06972907, 0.21101342, 0.05694593
3, 0.26622418, -0.07719309, 0.26888693, 0.06064609
3, 0.32849468, -0.08417310, 0.33180194, 0.06341980
3, 0.39512270, -0.09071584, 0.39912822, 0.06532783
3, 0.46548265, -0.09686810, 0.47023555, 0.06643096
3, 0.53894897, -0.10267664, 0.54449369, 0.06678994
3, 0.61489607, -0.10818822, 0.62127241, 0.06646555
3, 0.69269837, -0.11344961, 0.69994149, 0.06551854
3, 0.77173031, -0.11850757, 0.77987070, 0.06400969
3, 0.85136629, -0.12340888, 0.86042982, 0.06199977
3, 0.93098075, -0.12820029, 0.94098861, 0.05954953
3, 1.00994810, -0.13292858, 1.02091684, 0.05671975
3, 1.08764277, -0.13764050, 1.09958429, 0.05357119
3, 1.16344013, -0.14238278, 1.17636168, 0.05016455
3, 1.23691600, -0.14719043, 1.25082202, 0.04654354
3, 1.30809341, -0.15207243, 1.32298963, 0.04271406
3, 1.37705593, -0.15703421, 1.39294991, 0.03867688
3, 1.44388711, -0.16208122, 1.46078825, 0.03443277
3, 1.50867051, -0.16721888, 1.52659003, 0.02998251
3, 1.57148969, -0.17245264, 1.59044065, 0.02532687
3, 1.63242821, -0.17778795, 1.65242550, 0.02046661
3, 1.69156962, -0.18323022, 1.71262996, 0.01540252
3, 1.74899749, -0.18878492, 1.77113943, 0.01013535
3, 1.80479536, -0.19445746, 1.82803930, 0.00466589
3, 1.85904681, -0.20025330, 1.88341496, -0.00100509
3, 1.91183537, -0.20617787, 1.93735180, -0.00687683
3, 1.96324462, -0.21223661, 1.98993520, -0.01294855
3, 2.01335811, -0.21843496, 2.04125057, -0.01921948
3, 2.06225939, -0.22477835, 2.09138329, -0.02568885
3, 2.11003204, -0.23127223, 2.14041875, -0.03235588
3, 2.15675959, -0.23792204, 2.18844234, -0.03921981
3, 2.20252562, -0.24473320, 2.23553946, -0.04627985
3, 2.24741367, -0.25171117, 2.28179549, -0.05353525
3, 2.29150642, -0.25886130, 2.32729491, -0.06098527
3, 2.33485195, -0.26618573, 2.37208672, -0.06863043
3, 2.37745342, -0.27368240, 2.41617385, -0.07647297
3, 2.41931099, -0.28134902, 2.45955615, -0.08451518
3, 2.46042481, -0.28918324, 2.50223344, -0.09275941
3, 2.50079505, -0.29718276, 2.54420558, -0.10120796
3, 2.54042186, -0.30534526, 2.58547240, -0.10986315
3, 2.57930541, -0.31366840, 2.62603375, -0.11872731
3, 2.61744583, -0.32214988, 2.66588947, -0.12780276
3, 2.65484331, -0.33078737, 2.70503941, -0.13709182
3, 2.69149798, -0.33957855, 2.74348340, -0.14659681
3, 2.72741002, -0.34852110, 2.78122130, -0.15632004
3, 2.76257957, -0.35761270, 2.81825293, -0.16626385
3, 2.79700680, -0.36685103, 2.85457814, -0.17643054
3, 2.83069186, -0.37623377, 2.89019678, -0.18682245
3, 2.86363491, -0.38575860, 2.92510869, -0.19744189
3, 2.89583611, -0.39542320, 2.95931370, -0.20829117
3, 2.92729561, -0.40522524, 2.99281167, -0.21937263
3, 2.95801358, -0.41516241, 3.02560244, -0.23068859
3, 2.98799017, -0.42523239, 3.05768584, -0.24224135
3, 3.01722608, -0.43543348, 3.08906199, -0.25403414
3, 3.04573004, -0.44577335, 3.11973516, -0.26608341
3, 3.07351698, -0.45626689, 3.14971278, -0.27841583
3, 3.10060199, -0.46692917, 3.17900238, -0.29105835
3, 3.12700016, -0.47777525, 3.20761148, -0.30403789
3, 3.15272656, -0.48882020, 3.23554761, -0.31738138
3, 3.17779630, -0.50007909, 3.26281828, -0.33111577
3, 3.20222445, -0.51156699, 3.28943102, -0.34526799
3, 3.22602611, -0.52329897, 3.31539336, -0.35986497
3, 3.24921635, -0.53529009, 3.34071282, -0.37493363
3, 3.27181028, -0.54755542, 3.36539692, -0.39050093
3, 3.29382297, -0.56011004, 3.38945319, -0.40659379
3, 3.31526950, -0.57296900, 3.41288914, -0.42323915
3, 3.33616498, -0.58614738, 3.43571231, -0.44046393
3, 3.35652448, -0.59966025, 3.45793022, -0.45829508
3, 3.37636310, -0.61352267, 3.47955038, -0.47675953
3, 3.39569591, -0.62774972, 3.50058033, -0.49588421
3, 3.41453801, -0.64235645, 3.52102759, -0.51569605
3, 3.43290448, -0.65735795, 3.54089968, -0.53622199
3, 3.45081042, -0.67276927, 3.56020412, -0.55748897
3, 3.46826970, -0.68859331, 3.57894044, -0.57950583
3, 3.48528744, -0.70474297, 3.59704903, -0.60214771
3, 3.50186476, -0.72109081, 3.61444380, -0.62522983
3, 3.51800278, -0.73750923, 3.63103851, -0.64856714
3, 3.53370264, -0.75387058, 3.64674694, -0.67197458
3, 3.54896546, -0.77004725, 3.66148285, -0.69526708
3, 3.56379235, -0.78591162, 3.67516002, -0.71825959
3, 3.57818444, -0.80133606, 3.68769223, -0.74076704
3, 3.59214286, -0.81619295, 3.69899323, -0.76260438
3, 3.60566873, -0.83035467, 3.70897681, -0.78358654
3, 3.61876316, -0.84369359, 3.71755674, -0.80352847
3, 3.63142729, -0.85608209, 3.72464679, -0.82224510
3, 3.64366224, -0.86739255, 3.73016073, -0.83955138
3, 3.65546912, -0.87749735, 3.73401233, -0.85526223
3, 3.66684907, -0.88626886, 3.73611536, -0.86919262
3, 3.67780320, -0.89357945, 3.73638360, -0.88115746
3, 3.68833264, -0.89930151, 3.73473081, -0.89097171
3, 3.69843851, -0.90330742, 3.73107078, -0.89845030
3, 3.70812194, -0.90546954, 3.72531726, -0.90340817
3, 3.71738404, -0.90566027, 3.71738404, -0.90566027
4, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.00458424, -0.01147209, 0.00463155, 0.01119721
4, 0.01794599, -0.02219546, 0.01813209, 0.02110527
4, 0.03949880, -0.03221371, 0.03991049, 0.02978178
4, 0.06865621, -0.04157046, 0.06937560, 0.03728437
4, 0.10483177, -0.05030932, 0.10593629, 0.04367064
4, 0.14743903, -0.05847390, 0.14900139, 0.04899820
4, 0.19589152, -0.06610782, 0.19797978, 0.05332467
4, 0.24960281, -0.07325467, 0.25228031, 0.05670766
4, 0.30798643, -0.07995808, 0.31131184, 0.05920478
4, 0.37045594, -0.08626165, 0.37448322, 0.06087364
4, 0.43642487, -0.09220900, 0.44120331, 0.06177186
4, 0.50530677, -0.09784374, 0.51088097, 0.06195704
4, 0.57651520, -0.10320948, 0.58292505, 0.06148681
4, 0.64946369, -0.10834983, 0.65674441, 0.06041876
4, 0.72356579, -0.11330840, 0.73174791, 0.05881052
4, 0.79823506, -0.11812880, 0.80734440, 0.05671969
4, 0.87288503, -0.12285465, 0.88294275, 0.05420389
4, 0.94692925, -0.12752956, 0.95795181, 0.05132073
4, 1.01978127, -0.13219713, 1.03178043, 0.04812782
4, 1.09085552, -0.13690093, 1.10383836, 0.04468270
4, 1.15975434, -0.14167368, 1.17372511, 0.04102678
4, 1.22649935, -0.14652389, 1.24146351, 0.03716551
4, 1.29116889, -0.15145681, 1.30713367, 0.03309948
4, 1.35384127, -0.15647769, 1.37081571, 0.02882925
4, 1.41459485, -0.16159179, 1.43258975, 0.02435542
4, 1.47350795, -0.16680435, 1.49253590, 0.01967857
4, 1.53065892, -0.17212061, 1.55073428, 0.01479928
4, 1.58612608, -0.17754582, 1.60726501, 0.00971812
4, 1.63998778, -0.18308524, 1.66220820, 0.00443568
4, 1.69232235, -0.18874411, 1.71564397, -0.00104745
4, 1.74320812, -0.19452768, 1.76765244, -0.00673071
4, 1.79272343, -0.20044120, 1.81831372, -0.01261350
4, 1.84094661, -0.20648991, 1.86770793, -0.01869524
4, 1.88795601, -0.21267907, 1.91591518, -0.02497536
4, 1.93382995, -0.21901392, 1.96301560, -0.03145327
4, 1.97864678, -0.22549971, 2.00908929, -0.03812840
4, 2.02248482, -0.23214169, 2.05421638, -0.04500015
4, 2.06542242, -0.23894511, 2.09847698, -0.05206795
4, 2.10753790, -0.24591521, 2.14195121, -0.05933122
4, 2.14890878, -0.25305717, 2.18471832, -0.06678940
4, 2.18958033, -0.26037294, 2.22682410, -0.07444322
4, 2.22955595, -0.26786033, 2.26827085, -0.08229504
4, 2.26883624, -0.27551689, 2.30905798, -0.09034731
4, 2.30742180, -0.28334013, 2.34918487, -0.09860252
4, 2.34531323, -0.29132759, 2.38865092, -0.10706313
4, 2.38251114, -0.29947680, 2.42745554, -0.11573161
4, 2.41901613, -0.30778528, 2.46559813, -0.12461043
4, 2.45482880, -0.31625058, 2.50307807, -0.13370206
4, 2.48994975, -0.32487023, 2.53989477, -0.14300897
4, 2.52437958, -0.33364174, 2.57604763, -0.15253362
4, 2.55811890, -0.34256266, 2.61153604, -0.16227848
4, 2.59116830, -0.35163052, 2.64635941, -0.17224604
4, 2.62352840, -0.36084284, 2.68051713, -0.18243874
4, 2.65519978, -0.37019715, 2.71400860, -0.19285907
4, 2.68618306, -0.37969100, 2.74683321, -0.20350949
4, 2.71647883, -0.38932190, 2.77899037, -0.21439247
4, 2.74608770, -0.39908740, 2.81047948, -0.22551048
4, 2.77501026, -0.40898501, 2.84129993, -0.23686599
4, 2.80324713, -0.41901228, 2.87145112, -0.24846146
4, 2.83079934, -0.42916743, 2.90093278, -0.26030019
4, 2.85767450, -0.43945914, 2.92974971, -0.27239762
4, 2.88388531, -0.44990416, 2.95791058, -0.28477856
4, 2.90944456, -0.46051944, 2.98542416, -0.29746808
