span_index,ss_x,ss_y,ss_z,ps_x,ps_y,ps_z
14, -0.03407101, -0.00402545, 0.03783485, -0.03368289, 0.00020135, 0.03763757
14, -0.03309606, -0.00407621, 0.03679512, -0.03267888, 0.00003562, 0.03660618
14, -0.03214600, -0.00413264, 0.03584061, -0.03170045, -0.00012689, 0.03566122
14, -0.03122183, -0.00419455, 0.03496259, -0.03074827, -0.00028694, 0.03479355
14, -0.03032413, -0.00426178, 0.03415338, -0.02982302, -0.00044518, 0.03399553
14, -0.02945280, -0.00433416, 0.03340593, -0.02892453, -0.00060221, 0.03326000
14, -0.02860758, -0.00441155, 0.03271412, -0.02805235, -0.00075856, 0.03258068
14, -0.02778792, -0.00449382, 0.03207242, -0.02720612, -0.00091470, 0.03195215
14, -0.02699324, -0.00458086, 0.03147602, -0.02638493, -0.00107103, 0.03136936
14, -0.02622257, -0.00467255, 0.03092042, -0.02558753, -0.00122793, 0.03082762
14, -0.02547474, -0.00476877, 0.03040154, -0.02481329, -0.00138573, 0.03032322
14, -0.02474880, -0.00486944, 0.02991592, -0.02406089, -0.00154472, 0.02985245
14, -0.02404381, -0.00497448, 0.02946043, -0.02332916, -0.00170516, 0.02941208
14, -0.02335830, -0.00508379, 0.02903199, -0.02261696, -0.00186729, 0.02899921
14, -0.02269119, -0.00519728, 0.02862807, -0.02192295, -0.00203131, 0.02861119
14, -0.02204142, -0.00531490, 0.02824636, -0.02124582, -0.00219741, 0.02824558
14, -0.02140757, -0.00543656, 0.02788460, -0.02058436, -0.00236575, 0.02790026
14, -0.02078844, -0.00556218, 0.02754085, -0.01993737, -0.00253649, 0.02757332
14, -0.02018288, -0.00569171, 0.02721339, -0.01930351, -0.00270974, 0.02726293
14, -0.01958973, -0.00582508, 0.02690062, -0.01868173, -0.00288563, 0.02696757
14, -0.01900829, -0.00596223, 0.02660129, -0.01807111, -0.00306428, 0.02668590
14, -0.01843801, -0.00610306, 0.02631434, -0.01747152, -0.00324581, 0.02641702
14, -0.01787910, -0.00624754, 0.02603906, -0.01688296, -0.00343037, 0.02616007
14, -0.01733139, -0.00639558, 0.02577464, -0.01630532, -0.00361807, 0.02591425
14, -0.01679469, -0.00654715, 0.02552034, -0.01573835, -0.00380903, 0.02567869
14, -0.01626867, -0.00670216, 0.02527537, -0.01518223, -0.00400337, 0.02545279
14, -0.01575354, -0.00686057, 0.02503915, -0.01463687, -0.00420121, 0.02523581
14, -0.01524878, -0.00702230, 0.02481092, -0.01410207, -0.00440264, 0.02502696
14, -0.01475444, -0.00718732, 0.02459018, -0.01357779, -0.00460775, 0.02482565
14, -0.01427037, -0.00735555, 0.02437630, -0.01306391, -0.00481666, 0.02463123
14, -0.01379657, -0.00752694, 0.02416875, -0.01256042, -0.00502943, 0.02444307
14, -0.01333272, -0.00770145, 0.02396702, -0.01206725, -0.00524614, 0.02426053
14, -0.01287855, -0.00787897, 0.02377050, -0.01158443, -0.00546689, 0.02408313
14, -0.01243430, -0.00805948, 0.02357884, -0.01111149, -0.00569171, 0.02391013
14, -0.01199980, -0.00824292, 0.02339159, -0.01064867, -0.00592067, 0.02374108
14, -0.01157452, -0.00842917, 0.02320814, -0.01019618, -0.00615385, 0.02357550
14, -0.01115866, -0.00861821, 0.02302825, -0.00975352, -0.00639124, 0.02341270
14, -0.01075223, -0.00880995, 0.02285143, -0.00932070, -0.00663293, 0.02325229
14, -0.01035511, -0.00900436, 0.02267741, -0.00889776, -0.00687890, 0.02309361
14, -0.00996659, -0.00920129, 0.02250557, -0.00848472, -0.00712923, 0.02293636
14, -0.00958730, -0.00940110, 0.02233569, -0.00808139, -0.00738408, 0.02277978
14, -0.00921673, -0.00960420, 0.02216694, -0.00768746, -0.00764382, 0.02262334
14, -0.00885472, -0.00981113, 0.02199888, -0.00730224, -0.00790872, 0.02246626
14, -0.00850151, -0.01002227, 0.02183073, -0.00692603, -0.00817912, 0.02230802
14, -0.00815627, -0.01023811, 0.02166196, -0.00655786, -0.00845525, 0.02214781
14, -0.00781931, -0.01045902, 0.02149182, -0.00619773, -0.00873741, 0.02198513
14, -0.00749079, -0.01068543, 0.02131980, -0.00584544, -0.00902579, 0.02181915
14, -0.00716973, -0.01091765, 0.02114506, -0.00550054, -0.00932067, 0.02164934
14, -0.00685666, -0.01115606, 0.02096700, -0.00516267, -0.00962217, 0.02147487
14, -0.00655131, -0.01140101, 0.02078495, -0.00483171, -0.00993049, 0.02129512
14, -0.00625349, -0.01165270, 0.02059805, -0.00450736, -0.01024579, 0.02110939
14, -0.00596333, -0.01191148, 0.02040566, -0.00418901, -0.01056810, 0.02091679
14, -0.00568042, -0.01217757, 0.02020704, -0.00387674, -0.01089767, 0.02071689
14, -0.00540450, -0.01245109, 0.02000122, -0.00357010, -0.01123432, 0.02050850
14, -0.00513602, -0.01273228, 0.01978752, -0.00326881, -0.01157824, 0.02029115
14, -0.00487436, -0.01302128, 0.01956513, -0.00297247, -0.01192938, 0.02006399
14, -0.00461937, -0.01331806, 0.01933297, -0.00268126, -0.01228760, 0.01982604
14, -0.00437144, -0.01362276, 0.01909033, -0.00239425, -0.01265286, 0.01957658
14, -0.00413025, -0.01393539, 0.01883629, -0.00211163, -0.01302504, 0.01931479
14, -0.00389542, -0.01425541, 0.01856987, -0.00183314, -0.01340350, 0.01903974
14, -0.00366674, -0.01458046, 0.01829216, -0.00156026, -0.01378597, 0.01875264
14, -0.00344350, -0.01490722, 0.01800508, -0.00129496, -0.01416901, 0.01845501
14, -0.00322538, -0.01523233, 0.01771045, -0.00103960, -0.01454906, 0.01814832
14, -0.00301197, -0.01555279, 0.01741058, -0.00079589, -0.01492372, 0.01783550
14, -0.00280246, -0.01586583, 0.01710804, -0.00056651, -0.01529006, 0.01751881
14, -0.00259643, -0.01616889, 0.01680561, -0.00035298, -0.01564472, 0.01720003
14, -0.00239327, -0.01645936, 0.01650598, -0.00016649, -0.01598538, 0.01688219
14, -0.00219281, -0.01673502, 0.01621226, -0.00005509, -0.01630971, 0.01656828
14, -0.00199405, -0.01699384, 0.01592768, 0.00001660, -0.01661556, 0.01626142
14, -0.00179679, -0.01723409, 0.01565573, 0.00000667, -0.01690082, 0.01596478
14, -0.00160040, -0.01745383, 0.01539965, 0.00000192, -0.01716370, 0.01568181
14, -0.00140443, -0.01765131, 0.01516284, 0.00000192, -0.01740271, 0.01541615
14, -0.00120841, -0.01782532, 0.01494913, 0.00000192, -0.01761641, 0.01517148
14, -0.00101139, -0.01797459, 0.01476222, 0.00000192, -0.01780349, 0.01495151
14, -0.00081352, -0.01809757, 0.01460558, 0.00000192, -0.01796266, 0.01475990
14, -0.00061365, -0.01819253, 0.01448251, 0.00000192, -0.01809262, 0.01460031
14, -0.00041185, -0.01825799, 0.01439650, 0.00000192, -0.01819201, 0.01447627
14, -0.00020710, -0.01829204, 0.01435069, 0.00000192, -0.01825936, 0.01439123
14, 0.00000089, -0.01829301, 0.01434844, 0.00000089, -0.01829301, 0.01434844
15, -0.04517154, 0.00000000, 0.06782745, -0.04517154, 0.00000000, 0.06782745
15, -0.04517113, -0.00054621, 0.06766667, -0.04517112, 0.00052759, 0.06766338
15, -0.04516720, -0.00104888, 0.06719890, -0.04516703, 0.00097541, 0.06718622
15, -0.04515064, -0.00150481, 0.06645075, -0.04514963, 0.00134260, 0.06642416
15, -0.04510871, -0.00191242, 0.06545077, -0.04510572, 0.00163060, 0.06540703
15, -0.04502652, -0.00227154, 0.06423028, -0.04501971, 0.00184287, 0.06416665
15, -0.04488870, -0.00258324, 0.06282159, -0.04487555, 0.00198449, 0.06273677
15, -0.04468093, -0.00284970, 0.06125852, -0.04465845, 0.00206176, 0.06115201
15, -0.04439107, -0.00307395, 0.05957519, -0.04435595, 0.00208182, 0.05944750
15, -0.04401067, -0.00325980, 0.05780598, -0.04395943, 0.00205229, 0.05765812
15, -0.04353504, -0.00341148, 0.05598344, -0.04346421, 0.00198089, 0.05581705
15, -0.04296369, -0.00353358, 0.05413824, -0.04287005, 0.00187516, 0.05395547
15, -0.04230021, -0.00363080, 0.05229865, -0.04218093, 0.00174223, 0.05210188
15, -0.04155170, -0.00370781, 0.05048924, -0.04140434, 0.00158857, 0.05028097
15, -0.04072792, -0.00376907, 0.04873054, -0.04055063, 0.00141993, 0.04851353
15, -0.03984105, -0.00381884, 0.04703987, -0.03963255, 0.00124129, 0.04681688
15, -0.03890451, -0.00386100, 0.04543041, -0.03866385, 0.00105680, 0.04520379
15, -0.03793277, -0.00389913, 0.04391232, -0.03765939, 0.00086989, 0.04368426
15, -0.03693981, -0.00393637, 0.04249168, -0.03663392, 0.00068331, 0.04226466
15, -0.03594021, -0.00397560, 0.04117299, -0.03560203, 0.00049922, 0.04094892
15, -0.03494771, -0.00401936, 0.03995810, -0.03457778, 0.00031927, 0.03973877
15, -0.03397272, -0.00406926, 0.03884425, -0.03357172, 0.00014413, 0.03863128
15, -0.03301882, -0.00412528, 0.03782204, -0.03258733, -0.00002697, 0.03761673
15, -0.03208800, -0.00418720, 0.03688227, -0.03162672, -0.00019489, 0.03668592
15, -0.03118147, -0.00425484, 0.03601669, -0.03069072, -0.00036040, 0.03583012
15, -0.03029983, -0.00432800, 0.03521788, -0.02978013, -0.00052418, 0.03504205
15, -0.02944317, -0.00440651, 0.03447913, -0.02889489, -0.00068682, 0.03431482
15, -0.02861133, -0.00449023, 0.03379454, -0.02803467, -0.00084886, 0.03364237
15, -0.02780385, -0.00457901, 0.03315880, -0.02719925, -0.00101079, 0.03301951
15, -0.02702027, -0.00467273, 0.03256725, -0.02638776, -0.00117303, 0.03244131
15, -0.02625968, -0.00477128, 0.03201554, -0.02559913, -0.00133595, 0.03190330
15, -0.02552106, -0.00487452, 0.03149975, -0.02483275, -0.00149990, 0.03140184
15, -0.02480351, -0.00498237, 0.03101649, -0.02408741, -0.00166518, 0.03093333
15, -0.02410610, -0.00509474, 0.03056270, -0.02336199, -0.00183206, 0.03049461
15, -0.02342756, -0.00521152, 0.03013546, -0.02265542, -0.00200080, 0.03008288
15, -0.02276674, -0.00533263, 0.02973220, -0.02196645, -0.00217159, 0.02969554
15, -0.02212268, -0.00545800, 0.02935072, -0.02129381, -0.00234465, 0.02933020
15, -0.02149403, -0.00558754, 0.02898880, -0.02063632, -0.00252013, 0.02898479
15, -0.02087963, -0.00572117, 0.02864455, -0.01999284, -0.00269821, 0.02865742
15, -0.02027835, -0.00585883, 0.02831626, -0.01936208, -0.00287901, 0.02834631
15, -0.01968905, -0.00600043, 0.02800236, -0.01874299, -0.00306268, 0.02804994
15, -0.01911109, -0.00614593, 0.02770164, -0.01813469, -0.00324931, 0.02776701
15, -0.01854397, -0.00629523, 0.02741306, -0.01753708, -0.00343904, 0.02749661
15, -0.01798787, -0.00644830, 0.02713591, -0.01695021, -0.00363200, 0.02723793
15, -0.01744268, -0.00660507, 0.02686941, -0.01637393, -0.00382830, 0.02699015
15, -0.01690818, -0.00676550, 0.02661280, -0.01580806, -0.00402804, 0.02675244
15, -0.01638414, -0.00692951, 0.02636534, -0.01525272, -0.00423134, 0.02652418
15, -0.01587073, -0.00709707, 0.02612644, -0.01470789, -0.00443831, 0.02630463
15, -0.01536748, -0.00726809, 0.02589535, -0.01417337, -0.00464903, 0.02609305
15, -0.01487442, -0.00744256, 0.02567155, -0.01364916, -0.00486361, 0.02588884
15, -0.01439145, -0.00762040, 0.02545446, -0.01313510, -0.00508211, 0.02569133
15, -0.01391859, -0.00780157, 0.02524351, -0.01263123, -0.00530463, 0.02549991
15, -0.01345549, -0.00798600, 0.02503821, -0.01213744, -0.00553123, 0.02531394
15, -0.01300195, -0.00817363, 0.02483796, -0.01165383, -0.00576199, 0.02513297
15, -0.01255817, -0.00836441, 0.02464239, -0.01117991, -0.00599694, 0.02495622
15, -0.01212400, -0.00855829, 0.02445104, -0.01071595, -0.00623616, 0.02478328
15, -0.01169898, -0.00875516, 0.02426333, -0.01026209, -0.00647971, 0.02461364
15, -0.01128325, -0.00895499, 0.02407898, -0.00981794, -0.00672758, 0.02444663
15, -0.01087687, -0.00915771, 0.02389753, -0.00938342, -0.00697984, 0.02428186
15, -0.01047971, -0.00936327, 0.02371867, -0.00895868, -0.00723647, 0.02411867
15, -0.01009111, -0.00957153, 0.02354181, -0.00854366, -0.00749755, 0.02395676
15, -0.00971160, -0.00978285, 0.02336667, -0.00813820, -0.00776325, 0.02379535
15, -0.00934079, -0.00999767, 0.02319247, -0.00774195, -0.00803395, 0.02363392
15, -0.00897846, -0.01021653, 0.02301870, -0.00735433, -0.00830997, 0.02347167
15, -0.00862483, -0.01043982, 0.02284460, -0.00697554, -0.00859164, 0.02330806
15, -0.00827909, -0.01066805, 0.02266962, -0.00660472, -0.00887924, 0.02314229
15, -0.00794159, -0.01090158, 0.02249298, -0.00624178, -0.00917308, 0.02297379
15, -0.00761237, -0.01114088, 0.02231415, -0.00588658, -0.00947338, 0.02280178
15, -0.00729057, -0.01138625, 0.02213228, -0.00553864, -0.00978040, 0.02262564
15, -0.00697662, -0.01163807, 0.02194674, -0.00519764, -0.01009432, 0.02244459
15, -0.00667031, -0.01189670, 0.02175684, -0.00486343, -0.01041535, 0.02225794
15, -0.00637143, -0.01216237, 0.02156172, -0.00453566, -0.01074365, 0.02206496
15, -0.00608006, -0.01243539, 0.02136069, -0.00421387, -0.01107928, 0.02186478
15, -0.00579580, -0.01271602, 0.02115298, -0.00389804, -0.01142248, 0.02165688
15, -0.00551846, -0.01300437, 0.02093763, -0.00358771, -0.01177312, 0.02144009
15, -0.00524839, -0.01330068, 0.02071390, -0.00328267, -0.01213137, 0.02121390
15, -0.00498500, -0.01360508, 0.02048095, -0.00298247, -0.01249719, 0.02097738
15, -0.00472814, -0.01391754, 0.02023770, -0.00268729, -0.01287048, 0.02072961
15, -0.00447819, -0.01423820, 0.01998338, -0.00239623, -0.01325115, 0.02046972
15, -0.00423479, -0.01456707, 0.01971705, -0.00210945, -0.01363912, 0.02019693
15, -0.00399763, -0.01490357, 0.01943770, -0.00182674, -0.01403373, 0.01991025
15, -0.00376639, -0.01524522, 0.01914650, -0.00154959, -0.01443259, 0.01961091
15, -0.00354043, -0.01558855, 0.01884542, -0.00128013, -0.01483212, 0.01930055
15, -0.00331936, -0.01593004, 0.01853641, -0.00102070, -0.01522862, 0.01898069
15, -0.00310271, -0.01626655, 0.01822190, -0.00077314, -0.01561957, 0.01865441
15, -0.00288973, -0.01659519, 0.01790458, -0.00054017, -0.01600183, 0.01832394
15, -0.00267994, -0.01691323, 0.01758734, -0.00032343, -0.01637197, 0.01799129
15, -0.00247270, -0.01721800, 0.01727307, -0.00013701, -0.01672759, 0.01765959
15, -0.00226786, -0.01750718, 0.01696502, -0.00004310, -0.01706619, 0.01733193
15, -0.00206434, -0.01777860, 0.01666654, 0.00001696, -0.01738549, 0.01701153
15, -0.00186199, -0.01803046, 0.01638133, 0.00000725, -0.01768333, 0.01670175
15, -0.00166009, -0.01826078, 0.01611280, 0.00000261, -0.01795786, 0.01640621
15, -0.00145819, -0.01846772, 0.01586452, 0.00000261, -0.01820751, 0.01612871
15, -0.00125585, -0.01865001, 0.01564050, 0.00000261, -0.01843078, 0.01587309
15, -0.00105206, -0.01880630, 0.01544460, 0.00000261, -0.01862630, 0.01564320
15, -0.00084690, -0.01893492, 0.01528042, 0.00000261, -0.01879270, 0.01544289
15, -0.00063931, -0.01903421, 0.01515154, 0.00000261, -0.01892865, 0.01527596
15, -0.00042924, -0.01910262, 0.01506162, 0.00000261, -0.01903270, 0.01514612
15, -0.00021568, -0.01913805, 0.01501388, 0.00000261, -0.01910333, 0.01505694
15, 0.00000163, -0.01913879, 0.01501185, 0.00000163, -0.01913879, 0.01501185
16, -0.04467866, 0.00000000, 0.06782813, -0.04467866, 0.00000000, 0.06782813
16, -0.04467828, -0.00055110, 0.06767417, -0.04467826, 0.00053247, 0.06767083
16, -0.04467447, -0.00105727, 0.06722616, -0.04467430, 0.00098378, 0.06721335
16, -0.04465870, -0.00151568, 0.06650949, -0.04465769, 0.00135331, 0.06648255
16, -0.04461870, -0.00192503, 0.06555116, -0.04461569, 0.00164276, 0.06550684
16, -0.04454013, -0.00228543, 0.06438086, -0.04453327, 0.00185572, 0.06431634
16, -0.04440828, -0.00259815, 0.06302919, -0.04439501, 0.00199737, 0.06294303
16, -0.04420929, -0.00286554, 0.06152808, -0.04418657, 0.00207408, 0.06141975
16, -0.04393136, -0.00309078, 0.05990997, -0.04389581, 0.00209301, 0.05977977
16, -0.04356616, -0.00327773, 0.05820745, -0.04351420, 0.00206178, 0.05805634
16, -0.04310890, -0.00343072, 0.05645148, -0.04303696, 0.00198812, 0.05628102
16, -0.04255883, -0.00355433, 0.05467141, -0.04246359, 0.00187957, 0.05448370
16, -0.04191915, -0.00365332, 0.05289436, -0.04179761, 0.00174325, 0.05269165
16, -0.04119637, -0.00373233, 0.05114393, -0.04104601, 0.00158568, 0.05092876
16, -0.04039974, -0.00379584, 0.04944015, -0.04021851, 0.00141262, 0.04921514
16, -0.03954076, -0.00384810, 0.04779976, -0.03932730, 0.00122911, 0.04756775
16, -0.03863231, -0.00389300, 0.04623582, -0.03838556, 0.00103937, 0.04599918
16, -0.03768828, -0.00393413, 0.04475841, -0.03740760, 0.00084690, 0.04451933
16, -0.03672229, -0.00397466, 0.04337380, -0.03640777, 0.00065455, 0.04313479
16, -0.03574845, -0.00401749, 0.04208661, -0.03540028, 0.00046455, 0.04184966
16, -0.03478025, -0.00406520, 0.04089903, -0.03439893, 0.00027866, 0.04066600
16, -0.03382794, -0.00411942, 0.03980871, -0.03341409, 0.00009763, 0.03958124
16, -0.03289507, -0.00418010, 0.03880668, -0.03244931, -0.00007934, 0.03858619
16, -0.03198373, -0.00424699, 0.03788423, -0.03150674, -0.00025312, 0.03767211
16, -0.03109524, -0.00431989, 0.03703355, -0.03058734, -0.00042450, 0.03683067
16, -0.03023023, -0.00439858, 0.03624747, -0.02969197, -0.00059417, 0.03605488
16, -0.02938894, -0.00448289, 0.03551964, -0.02882067, -0.00076274, 0.03533815
16, -0.02857125, -0.00457263, 0.03484436, -0.02797320, -0.00093078, 0.03467466
16, -0.02777682, -0.00466767, 0.03421653, -0.02714945, -0.00109876, 0.03405944
16, -0.02700524, -0.00476786, 0.03363167, -0.02634856, -0.00126714, 0.03348768
16, -0.02625568, -0.00487308, 0.03308556, -0.02556968, -0.00143630, 0.03295515
16, -0.02552727, -0.00498319, 0.03257447, -0.02481215, -0.00160659, 0.03245825
16, -0.02481913, -0.00509809, 0.03209509, -0.02407487, -0.00177834, 0.03199352
16, -0.02413031, -0.00521769, 0.03164440, -0.02335678, -0.00195183, 0.03155788
16, -0.02345978, -0.00534187, 0.03121967, -0.02265689, -0.00212731, 0.03114863
16, -0.02280628, -0.00547053, 0.03081830, -0.02197400, -0.00230502, 0.03076323
16, -0.02216896, -0.00560361, 0.03043819, -0.02130689, -0.00248515, 0.03039936
16, -0.02154655, -0.00574099, 0.03007720, -0.02065442, -0.00266790, 0.03005498
16, -0.02093790, -0.00588261, 0.02973346, -0.02001550, -0.00285343, 0.02972824
16, -0.02034193, -0.00602837, 0.02940530, -0.01938887, -0.00304190, 0.02941740
16, -0.01975749, -0.00617820, 0.02909116, -0.01877352, -0.00323344, 0.02912097
16, -0.01918400, -0.00633205, 0.02878987, -0.01816857, -0.00342817, 0.02883764
16, -0.01862106, -0.00648982, 0.02850044, -0.01757396, -0.00362620, 0.02856656
16, -0.01806873, -0.00665149, 0.02822215, -0.01698979, -0.00382766, 0.02830694
16, -0.01752705, -0.00681701, 0.02795426, -0.01641586, -0.00403265, 0.02805794
16, -0.01699571, -0.00698633, 0.02769599, -0.01585208, -0.00424126, 0.02781879
16, -0.01647461, -0.00715938, 0.02744665, -0.01529850, -0.00445360, 0.02758881
16, -0.01596385, -0.00733614, 0.02720561, -0.01475514, -0.00466976, 0.02736734
16, -0.01546304, -0.00751654, 0.02697218, -0.01422183, -0.00488983, 0.02715360
16, -0.01497218, -0.00770054, 0.02674581, -0.01369860, -0.00511390, 0.02694704
16, -0.01449124, -0.00788809, 0.02652594, -0.01318523, -0.00534203, 0.02674696
16, -0.01402019, -0.00807914, 0.02631201, -0.01268184, -0.00557430, 0.02655279
16, -0.01355874, -0.00827365, 0.02610350, -0.01218827, -0.00581076, 0.02636387
16, -0.01310672, -0.00847153, 0.02589985, -0.01170467, -0.00605151, 0.02617975
16, -0.01266427, -0.00867275, 0.02570065, -0.01123054, -0.00629655, 0.02599970
16, -0.01223129, -0.00887726, 0.02550547, -0.01076621, -0.00654595, 0.02582328
16, -0.01180737, -0.00908497, 0.02531373, -0.01031170, -0.00679976, 0.02564996
16, -0.01139261, -0.00929583, 0.02512510, -0.00986672, -0.00705798, 0.02547914
16, -0.01098712, -0.00950978, 0.02493918, -0.00943118, -0.00732065, 0.02531037
16, -0.01059073, -0.00972677, 0.02475561, -0.00900528, -0.00758777, 0.02514305
16, -0.01020288, -0.00994667, 0.02457381, -0.00858886, -0.00785940, 0.02497683
16, -0.00982396, -0.01016983, 0.02439348, -0.00818182, -0.00813572, 0.02481096
16, -0.00945370, -0.01039671, 0.02421383, -0.00778378, -0.00841715, 0.02464488
16, -0.00909184, -0.01062785, 0.02403436, -0.00739426, -0.00870402, 0.02447783
16, -0.00873857, -0.01086365, 0.02385428, -0.00701338, -0.00899671, 0.02430920
16, -0.00839309, -0.01110460, 0.02367300, -0.00664037, -0.00929553, 0.02413823
16, -0.00805580, -0.01135110, 0.02348979, -0.00627505, -0.00960078, 0.02396427
16, -0.00772661, -0.01160360, 0.02330405, -0.00591737, -0.00991275, 0.02378658
16, -0.00740476, -0.01186240, 0.02311492, -0.00556677, -0.01023170, 0.02360446
16, -0.00709060, -0.01212790, 0.02292178, -0.00522305, -0.01055786, 0.02341717
16, -0.00678398, -0.01240044, 0.02272389, -0.00488595, -0.01089142, 0.02322394
16, -0.00648468, -0.01268028, 0.02252041, -0.00455514, -0.01123259, 0.02302405
16, -0.00619268, -0.01296771, 0.02231060, -0.00423027, -0.01158145, 0.02281658
16, -0.00590763, -0.01326296, 0.02209365, -0.00391123, -0.01193825, 0.02260098
16, -0.00562941, -0.01356620, 0.02186865, -0.00359756, -0.01230287, 0.02237605
16, -0.00535823, -0.01387761, 0.02163477, -0.00328913, -0.01267552, 0.02214126
16, -0.00509356, -0.01419734, 0.02139118, -0.00298542, -0.01305614, 0.02189559
16, -0.00483523, -0.01452536, 0.02113677, -0.00268663, -0.01344467, 0.02163816
16, -0.00458363, -0.01486178, 0.02087075, -0.00239190, -0.01384099, 0.02136798
16, -0.00433836, -0.01520660, 0.02059214, -0.00210134, -0.01424507, 0.02108424
16, -0.00409915, -0.01555925, 0.02029994, -0.00181478, -0.01465623, 0.02078597
16, -0.00386557, -0.01591710, 0.01999535, -0.00153378, -0.01507190, 0.02047434
16, -0.00363711, -0.01627654, 0.01968044, -0.00126057, -0.01548842, 0.02015114
16, -0.00341326, -0.01663390, 0.01935726, -0.00099746, -0.01590191, 0.01981797
16, -0.00319349, -0.01698595, 0.01902838, -0.00074647, -0.01630971, 0.01947802
16, -0.00297713, -0.01732964, 0.01869659, -0.00051031, -0.01670845, 0.01913352
16, -0.00276364, -0.01766211, 0.01836487, -0.00029077, -0.01709465, 0.01878667
16, -0.00255238, -0.01798064, 0.01803634, -0.00010508, -0.01746579, 0.01844078
16, -0.00234318, -0.01828281, 0.01771435, -0.00003106, -0.01781921, 0.01809899
16, -0.00213490, -0.01856630, 0.01740240, 0.00001602, -0.01815248, 0.01776465
16, -0.00192744, -0.01882929, 0.01710434, 0.00000741, -0.01846339, 0.01744132
16, -0.00172002, -0.01906973, 0.01682379, 0.00000330, -0.01875004, 0.01713279
16, -0.00151216, -0.01928571, 0.01656446, 0.00000330, -0.01901075, 0.01684303
16, -0.00130346, -0.01947591, 0.01633052, 0.00000330, -0.01924398, 0.01657606
16, -0.00109286, -0.01963888, 0.01612600, 0.00000330, -0.01944826, 0.01633590
16, -0.00088038, -0.01977283, 0.01595459, 0.00000330, -0.01962219, 0.01612657
16, -0.00066503, -0.01987621, 0.01582017, 0.00000330, -0.01976434, 0.01595203
16, -0.00044665, -0.01994741, 0.01572655, 0.00000330, -0.01987323, 0.01581616
16, -0.00022427, -0.01998411, 0.01567701, 0.00000330, -0.01994725, 0.01572271
16, 0.00000236, -0.01998457, 0.01567525, 0.00000236, -0.01998457, 0.01567525
17, -0.04418578, 0.00000000, 0.06782880, -0.04418578, 0.00000000, 0.06782880
17, -0.04418541, -0.00056027, 0.06768049, -0.04418539, 0.00054164, 0.06767710
17, -0.04418165, -0.00107364, 0.06724888, -0.04418147, 0.00100012, 0.06723594
17, -0.04416636, -0.00153760, 0.06655855, -0.04416535, 0.00137509, 0.06653129
17, -0.04412754, -0.00195112, 0.06563542, -0.04412449, 0.00166845, 0.06559058
17, -0.04405123, -0.00231459, 0.06450809, -0.04404430, 0.00188398, 0.06444277
17, -0.04392328, -0.00262957, 0.06320596, -0.04390987, 0.00202702, 0.06311862
17, -0.04373028, -0.00289859, 0.06175956, -0.04370727, 0.00210405, 0.06164967
17, -0.04346083, -0.00312507, 0.06020012, -0.04342478, 0.00212234, 0.06006775
17, -0.04310688, -0.00331302, 0.05855867, -0.04305413, 0.00208959, 0.05840477
17, -0.04266373, -0.00346689, 0.05686484, -0.04259061, 0.00201359, 0.05669086
17, -0.04213060, -0.00359139, 0.05514669, -0.04203368, 0.00190193, 0.05495474
17, -0.04151046, -0.00369133, 0.05343023, -0.04138659, 0.00176181, 0.05322237
17, -0.04080943, -0.00377144, 0.05173796, -0.04065599, 0.00159978, 0.05151679
17, -0.04003637, -0.00383623, 0.05008928, -0.03985113, 0.00142170, 0.04985726
17, -0.03920217, -0.00388998, 0.04850018, -0.03898370, 0.00123266, 0.04826023
17, -0.03831922, -0.00393665, 0.04698344, -0.03806636, 0.00103698, 0.04673792
17, -0.03740087, -0.00397983, 0.04554884, -0.03711286, 0.00083827, 0.04529996
17, -0.03646031, -0.00402274, 0.04420276, -0.03613716, 0.00063946, 0.04395300
17, -0.03551116, -0.00406833, 0.04294974, -0.03515301, 0.00044291, 0.04270119
17, -0.03456660, -0.00411924, 0.04179220, -0.03417391, 0.00025050, 0.04154678
17, -0.03363667, -0.00417711, 0.04072815, -0.03320999, 0.00006302, 0.04048749
17, -0.03272483, -0.00424186, 0.03974897, -0.03226481, -0.00012031, 0.03951463
17, -0.03183317, -0.00431320, 0.03884640, -0.03134052, -0.00030039, 0.03861986
17, -0.03096315, -0.00439092, 0.03801307, -0.03043812, -0.00047804, 0.03779523
17, -0.03011533, -0.00447475, 0.03724206, -0.02955855, -0.00065396, 0.03703408
17, -0.02929009, -0.00456450, 0.03652736, -0.02870187, -0.00082880, 0.03633008
17, -0.02848733, -0.00465998, 0.03586345, -0.02786793, -0.00100312, 0.03567764
17, -0.02770682, -0.00476101, 0.03524549, -0.02705672, -0.00117743, 0.03507204
17, -0.02694817, -0.00486745, 0.03466915, -0.02626734, -0.00135219, 0.03450857
17, -0.02621059, -0.00497915, 0.03413036, -0.02549917, -0.00152780, 0.03398325
17, -0.02549337, -0.00509598, 0.03362557, -0.02475147, -0.00170464, 0.03349254
17, -0.02479565, -0.00521780, 0.03315156, -0.02402328, -0.00188304, 0.03303313
17, -0.02411644, -0.00534451, 0.03270537, -0.02331355, -0.00206329, 0.03260202
17, -0.02345496, -0.00547601, 0.03228446, -0.02262136, -0.00224568, 0.03219659
17, -0.02280982, -0.00561215, 0.03188621, -0.02194561, -0.00243043, 0.03181441
17, -0.02218027, -0.00575287, 0.03150862, -0.02128508, -0.00261778, 0.03145320
17, -0.02156512, -0.00589807, 0.03114963, -0.02063867, -0.00280791, 0.03111096
