span_index,ss_mp,ss_theta,ps_mp,ps_theta
9, 1.16699532, -0.83707681, 1.21320936, -0.74987924
9, 1.17661748, -0.84239540, 1.22352875, -0.75514785
9, 1.18615769, -0.84770554, 1.23373164, -0.76049910
9, 1.19562932, -0.85302139, 1.24383619, -0.76593476
9, 1.20504575, -0.85835715, 1.25386054, -0.77145660
9, 1.21442035, -0.86372698, 1.26382288, -0.77706639
9, 1.22376649, -0.86914506, 1.27374134, -0.78276589
9, 1.23309755, -0.87462557, 1.28363411, -0.78855689
9, 1.24242689, -0.88018268, 1.29351933, -0.79444114
9, 1.25176542, -0.88582807, 1.30341184, -0.80041994
9, 1.26111419, -0.89156349, 1.31331306, -0.80649263
9, 1.27047175, -0.89738818, 1.32322110, -0.81265805
9, 1.27983668, -0.90330139, 1.33313405, -0.81891505
9, 1.28920756, -0.90930235, 1.34305003, -0.82526249
9, 1.29858295, -0.91539032, 1.35296712, -0.83169921
9, 1.30796143, -0.92156454, 1.36288343, -0.83822407
9, 1.31734157, -0.92782426, 1.37279706, -0.84483592
9, 1.32672194, -0.93416871, 1.38270611, -0.85153360
9, 1.33610111, -0.94059715, 1.39260867, -0.85831598
9, 1.34547766, -0.94710883, 1.40250284, -0.86518189
9, 1.35485015, -0.95370298, 1.41238673, -0.87213020
9, 1.36421716, -0.96037886, 1.42225844, -0.87915974
9, 1.37357725, -0.96713570, 1.43211606, -0.88626938
9, 1.38292901, -0.97397276, 1.44195769, -0.89345796
9, 1.39227099, -0.98088927, 1.45178144, -0.90072433
9, 1.40160177, -0.98788443, 1.46158538, -0.90806728
9, 1.41091962, -0.99495597, 1.47136728, -0.91548399
9, 1.42022252, -1.00210021, 1.48112457, -0.92297003
9, 1.42950846, -1.00931338, 1.49085467, -0.93052093
9, 1.43877541, -1.01659174, 1.50055498, -0.93813219
9, 1.44802137, -1.02393152, 1.51022294, -0.94579934
9, 1.45724430, -1.03132896, 1.51985595, -0.95351789
9, 1.46644218, -1.03878032, 1.52945144, -0.96128334
9, 1.47561300, -1.04628183, 1.53900681, -0.96909121
9, 1.48475473, -1.05382975, 1.54851949, -0.97693703
9, 1.49386536, -1.06142030, 1.55798689, -0.98481629
9, 1.50294286, -1.06904975, 1.56740644, -0.99272452
9, 1.51198521, -1.07671432, 1.57677554, -1.00065722
9, 1.52099040, -1.08441027, 1.58609162, -1.00860992
9, 1.52995639, -1.09213384, 1.59535208, -1.01657813
9, 1.53888118, -1.09988127, 1.60455436, -1.02455735
9, 1.54776273, -1.10764881, 1.61369586, -1.03254311
9, 1.55660149, -1.11543394, 1.62277565, -1.04053161
9, 1.56540773, -1.12323915, 1.63179937, -1.04852184
9, 1.57419416, -1.13106816, 1.64077432, -1.05651347
9, 1.58297350, -1.13892469, 1.64970779, -1.06450619
9, 1.59175849, -1.14681247, 1.65860707, -1.07249968
9, 1.60056183, -1.15473522, 1.66747945, -1.08049362
9, 1.60939626, -1.16269667, 1.67633223, -1.08848768
9, 1.61827450, -1.17070053, 1.68517269, -1.09648154
9, 1.62720926, -1.17875055, 1.69400813, -1.10447489
9, 1.63621327, -1.18685043, 1.70284584, -1.11246741
9, 1.64529926, -1.19500391, 1.71169312, -1.12045877
9, 1.65447995, -1.20321470, 1.72055725, -1.12844866
9, 1.66376805, -1.21148654, 1.72944553, -1.13643675
9, 1.67317629, -1.21982315, 1.73836525, -1.14442272
9, 1.68271739, -1.22822825, 1.74732370, -1.15240626
9, 1.69240408, -1.23670556, 1.75632818, -1.16038704
9, 1.70224759, -1.24525603, 1.76538359, -1.16836474
9, 1.71222482, -1.25381646, 1.77444017, -1.17633902
9, 1.72227840, -1.26225955, 1.78339346, -1.18430949
9, 1.73234943, -1.27045518, 1.79213663, -1.19227579
9, 1.74237901, -1.27827328, 1.80056284, -1.20023753
9, 1.75230828, -1.28558373, 1.80856526, -1.20819433
9, 1.76207833, -1.29225643, 1.81603705, -1.21614582
9, 1.77163028, -1.29816129, 1.82287138, -1.22409162
9, 1.78090525, -1.30316820, 1.82896142, -1.23203136
9, 1.78984434, -1.30714707, 1.83420032, -1.23996465
9, 1.79838867, -1.30996780, 1.83848126, -1.24789112
9, 1.80647935, -1.31150029, 1.84169741, -1.25581039
9, 1.81405750, -1.31161443, 1.84374192, -1.26372209
9, 1.82106422, -1.31018013, 1.84450797, -1.27162584
9, 1.82744063, -1.30706729, 1.84388871, -1.27952126
9, 1.83312784, -1.30214581, 1.84177733, -1.28740797
9, 1.83806697, -1.29528559, 1.83806697, -1.29528559
