span_index,ss_x,ss_r,ss_th,ps_x,ps_r,ps_th
0, 0.03291380, 0.01730267, -0.82798303, 0.03321852, 0.01748761, -0.68934324
0, 0.03330064, 0.01753785, -0.83180248, 0.03361430, 0.01773136, -0.69335242
0, 0.03368962, 0.01777821, -0.83573313, 0.03401271, 0.01798089, -0.69740256
0, 0.03408166, 0.01802450, -0.83976667, 0.03441447, 0.01823678, -0.70151718
0, 0.03447755, 0.01827734, -0.84389533, 0.03482006, 0.01849954, -0.70571842
0, 0.03487791, 0.01853737, -0.84811684, 0.03523078, 0.01877020, -0.71001493
0, 0.03528209, 0.01880434, -0.85243198, 0.03564542, 0.01904823, -0.71440772
0, 0.03569080, 0.01907895, -0.85684161, 0.03606501, 0.01933453, -0.71889770
0, 0.03610350, 0.01936105, -0.86134657, 0.03648886, 0.01962891, -0.72348578
0, 0.03652074, 0.01965127, -0.86594769, 0.03691714, 0.01993172, -0.72817289
0, 0.03694201, 0.01994947, -0.87064582, 0.03735000, 0.02024336, -0.73295993
0, 0.03736743, 0.02025603, -0.87544179, 0.03778718, 0.02056391, -0.73784782
0, 0.03779686, 0.02057107, -0.88033646, 0.03822881, 0.02089378, -0.74283747
0, 0.03823040, 0.02089498, -0.88533066, 0.03867494, 0.02123332, -0.74792979
0, 0.03866802, 0.02122800, -0.89042523, 0.03912529, 0.02158263, -0.75312571
0, 0.03910986, 0.02157055, -0.89562102, 0.03957997, 0.02194216, -0.75842613
0, 0.03955550, 0.02192263, -0.90091886, 0.04003869, 0.02231200, -0.76383197
0, 0.04000481, 0.02228444, -0.90631959, 0.04050172, 0.02269279, -0.76934414
0, 0.04045806, 0.02265656, -0.91182404, 0.04096864, 0.02308453, -0.77496353
0, 0.04091518, 0.02303928, -0.91743249, 0.04143975, 0.02348792, -0.78069053
0, 0.04137553, 0.02343245, -0.92314483, 0.04191448, 0.02390289, -0.78652512
0, 0.04183945, 0.02383673, -0.92896093, 0.04239293, 0.02432995, -0.79246728
0, 0.04230680, 0.02425241, -0.93488065, 0.04287497, 0.02476949, -0.79851697
0, 0.04277733, 0.02467970, -0.94090387, 0.04336044, 0.02522184, -0.80467418
0, 0.04325062, 0.02511865, -0.94703045, 0.04384886, 0.02568706, -0.81093886
0, 0.04372675, 0.02556978, -0.95326025, 0.04434049, 0.02616593, -0.81731099
0, 0.04420568, 0.02603355, -0.95959315, 0.04483461, 0.02665833, -0.82379055
0, 0.04468690, 0.02650994, -0.96602901, 0.04533155, 0.02716514, -0.83037751
0, 0.04517025, 0.02699934, -0.97256771, 0.04583049, 0.02768616, -0.83707183
0, 0.04565540, 0.02750191, -0.97920910, 0.04633171, 0.02822233, -0.84387348
0, 0.04614240, 0.02801828, -0.98595305, 0.04683443, 0.02877347, -0.85078245
0, 0.04663072, 0.02854848, -0.99279944, 0.04733862, 0.02934025, -0.85779870
0, 0.04712007, 0.02909281, -0.99974803, 0.04784386, 0.02992294, -0.86492227
0, 0.04761031, 0.02965171, -1.00679513, 0.04834966, 0.03052172, -0.87215536
0, 0.04810100, 0.03022537, -1.01393292, 0.04885576, 0.03113712, -0.87950278
0, 0.04859187, 0.03081416, -1.02115332, 0.04936170, 0.03176938, -0.88696952
0, 0.04908255, 0.03141836, -1.02844825, 0.04986670, 0.03241838, -0.89456052
0, 0.04957262, 0.03203820, -1.03580964, 0.05037033, 0.03308446, -0.90228078
0, 0.05006199, 0.03267439, -1.04322941, 0.05087218, 0.03376802, -0.91013524
0, 0.05054974, 0.03332651, -1.05069949, 0.05137139, 0.03446880, -0.91812890
0, 0.05103602, 0.03399566, -1.05821179, 0.05186756, 0.03518721, -0.92626670
0, 0.05151987, 0.03468143, -1.06575825, 0.05235987, 0.03592308, -0.93455363
0, 0.05200109, 0.03538446, -1.07333078, 0.05284793, 0.03667686, -0.94299465
0, 0.05247914, 0.03610497, -1.08092131, 0.05333061, 0.03744785, -0.95159474
0, 0.05295351, 0.03684325, -1.08852176, 0.05380756, 0.03823656, -0.96035885
0, 0.05342353, 0.03759933, -1.09612406, 0.05427790, 0.03904268, -0.96929197
0, 0.05388863, 0.03837344, -1.10372028, 0.05474083, 0.03986591, -0.97839907
0, 0.05434861, 0.03916644, -1.11131624, 0.05519613, 0.04070709, -0.98768583
0, 0.05480341, 0.03997961, -1.11894195, 0.05564374, 0.04156741, -0.99715919
0, 0.05525307, 0.04081461, -1.12662988, 0.05608407, 0.04244932, -1.00682619
0, 0.05569747, 0.04167306, -1.13441249, 0.05651701, 0.04335452, -1.01669389
0, 0.05613654, 0.04255691, -1.14232226, 0.05694259, 0.04428542, -1.02676935
0, 0.05657006, 0.04346822, -1.15039165, 0.05736087, 0.04524492, -1.03705963
0, 0.05699785, 0.04440952, -1.15865314, 0.05777141, 0.04623539, -1.04757177
0, 0.05741918, 0.04538250, -1.16713919, 0.05817398, 0.04726026, -1.05831283
0, 0.05783371, 0.04639031, -1.17588227, 0.05856769, 0.04832207, -1.06928987
0, 0.05824060, 0.04743557, -1.18491485, 0.05895207, 0.04942522, -1.08050995
0, 0.05863890, 0.04852118, -1.19426941, 0.05932581, 0.05057284, -1.09198011
0, 0.05902752, 0.04965045, -1.20397841, 0.05968756, 0.05176921, -1.10370741
0, 0.05940492, 0.05082662, -1.21407431, 0.06003551, 0.05301873, -1.11569892
0, 0.05976924, 0.05205309, -1.22458946, 0.06036756, 0.05432600, -1.12796164
0, 0.06011777, 0.05333086, -1.23548353, 0.06067968, 0.05569042, -1.14048333
0, 0.06044490, 0.05465025, -1.24652563, 0.06096534, 0.05709717, -1.15320122
0, 0.06074547, 0.05599900, -1.25745397, 0.06121808, 0.05852469, -1.16604432
0, 0.06101527, 0.05736316, -1.26800675, 0.06143391, 0.05995109, -1.17894168
0, 0.06125099, 0.05872743, -1.27792219, 0.06161010, 0.06135043, -1.19182232
0, 0.06145090, 0.06007470, -1.28693849, 0.06174683, 0.06269509, -1.20461526
0, 0.06161416, 0.06138631, -1.29479388, 0.06184601, 0.06395585, -1.21724955
0, 0.06174201, 0.06264186, -1.30122656, 0.06191176, 0.06510159, -1.22965421
0, 0.06183673, 0.06382043, -1.30597474, 0.06195044, 0.06609998, -1.24175827
0, 0.06190202, 0.06490019, -1.30877664, 0.06196918, 0.06691898, -1.25349076
0, 0.06194293, 0.06585860, -1.30937046, 0.06197544, 0.06752629, -1.26478070
0, 0.06196537, 0.06667302, -1.30749442, 0.06197644, 0.06781638, -1.27555714
0, 0.06197376, 0.06732109, -1.30288673, 0.06197644, 0.06781638, -1.28574909
0, 0.06197643, 0.06778131, -1.29528559, 0.06197643, 0.06778131, -1.29528559
1, 0.02590002, 0.01598527, -0.68545437, 0.02590002, 0.01598527, -0.68545437
1, 0.02589988, 0.01598450, -0.70330775, 0.02596320, 0.01601436, -0.66816581
1, 0.02596454, 0.01601295, -0.71883307, 0.02608165, 0.01606836, -0.65427716
1, 0.02608850, 0.01606835, -0.73221988, 0.02625042, 0.01614545, -0.64351227
1, 0.02626601, 0.01614854, -0.74365772, 0.02646521, 0.01624423, -0.63559496
1, 0.02649230, 0.01625191, -0.75333611, 0.02672156, 0.01636325, -0.63024907
1, 0.02676185, 0.01637659, -0.76144460, 0.02701516, 0.01650115, -0.62719842
1, 0.02706954, 0.01652090, -0.76817273, 0.02734139, 0.01665645, -0.62616685
1, 0.02741018, 0.01668311, -0.77371003, 0.02769585, 0.01682776, -0.62687819
1, 0.02777862, 0.01686145, -0.77824604, 0.02807416, 0.01701355, -0.62905628
1, 0.02816916, 0.01705376, -0.78197030, 0.02847127, 0.01721194, -0.63242493
1, 0.02857601, 0.01725776, -0.78507235, 0.02888281, 0.01742122, -0.63670799
1, 0.02899414, 0.01747128, -0.78774172, 0.02930323, 0.01763896, -0.64162928
1, 0.02941721, 0.01769138, -0.79016796, 0.02972823, 0.01786314, -0.64691264
1, 0.02983931, 0.01791505, -0.79254059, 0.03015185, 0.01809073, -0.65228190
1, 0.03025457, 0.01813916, -0.79502906, 0.03056956, 0.01831927, -0.65749278
1, 0.03066218, 0.01836305, -0.79767883, 0.03098046, 0.01854811, -0.66249779
1, 0.03106347, 0.01858736, -0.80048802, 0.03138593, 0.01877798, -0.66732433
1, 0.03145900, 0.01881229, -0.80345307, 0.03178650, 0.01900901, -0.67199723
1, 0.03184974, 0.01903828, -0.80656885, 0.03218264, 0.01924149, -0.67653866
1, 0.03223597, 0.01926544, -0.80983013, 0.03257526, 0.01947582, -0.68097063
1, 0.03261899, 0.01949442, -0.81323172, 0.03296514, 0.01971248, -0.68531518
1, 0.03299917, 0.01972546, -0.81676839, 0.03335298, 0.01995185, -0.68959434
1, 0.03337747, 0.01995909, -0.82043495, 0.03373939, 0.02019433, -0.69383015
1, 0.03375469, 0.02019586, -0.82422617, 0.03412535, 0.02044054, -0.69804462
1, 0.03413164, 0.02043626, -0.82813684, 0.03451151, 0.02069100, -0.70225979
1, 0.03450926, 0.02068101, -0.83216176, 0.03489866, 0.02094629, -0.70649770
1, 0.03488847, 0.02093076, -0.83629572, 0.03528784, 0.02120721, -0.71078037
1, 0.03527003, 0.02118617, -0.84053349, 0.03567983, 0.02147443, -0.71512983
1, 0.03565500, 0.02144811, -0.84487017, 0.03607529, 0.02174863, -0.71956682
1, 0.03604368, 0.02171696, -0.84930359, 0.03647507, 0.02203055, -0.72409922
1, 0.03643553, 0.02199254, -0.85383320, 0.03687826, 0.02231984, -0.72872767
1, 0.03683121, 0.02227555, -0.85845844, 0.03728548, 0.02261710, -0.73345272
1, 0.03723002, 0.02256565, -0.86317878, 0.03769618, 0.02292222, -0.73827490
1, 0.03763248, 0.02286346, -0.86799388, 0.03811037, 0.02323540, -0.74319480
1, 0.03803798, 0.02316875, -0.87290426, 0.03852818, 0.02355704, -0.74821318
1, 0.03844679, 0.02348197, -0.87791068, 0.03894940, 0.02388722, -0.75333083
1, 0.03885866, 0.02380316, -0.88301387, 0.03937396, 0.02422618, -0.75854854
1, 0.03927372, 0.02413269, -0.88821457, 0.03980200, 0.02457431, -0.76386711
1, 0.03969185, 0.02447070, -0.89351354, 0.04023315, 0.02493160, -0.76928734
1, 0.04011314, 0.02481757, -0.89891151, 0.04066756, 0.02529854, -0.77481002
1, 0.04053721, 0.02517326, -0.90440922, 0.04110491, 0.02567515, -0.78043595
1, 0.04096393, 0.02553796, -0.91000743, 0.04154537, 0.02606193, -0.78616592
1, 0.04139357, 0.02591223, -0.91570682, 0.04198866, 0.02645902, -0.79200068
1, 0.04182594, 0.02629619, -0.92150738, 0.04243478, 0.02686675, -0.79794026
1, 0.04226050, 0.02668975, -0.92740849, 0.04288340, 0.02728526, -0.80398403
1, 0.04269753, 0.02709347, -0.93340950, 0.04333447, 0.02771488, -0.81013139
1, 0.04313687, 0.02750757, -0.93950977, 0.04378794, 0.02815601, -0.81638172
1, 0.04357817, 0.02793212, -0.94570866, 0.04424345, 0.02860872, -0.82273438
1, 0.04402121, 0.02836728, -0.95200553, 0.04470070, 0.02907320, -0.82918877
1, 0.04446596, 0.02881345, -0.95839974, 0.04515980, 0.02955002, -0.83574427
1, 0.04491225, 0.02927084, -0.96489078, 0.04562019, 0.03003913, -0.84240040
1, 0.04535981, 0.02973965, -0.97147827, 0.04608196, 0.03054112, -0.84915682
1, 0.04580831, 0.03021999, -0.97816182, 0.04654445, 0.03105581, -0.85601320
1, 0.04625745, 0.03071197, -0.98494104, 0.04700781, 0.03158397, -0.86296922
1, 0.04670736, 0.03121626, -0.99181557, 0.04747147, 0.03212553, -0.87002453
1, 0.04715745, 0.03173269, -0.99878501, 0.04793524, 0.03268089, -0.87717880
1, 0.04760749, 0.03226154, -1.00584890, 0.04839875, 0.03325025, -0.88443174
1, 0.04805730, 0.03280312, -1.01300395, 0.04886155, 0.03383373, -0.89178406
1, 0.04850650, 0.03335757, -1.02024349, 0.04932339, 0.03443170, -0.89923767
1, 0.04895482, 0.03392514, -1.02756062, 0.04978383, 0.03504432, -0.90679458
1, 0.04940185, 0.03450592, -1.03494848, 0.05024227, 0.03567157, -0.91445680
1, 0.04984735, 0.03510024, -1.04240017, 0.05069820, 0.03631347, -0.92222631
1, 0.05029111, 0.03570851, -1.04990881, 0.05115131, 0.03697042, -0.93010513
1, 0.05073225, 0.03633018, -1.05746752, 0.05160088, 0.03764219, -0.93809524
1, 0.05117101, 0.03696633, -1.06506942, 0.05204651, 0.03832900, -0.94619866
1, 0.05160654, 0.03761649, -1.07270763, 0.05248752, 0.03903068, -0.95441738
1, 0.05203857, 0.03828104, -1.08037515, 0.05292349, 0.03974743, -0.96275334
1, 0.05246659, 0.03896000, -1.08806456, 0.05335351, 0.04047866, -0.97120824
1, 0.05289016, 0.03965348, -1.09576833, 0.05377731, 0.04122481, -0.97978372
1, 0.05330873, 0.04036147, -1.10347894, 0.05419403, 0.04198524, -0.98848142
1, 0.05372177, 0.04108398, -1.11118898, 0.05460307, 0.04275985, -0.99730301
1, 0.05412902, 0.04182149, -1.11890238, 0.05500419, 0.04354909, -1.00625224
1, 0.05453061, 0.04257534, -1.12664297, 0.05539737, 0.04435407, -1.01533658
1, 0.05492663, 0.04334697, -1.13443664, 0.05578297, 0.04517685, -1.02456384
1, 0.05531710, 0.04413793, -1.14230926, 0.05616095, 0.04601901, -1.03394187
1, 0.05570196, 0.04494990, -1.15028672, 0.05653131, 0.04688250, -1.04347849
1, 0.05608108, 0.04578465, -1.15839488, 0.05689413, 0.04776986, -1.05318154
1, 0.05645445, 0.04664458, -1.16665963, 0.05724900, 0.04868294, -1.06305883
1, 0.05682150, 0.04753125, -1.17510685, 0.05759574, 0.04962467, -1.07311822
1, 0.05718198, 0.04844735, -1.18376241, 0.05793366, 0.05059735, -1.08336752
1, 0.05753528, 0.04939533, -1.19265220, 0.05826230, 0.05160444, -1.09381456
1, 0.05788057, 0.05037749, -1.20180208, 0.05858060, 0.05264866, -1.10446719
1, 0.05821704, 0.05139701, -1.21123817, 0.05888744, 0.05373355, -1.11533322
1, 0.05854348, 0.05245683, -1.22099215, 0.05918135, 0.05486297, -1.12642050
1, 0.05885848, 0.05356045, -1.23110106, 0.05946066, 0.05604138, -1.13773682
1, 0.05915973, 0.05470862, -1.24153123, 0.05972205, 0.05726816, -1.14927464
1, 0.05944253, 0.05589296, -1.25206268, 0.05996003, 0.05852935, -1.16098614
1, 0.05970254, 0.05710277, -1.26244527, 0.06016932, 0.05980505, -1.17281696
1, 0.05993613, 0.05832568, -1.27242885, 0.06034677, 0.06107502, -1.18471274
1, 0.06014057, 0.05954842, -1.28176326, 0.06049043, 0.06231597, -1.19661913
1, 0.06031435, 0.06075628, -1.29019835, 0.06060075, 0.06350324, -1.20848178
1, 0.06045681, 0.06193336, -1.29748397, 0.06067972, 0.06461045, -1.22024632
1, 0.06056890, 0.06306231, -1.30336998, 0.06073125, 0.06561255, -1.23185842
1, 0.06065252, 0.06412529, -1.30760622, 0.06076039, 0.06649548, -1.24326370
1, 0.06071073, 0.06510377, -1.30994253, 0.06077404, 0.06719762, -1.25440783
1, 0.06074769, 0.06597859, -1.31012878, 0.06077837, 0.06761750, -1.26523643
1, 0.06076848, 0.06673072, -1.30791481, 0.06077907, 0.06781805, -1.27569516
1, 0.06077643, 0.06734096, -1.30305046, 0.06077907, 0.06781805, -1.28572967
1, 0.06077905, 0.06779097, -1.29528559, 0.06077905, 0.06779097, -1.29528559
2, 0.02695805, 0.01875582, -0.68612210, 0.02695805, 0.01875582, -0.68612210
2, 0.02694879, 0.01875063, -0.70217886, 0.02703130, 0.01879137, -0.67067706
2, 0.02700669, 0.01877739, -0.71626654, 0.02715908, 0.01885294, -0.65836105
2, 0.02712585, 0.01883349, -0.72854407, 0.02733651, 0.01893863, -0.64891995
2, 0.02730033, 0.01891656, -0.73917038, 0.02755929, 0.01904698, -0.64209962
2, 0.02752497, 0.01902470, -0.74830441, 0.02782282, 0.01917642, -0.63764592
2, 0.02779405, 0.01915587, -0.75610509, 0.02812272, 0.01932545, -0.63530472
2, 0.02810215, 0.01930814, -0.76273135, 0.02845429, 0.01949249, -0.63482188
2, 0.02844370, 0.01947953, -0.76834213, 0.02881321, 0.01967608, -0.63594327
2, 0.02881322, 0.01966802, -0.77309637, 0.02919483, 0.01987445, -0.63841475
2, 0.02920488, 0.01987127, -0.77715298, 0.02959419, 0.02008565, -0.64198219
2, 0.02961247, 0.02008664, -0.78067092, 0.03000684, 0.02030778, -0.64639145
2, 0.03003087, 0.02031181, -0.78380911, 0.03042740, 0.02053835, -0.65138840
2, 0.03045334, 0.02054346, -0.78672648, 0.03085130, 0.02077505, -0.65671889
2, 0.03087400, 0.02077842, -0.78958197, 0.03127289, 0.02101483, -0.66212880
2, 0.03128683, 0.02101325, -0.79251809, 0.03168761, 0.02125501, -0.66739363
2, 0.03169108, 0.02124730, -0.79557601, 0.03209490, 0.02149514, -0.67247188
2, 0.03208818, 0.02148126, -0.79875817, 0.03249621, 0.02173594, -0.67739159
2, 0.03247900, 0.02171550, -0.80206468, 0.03289195, 0.02197753, -0.68217710
2, 0.03286434, 0.02195037, -0.80549338, 0.03328298, 0.02222041, -0.68684887
2, 0.03324478, 0.02218617, -0.80904201, 0.03366995, 0.02246484, -0.69142724
2, 0.03362127, 0.02242335, -0.81270829, 0.03405380, 0.02271142, -0.69593250
2, 0.03399445, 0.02266230, -0.81648998, 0.03443517, 0.02296051, -0.70038497
2, 0.03436519, 0.02290353, -0.82038480, 0.03481458, 0.02321245, -0.70480496
2, 0.03473445, 0.02314770, -0.82439049, 0.03519310, 0.02346798, -0.70921279
2, 0.03510266, 0.02339506, -0.82850481, 0.03557131, 0.02372755, -0.71362876
2, 0.03547113, 0.02364662, -0.83272547, 0.03595012, 0.02399187, -0.71807320
2, 0.03584065, 0.02390295, -0.83705022, 0.03633032, 0.02426160, -0.72256641
2, 0.03621184, 0.02416462, -0.84147680, 0.03671275, 0.02453747, -0.72712870
2, 0.03658596, 0.02443268, -0.84600301, 0.03709818, 0.02482027, -0.73177918
2, 0.03696304, 0.02470732, -0.85062727, 0.03748712, 0.02511052, -0.73652498
2, 0.03734269, 0.02498844, -0.85534836, 0.03787894, 0.02540803, -0.74136648
2, 0.03772549, 0.02527670, -0.86016507, 0.03827391, 0.02571317, -0.74630396
2, 0.03811065, 0.02557165, -0.86507617, 0.03867164, 0.02602589, -0.75133772
2, 0.03849866, 0.02587390, -0.87008076, 0.03907202, 0.02634632, -0.75646810
2, 0.03888887, 0.02618313, -0.87517914, 0.03947516, 0.02667480, -0.76169569
2, 0.03928164, 0.02649987, -0.88037196, 0.03988090, 0.02701147, -0.76702114
2, 0.03967665, 0.02682408, -0.88565983, 0.04028901, 0.02735638, -0.77244511
2, 0.04007403, 0.02715610, -0.89104338, 0.04069968, 0.02770999, -0.77796823
2, 0.04047360, 0.02749601, -0.89652324, 0.04111248, 0.02807217, -0.78359116
2, 0.04087540, 0.02784413, -0.90210003, 0.04152760, 0.02844343, -0.78931455
2, 0.04127910, 0.02820040, -0.90777437, 0.04194468, 0.02882374, -0.79513904
2, 0.04168455, 0.02856500, -0.91354689, 0.04236380, 0.02921349, -0.80106529
2, 0.04209204, 0.02893844, -0.91941817, 0.04278482, 0.02961291, -0.80709390
2, 0.04250126, 0.02932074, -0.92538790, 0.04320749, 0.03002205, -0.81322453
2, 0.04291178, 0.02971182, -0.93145507, 0.04363166, 0.03044120, -0.81945613
2, 0.04332382, 0.03011219, -0.93761865, 0.04405717, 0.03087054, -0.82578760
2, 0.04373718, 0.03052197, -0.94387758, 0.04448402, 0.03131047, -0.83221784
2, 0.04415148, 0.03094115, -0.95023083, 0.04491170, 0.03176085, -0.83874575
2, 0.04456663, 0.03136997, -0.95667736, 0.04534007, 0.03222199, -0.84537025
2, 0.04498251, 0.03180868, -0.96321614, 0.04576910, 0.03269425, -0.85209023
2, 0.04539887, 0.03225736, -0.96984631, 0.04619837, 0.03317766, -0.85890482
2, 0.04581560, 0.03271633, -0.97656719, 0.04662778, 0.03367253, -0.86581332
2, 0.04623228, 0.03318549, -0.98337811, 0.04705678, 0.03417875, -0.87281505
2, 0.04664860, 0.03366491, -0.99027841, 0.04748545, 0.03469691, -0.87990931
2, 0.04706478, 0.03415527, -0.99726741, 0.04791334, 0.03522701, -0.88709544
2, 0.04748017, 0.03465625, -1.00434445, 0.04834021, 0.03576925, -0.89437275
2, 0.04789458, 0.03516811, -1.01150878, 0.04876565, 0.03632374, -0.90174055
2, 0.04830784, 0.03569104, -1.01875742, 0.04918932, 0.03689058, -0.90919824
2, 0.04871959, 0.03622514, -1.02608466, 0.04961093, 0.03747001, -0.91674534
2, 0.04912956, 0.03677055, -1.03348463, 0.05003008, 0.03806207, -0.92438135
2, 0.04953733, 0.03732721, -1.04095147, 0.05044633, 0.03866685, -0.93210578
2, 0.04994280, 0.03789554, -1.04847931, 0.05085909, 0.03928412, -0.93991814
2, 0.05034567, 0.03847569, -1.05606227, 0.05126814, 0.03991426, -0.94781795
2, 0.05074510, 0.03906701, -1.06369451, 0.05167290, 0.04055705, -0.95580471
2, 0.05114140, 0.03967054, -1.07137013, 0.05207296, 0.04121255, -0.96387793
2, 0.05153380, 0.04028577, -1.07908329, 0.05246777, 0.04188062, -0.97203712
2, 0.05192202, 0.04091287, -1.08682795, 0.05285689, 0.04256122, -0.98028171
2, 0.05230558, 0.04155172, -1.09459749, 0.05323960, 0.04325390, -0.98861079
2, 0.05268408, 0.04220231, -1.10238510, 0.05361571, 0.04395902, -0.99702333
2, 0.05305711, 0.04286461, -1.11018401, 0.05398438, 0.04467573, -1.00551835
2, 0.05342418, 0.04353845, -1.11798752, 0.05434521, 0.04540406, -1.01409487
2, 0.05378501, 0.04422406, -1.12579806, 0.05469793, 0.04614420, -1.02275505
2, 0.05413987, 0.04492281, -1.13363414, 0.05504256, 0.04689715, -1.03150652
2, 0.05448887, 0.04563592, -1.14151589, 0.05537940, 0.04766461, -1.04035751
2, 0.05483215, 0.04636488, -1.14946345, 0.05570847, 0.04844806, -1.04931622
2, 0.05516967, 0.04711113, -1.15749695, 0.05602974, 0.04924904, -1.05839085
2, 0.05550137, 0.04787620, -1.16563653, 0.05634330, 0.05006976, -1.06758961
2, 0.05582733, 0.04866234, -1.17390233, 0.05664876, 0.05091161, -1.07692071
2, 0.05614717, 0.04947100, -1.18231447, 0.05694599, 0.05177705, -1.08639237
2, 0.05646067, 0.05030445, -1.19089310, 0.05723447, 0.05266818, -1.09601278
2, 0.05676742, 0.05116498, -1.19965835, 0.05751372, 0.05358762, -1.10579015
2, 0.05706668, 0.05205439, -1.20863036, 0.05778294, 0.05453773, -1.11573269
2, 0.05735789, 0.05297569, -1.21782960, 0.05804117, 0.05552135, -1.12584861
2, 0.05764007, 0.05393149, -1.22728447, 0.05828724, 0.05654175, -1.13614613
2, 0.05791219, 0.05492518, -1.23703116, 0.05851983, 0.05760297, -1.14663342
2, 0.05817225, 0.05595720, -1.24703844, 0.05873623, 0.05870420, -1.15730680
2, 0.05841636, 0.05702030, -1.25709735, 0.05893191, 0.05983229, -1.16813140
2, 0.05864089, 0.05810521, -1.26697013, 0.05910268, 0.06096902, -1.17906726
2, 0.05884280, 0.05920102, -1.27641902, 0.05924613, 0.06209574, -1.19007448
2, 0.05901981, 0.06029628, -1.28520626, 0.05936103, 0.06319167, -1.20111311
2, 0.05917065, 0.06137842, -1.29309406, 0.05944805, 0.06423487, -1.21214322
2, 0.05929481, 0.06243406, -1.29984469, 0.05950924, 0.06520170, -1.22312488
2, 0.05939302, 0.06344852, -1.30522036, 0.05954832, 0.06607160, -1.23401815
2, 0.05946685, 0.06440673, -1.30898331, 0.05956923, 0.06684021, -1.24478311
2, 0.05951878, 0.06529311, -1.31089578, 0.05957855, 0.06743195, -1.25537983
2, 0.05955225, 0.06609155, -1.31072001, 0.05958125, 0.06769437, -1.26576837
2, 0.05957155, 0.06678617, -1.30821823, 0.05958169, 0.06781972, -1.27590880
2, 0.05957911, 0.06736067, -1.30315268, 0.05958169, 0.06781972, -1.28576118
2, 0.05958168, 0.06779952, -1.29528559, 0.05958168, 0.06779952, -1.29528559
3, 0.02780474, 0.02142233, -0.68671134, 0.02780474, 0.02142233, -0.68671134
3, 0.02778780, 0.02141342, -0.70103393, 0.02788592, 0.02146301, -0.67303767
3, 0.02783923, 0.02143829, -0.71373525, 0.02802072, 0.02153040, -0.66221555
3, 0.02795292, 0.02149414, -0.72494474, 0.02820437, 0.02162264, -0.65401419
3, 0.02812285, 0.02157844, -0.73479185, 0.02843260, 0.02173819, -0.64820278
3, 0.02834365, 0.02168910, -0.74340601, 0.02870076, 0.02187541, -0.64455052
3, 0.02860949, 0.02182396, -0.75091666, 0.02900442, 0.02203272, -0.64282663
3, 0.02891480, 0.02198096, -0.75745325, 0.02933890, 0.02220846, -0.64280031
3, 0.02925381, 0.02215790, -0.76314521, 0.02969996, 0.02240114, -0.64424075
3, 0.02962082, 0.02235262, -0.76812200, 0.03008280, 0.02260883, -0.64691715
3, 0.03001002, 0.02256268, -0.77251304, 0.03048257, 0.02282954, -0.65059874
3, 0.03041492, 0.02278522, -0.77644779, 0.03089480, 0.02306127, -0.65505470
3, 0.03083044, 0.02301782, -0.78005568, 0.03131431, 0.02330149, -0.66005423
3, 0.03124961, 0.02325692, -0.78346615, 0.03173635, 0.02354772, -0.66536655
3, 0.03166666, 0.02349929, -0.78680865, 0.03215560, 0.02379692, -0.67076086
3, 0.03207553, 0.02374132, -0.79019953, 0.03256749, 0.02404629, -0.67603326
