NBlades 2
Blade 0
	npoints 180
	nsections 20
	section 0
		xss rth_ss r xps rth_ps r
		0.026409 -0.013622 0.216993 0.031580 -0.033445 0.217071
		0.026856 -0.014593 0.216995 0.031892 -0.034017 0.217074
		0.027310 -0.015607 0.216997 0.032202 -0.034593 0.217077
		0.027774 -0.016669 0.216999 0.032509 -0.035172 0.217079
		0.028250 -0.017783 0.217000 0.032813 -0.035754 0.217080
		0.028741 -0.018955 0.217000 0.033114 -0.036340 0.217081
		0.029249 -0.020187 0.216999 0.033413 -0.036930 0.217081
		0.029776 -0.021479 0.216996 0.033709 -0.037522 0.217080
		0.030320 -0.022828 0.216989 0.034003 -0.038118 0.217079
		0.030881 -0.024224 0.216979 0.034293 -0.038717 0.217077
		0.031455 -0.025655 0.216965 0.034581 -0.039318 0.217074
		0.032034 -0.027101 0.216949 0.034866 -0.039922 0.217072
		0.032610 -0.028538 0.216930 0.035148 -0.040529 0.217068
		0.033185 -0.029973 0.216909 0.035427 -0.041139 0.217064
		0.033762 -0.031408 0.216886 0.035703 -0.041751 0.217060
		0.034340 -0.032847 0.216862 0.035976 -0.042365 0.217056
		0.034921 -0.034290 0.216837 0.036246 -0.042982 0.217051
		0.035502 -0.035735 0.216810 0.036513 -0.043600 0.217046
		0.036085 -0.037183 0.216783 0.036777 -0.044221 0.217040
		0.036668 -0.038631 0.216756 0.037038 -0.044845 0.217034
		0.037251 -0.040081 0.216727 0.037297 -0.045471 0.217028
		0.037835 -0.041531 0.216699 0.037553 -0.046101 0.217022
		0.038419 -0.042980 0.216670 0.037807 -0.046736 0.217016
		0.039002 -0.044430 0.216640 0.038062 -0.047380 0.217009
		0.039586 -0.045880 0.216617 0.038322 -0.048047 0.217003
		0.040170 -0.047330 0.216629 0.038536 -0.048601 0.216996
		0.040333 -0.047730 0.216647 0.038667 -0.048944 0.216989
		0.040487 -0.048086 0.216668 0.038727 -0.049093 0.216982
		0.040544 -0.048224 0.216675 0.038751 -0.049148 0.216975
		0.040582 -0.048326 0.216682 0.038766 -0.049183 0.216969
		0.040607 -0.048400 0.216684 0.038780 -0.049213 0.216964
		0.040625 -0.048454 0.216685 0.038794 -0.049240 0.216959
		0.040636 -0.048492 0.216687 0.038808 -0.049266 0.216957
		0.040646 -0.048529 0.216687 0.038824 -0.049292 0.216956
		0.040653 -0.048561 0.216688 0.038840 -0.049318 0.216955
		0.040659 -0.048592 0.216688 0.038857 -0.049343 0.216955
		0.040664 -0.048624 0.216688 0.038875 -0.049367 0.216954
		0.040668 -0.048657 0.216689 0.038894 -0.049391 0.216954
		0.040672 -0.048689 0.216689 0.038913 -0.049415 0.216953
		0.040673 -0.048724 0.216690 0.038933 -0.049438 0.216952
		0.040674 -0.048759 0.216690 0.038954 -0.049460 0.216952
		0.040674 -0.048792 0.216690 0.038976 -0.049481 0.216951
		0.040673 -0.048825 0.216691 0.038998 -0.049502 0.216950
		0.040670 -0.048857 0.216691 0.039020 -0.049523 0.216949
		0.040667 -0.048889 0.216692 0.039044 -0.049542 0.216949
		0.040662 -0.048921 0.216692 0.039068 -0.049561 0.216948
		0.040656 -0.048954 0.216693 0.039092 -0.049579 0.216947
		0.040650 -0.048986 0.216693 0.039117 -0.049596 0.216946
		0.040642 -0.049018 0.216694 0.039143 -0.049613 0.216945
		0.040633 -0.049050 0.216695 0.039169 -0.049629 0.216944
		0.040623 -0.049081 0.216695 0.039195 -0.049644 0.216943
		0.040612 -0.049113 0.216696 0.039222 -0.049658 0.216942
		0.040600 -0.049143 0.216696 0.039249 -0.049671 0.216941
		0.040587 -0.049174 0.216697 0.039277 -0.049684 0.216940
		0.040573 -0.049203 0.216698 0.039305 -0.049695 0.216939
		0.040559 -0.049233 0.216698 0.039334 -0.049706 0.216938
		0.040543 -0.049262 0.216699 0.039363 -0.049716 0.216937
		0.040526 -0.049290 0.216699 0.039392 -0.049725 0.216936
		0.040508 -0.049318 0.216700 0.039421 -0.049733 0.216935
		0.040490 -0.049345 0.216701 0.039451 -0.049741 0.216934
		0.040470 -0.049371 0.216701 0.039479 -0.049747 0.216933
		0.040450 -0.049397 0.216702 0.039509 -0.049752 0.216932
		0.040428 -0.049423 0.216703 0.039539 -0.049757 0.216931
		0.040406 -0.049447 0.216703 0.039569 -0.049760 0.216930
		0.040384 -0.049471 0.216704 0.039600 -0.049763 0.216929
		0.040360 -0.049494 0.216705 0.039632 -0.049765 0.216928
		0.040336 -0.049516 0.216706 0.039662 -0.049765 0.216926
		0.040311 -0.049537 0.216706 0.039693 -0.049766 0.216925
		0.040285 -0.049558 0.216707 0.039723 -0.049765 0.216924
		0.040258 -0.049578 0.216708 0.039753 -0.049763 0.216923
		0.040231 -0.049596 0.216708 0.039784 -0.049760 0.216922
		0.040204 -0.049614 0.216709 0.039814 -0.049756 0.216921
		0.040175 -0.049631 0.216710 0.039844 -0.049751 0.216920
		0.040147 -0.049647 0.216711 0.039873 -0.049746 0.216918
		0.040108 -0.049667 0.216712 0.039909 -0.049738 0.216917
		0.040064 -0.049687 0.216714 0.039949 -0.049727 0.216916
		0.040004 -0.049710 0.216715 0.040004 -0.049710 0.216914
	section 7
		xss rth_ss r xps rth_ps r
		0.000876 -0.002133 0.218388 0.000876 -0.002133 0.218388
		0.000882 -0.002064 0.218388 0.000877 -0.002139 0.218388
		0.000893 -0.001956 0.218388 0.000879 -0.002192 0.218388
		0.000913 -0.001819 0.218388 0.000884 -0.002238 0.218388
		0.000933 -0.001703 0.218388 0.000890 -0.002288 0.218388
		0.000947 -0.001627 0.218388 0.000900 -0.002350 0.218388
		0.000964 -0.001554 0.218388 0.000914 -0.002422 0.218388
		0.000990 -0.001459 0.218388 0.000925 -0.002472 0.218388
		0.001065 -0.001221 0.218388 0.000934 -0.002510 0.218388
		0.001122 -0.001054 0.218388 0.000941 -0.002538 0.218388
		0.001208 -0.000827 0.218388 0.000950 -0.002567 0.218388
		0.001293 -0.000617 0.218388 0.000960 -0.002597 0.218388
		0.001404 -0.000367 0.218388 0.000972 -0.002628 0.218388
		0.001518 -0.000129 0.218388 0.000989 -0.002667 0.218388
		0.001650 0.000129 0.218388 0.001013 -0.002719 0.218388
		0.001790 0.000385 0.218388 0.001053 -0.002798 0.218388
		0.001937 0.000638 0.218388 0.001088 -0.002864 0.218388
		0.002094 0.000892 0.218388 0.001116 -0.002912 0.218388
		0.002256 0.001137 0.218388 0.001145 -0.002959 0.218388
		0.002423 0.001376 0.218388 0.001182 -0.003017 0.218388
		0.002594 0.001608 0.218388 0.001237 -0.003093 0.218388
		0.002768 0.001831 0.218388 0.001298 -0.003174 0.218388
		0.002944 0.002044 0.218388 0.001350 -0.003240 0.218388
		0.003122 0.002247 0.218388 0.001410 -0.003311 0.218388
		0.003303 0.002443 0.218389 0.001495 -0.003406 0.218388
		0.003482 0.002625 0.218390 0.001581 -0.003498 0.218388
		0.003665 0.002803 0.218391 0.001671 -0.003588 0.218389
		0.003843 0.002966 0.218391 0.001792 -0.003703 0.218389
		0.004028 0.003125 0.218392 0.001912 -0.003810 0.218389
		0.004205 0.003269 0.218393 0.002063 -0.003939 0.218389
		0.004391 0.003412 0.218394 0.002223 -0.004070 0.218391
		0.004567 0.003539 0.218395 0.002421 -0.004223 0.218393
		0.004753 0.003666 0.218396 0.002639 -0.004384 0.218397
		0.004928 0.003778 0.218396 0.002888 -0.004561 0.218401
		0.005113 0.003888 0.218397 0.003178 -0.004758 0.218407
		0.005291 0.003988 0.218397 0.003512 -0.004977 0.218413
		0.005471 0.004082 0.218398 0.003896 -0.005221 0.218418
		0.005656 0.004172 0.218398 0.004332 -0.005490 0.218424
		0.005828 0.004250 0.218399 0.004826 -0.005787 0.218431
		0.006022 0.004330 0.218400 0.005386 -0.006120 0.218440
		0.006193 0.004396 0.218403 0.006017 -0.006490 0.218448
		0.006388 0.004463 0.218404 0.006672 -0.006875 0.218455
		0.006567 0.004520 0.218408 0.007279 -0.007233 0.218461
		0.006746 0.004570 0.218411 0.007854 -0.007575 0.218469
		0.006947 0.004621 0.218415 0.008405 -0.007906 0.218477
		0.007114 0.004658 0.218420 0.008935 -0.008230 0.218486
		0.007335 0.004699 0.218425 0.009450 -0.008550 0.218495
		0.007503 0.004726 0.218426 0.009952 -0.008866 0.218505
		0.007739 0.004756 0.218436 0.010443 -0.009182 0.218516
		0.007909 0.004773 0.218448 0.010924 -0.009497 0.218529
		0.008025 0.004782 0.218448 0.011397 -0.009812 0.218543
		0.008296 0.004791 0.218457 0.011862 -0.010128 0.218559
		0.008560 0.004794 0.218470 0.012320 -0.010446 0.218576
		0.008745 0.004791 0.218484 0.012772 -0.010765 0.218595
		0.009015 0.004778 0.218488 0.013218 -0.011088 0.218617
		0.009150 0.004768 0.218501 0.013658 -0.011413 0.218640
		0.009368 0.004744 0.218520 0.014094 -0.011741 0.218665
		0.009605 0.004712 0.218538 0.014525 -0.012072 0.218692
		0.009852 0.004671 0.218552 0.014952 -0.012407 0.218722
		0.010079 0.004627 0.218575 0.015375 -0.012745 0.218754
		0.010339 0.004568 0.218597 0.015795 -0.013088 0.218788
		0.010576 0.004508 0.218619 0.016210 -0.013434 0.218824
		0.010846 0.004431 0.218646 0.016622 -0.013785 0.218863
		0.011099 0.004351 0.218672 0.017031 -0.014140 0.218904
		0.011373 0.004257 0.218703 0.017437 -0.014500 0.218947
		0.011654 0.004151 0.218735 0.017840 -0.014864 0.218992
		0.011931 0.004038 0.218769 0.018239 -0.015233 0.219039
		0.012226 0.003908 0.218806 0.018636 -0.015606 0.219088
		0.012529 0.003765 0.218844 0.019031 -0.015985 0.219137
		0.012831 0.003612 0.218887 0.019422 -0.016368 0.219189
		0.013145 0.003443 0.218930 0.019811 -0.016756 0.219243
		0.013470 0.003257 0.218976 0.020198 -0.017150 0.219296
		0.013805 0.003054 0.219024 0.020582 -0.017548 0.219351
		0.014147 0.002835 0.219073 0.020963 -0.017951 0.219406
		0.014496 0.002599 0.219126 0.021343 -0.018360 0.219462
		0.014852 0.002345 0.219179 0.021720 -0.018774 0.219517
		0.015217 0.002071 0.219234 0.022094 -0.019193 0.219572
		0.015590 0.001778 0.219291 0.022466 -0.019617 0.219627
		0.015971 0.001464 0.219348 0.022836 -0.020046 0.219680
		0.016359 0.001128 0.219406 0.023204 -0.020480 0.219732
		0.016754 0.000773 0.219464 0.023570 -0.020920 0.219784
		0.017153 0.000396 0.219522 0.023933 -0.021365 0.219834
		0.017560 -0.000004 0.219579 0.024294 -0.021815 0.219881
		0.017972 -0.000428 0.219636 0.024653 -0.022270 0.219927
		0.018389 -0.000872 0.219691 0.025009 -0.022730 0.219972
		0.018807 -0.001338 0.219745 0.025363 -0.023195 0.220015
		0.019231 -0.001828 0.219797 0.025715 -0.023665 0.220055
		0.019656 -0.002339 0.219847 0.026065 -0.024140 0.220094
		0.020083 -0.002873 0.219894 0.026413 -0.024620 0.220130
		0.020511 -0.003428 0.219938 0.026758 -0.025105 0.220165
		0.020940 -0.004005 0.219980 0.027101 -0.025595 0.220198
		0.021368 -0.004603 0.220019 0.027441 -0.026089 0.220228
		0.021796 -0.005223 0.220055 0.027779 -0.026588 0.220257
		0.022223 -0.005864 0.220089 0.028115 -0.027092 0.220284
		0.022650 -0.006527 0.220119 0.028449 -0.027600 0.220310
		0.023075 -0.007212 0.220148 0.028780 -0.028113 0.220333
		0.023498 -0.007919 0.220173 0.029109 -0.028630 0.220355
		0.023921 -0.008649 0.220197 0.029435 -0.029152 0.220375
		0.024343 -0.009403 0.220219 0.029760 -0.029677 0.220395
		0.024765 -0.010182 0.220239 0.030081 -0.030207 0.220412
		0.025187 -0.010988 0.220258 0.030400 -0.030741 0.220428
		0.025611 -0.011824 0.220275 0.030717 -0.031279 0.220443
		0.026038 -0.012691 0.220292 0.031031 -0.031821 0.220457
		0.026469 -0.013594 0.220309 0.031343 -0.032367 0.220469
		0.026907 -0.014537 0.220325 0.031652 -0.032917 0.220481
		0.027352 -0.015522 0.220340 0.031958 -0.033470 0.220491
		0.027809 -0.016555 0.220355 0.032262 -0.034026 0.220500
		0.028279 -0.017643 0.220370 0.032564 -0.034587 0.220509
		0.028765 -0.018787 0.220383 0.032862 -0.035150 0.220516
		0.029268 -0.019990 0.220396 0.033159 -0.035717 0.220523
		0.029791 -0.021251 0.220405 0.033452 -0.036287 0.220529
		0.030331 -0.022564 0.220411 0.033743 -0.036860 0.220534
		0.030887 -0.023920 0.220413 0.034031 -0.037436 0.220538
		0.031452 -0.025299 0.220411 0.034316 -0.038015 0.220542
		0.032013 -0.026668 0.220407 0.034598 -0.038597 0.220545
		0.032573 -0.028032 0.220400 0.034878 -0.039181 0.220548
		0.033133 -0.029395 0.220390 0.035155 -0.039768 0.220550
		0.033695 -0.030762 0.220379 0.035429 -0.040357 0.220551
		0.034260 -0.032133 0.220365 0.035699 -0.040948 0.220552
		0.034827 -0.033508 0.220351 0.035967 -0.041542 0.220552
		0.035396 -0.034886 0.220335 0.036232 -0.042138 0.220552
		0.035965 -0.036267 0.220318 0.036494 -0.042736 0.220552
		0.036536 -0.037649 0.220301 0.036754 -0.043336 0.220551
		0.037107 -0.039032 0.220282 0.037010 -0.043939 0.220550
		0.037678 -0.040416 0.220263 0.037263 -0.044544 0.220549
		0.038248 -0.041799 0.220244 0.037514 -0.045152 0.220547
		0.038819 -0.043182 0.220224 0.037763 -0.045765 0.220545
		0.039390 -0.044566 0.220208 0.038012 -0.046387 0.220543
		0.039961 -0.045949 0.220226 0.038266 -0.047027 0.220540
		0.040214 -0.046560 0.220249 0.038474 -0.047561 0.220538
		0.040372 -0.046916 0.220275 0.038587 -0.047852 0.220535
		0.040437 -0.047066 0.220284 0.038642 -0.047984 0.220532
		0.040477 -0.047169 0.220291 0.038663 -0.048033 0.220529
		0.040506 -0.047248 0.220294 0.038677 -0.048065 0.220527
		0.040524 -0.047303 0.220296 0.038692 -0.048094 0.220524
		0.040538 -0.047348 0.220297 0.038706 -0.048121 0.220523
		0.040548 -0.047383 0.220298 0.038721 -0.048148 0.220523
		0.040557 -0.047419 0.220299 0.038737 -0.048174 0.220522
		0.040564 -0.047451 0.220299 0.038755 -0.048200 0.220522
		0.040569 -0.047483 0.220300 0.038772 -0.048225 0.220522
		0.040574 -0.047516 0.220300 0.038791 -0.048250 0.220522
		0.040577 -0.047548 0.220301 0.038810 -0.048274 0.220521
		0.040580 -0.047581 0.220301 0.038830 -0.048298 0.220521
		0.040580 -0.047615 0.220302 0.038851 -0.048321 0.220521
		0.040581 -0.047649 0.220302 0.038873 -0.048343 0.220520
		0.040580 -0.047683 0.220303 0.038895 -0.048365 0.220520
		0.040578 -0.047716 0.220303 0.038918 -0.048386 0.220520
		0.040575 -0.047749 0.220304 0.038941 -0.048406 0.220519
		0.040571 -0.047782 0.220304 0.038965 -0.048425 0.220519
		0.040565 -0.047815 0.220305 0.038990 -0.048444 0.220518
		0.040559 -0.047847 0.220305 0.039015 -0.048462 0.220518
		0.040551 -0.047879 0.220305 0.039041 -0.048479 0.220517
		0.040543 -0.047912 0.220306 0.039067 -0.048495 0.220517
		0.040533 -0.047943 0.220306 0.039094 -0.048511 0.220516
		0.040523 -0.047975 0.220307 0.039121 -0.048525 0.220516
		0.040511 -0.048006 0.220307 0.039149 -0.048539 0.220515
		0.040498 -0.048037 0.220308 0.039177 -0.048552 0.220515
		0.040484 -0.048067 0.220308 0.039205 -0.048564 0.220514
		0.040470 -0.048097 0.220308 0.039234 -0.048575 0.220514
		0.040454 -0.048126 0.220309 0.039264 -0.048586 0.220513
		0.040437 -0.048155 0.220309 0.039294 -0.048595 0.220513
		0.040419 -0.048183 0.220310 0.039324 -0.048604 0.220512
		0.040401 -0.048210 0.220310 0.039354 -0.048611 0.220512
		0.040381 -0.048237 0.220310 0.039383 -0.048618 0.220511
		0.040361 -0.048263 0.220311 0.039413 -0.048623 0.220511
		0.040340 -0.048289 0.220311 0.039443 -0.048628 0.220510
		0.040318 -0.048314 0.220312 0.039473 -0.048632 0.220509
		0.040295 -0.048338 0.220312 0.039505 -0.048635 0.220509
		0.040271 -0.048361 0.220312 0.039537 -0.048636 0.220508
		0.040247 -0.048384 0.220313 0.039569 -0.048637 0.220508
		0.040222 -0.048406 0.220313 0.039599 -0.048637 0.220507
		0.040196 -0.048426 0.220313 0.039630 -0.048636 0.220506
		0.040169 -0.048446 0.220314 0.039661 -0.048634 0.220506
		0.040142 -0.048465 0.220314 0.039692 -0.048631 0.220505
		0.040114 -0.048484 0.220314 0.039723 -0.048627 0.220505
		0.040086 -0.048501 0.220314 0.039753 -0.048623 0.220504
		0.040057 -0.048517 0.220315 0.039783 -0.048617 0.220503
		0.040018 -0.048537 0.220316 0.039819 -0.048609 0.220503
		0.039975 -0.048557 0.220317 0.039859 -0.048598 0.220502
		0.039915 -0.048580 0.220318 0.039915 -0.048580 0.220501
	section 8
		xss rth_ss r xps rth_ps r
		0.000904 -0.002305 0.221043 0.000904 -0.002305 0.221043
		0.000909 -0.002237 0.221043 0.000904 -0.002311 0.221043
		0.000921 -0.002130 0.221043 0.000907 -0.002363 0.221043
		0.000940 -0.001996 0.221043 0.000912 -0.002408 0.221043
		0.000960 -0.001882 0.221043 0.000918 -0.002458 0.221043
		0.000974 -0.001808 0.221043 0.000928 -0.002519 0.221043
		0.000991 -0.001735 0.221043 0.000942 -0.002590 0.221043
		0.001017 -0.001642 0.221043 0.000953 -0.002638 0.221043
		0.001092 -0.001406 0.221043 0.000962 -0.002676 0.221043
		0.001148 -0.001242 0.221043 0.000969 -0.002704 0.221043
		0.001234 -0.001017 0.221043 0.000978 -0.002732 0.221043
		0.001318 -0.000812 0.221043 0.000988 -0.002761 0.221043
		0.001428 -0.000567 0.221043 0.001000 -0.002792 0.221043
		0.001541 -0.000333 0.221043 0.001017 -0.002831 0.221043
		0.001671 -0.000080 0.221044 0.001042 -0.002883 0.221043
		0.001809 0.000170 0.221044 0.001082 -0.002961 0.221043
		0.001955 0.000417 0.221044 0.001117 -0.003024 0.221043
		0.002110 0.000666 0.221044 0.001145 -0.003072 0.221043
		0.002269 0.000906 0.221044 0.001174 -0.003119 0.221043
		0.002434 0.001140 0.221044 0.001213 -0.003176 0.221043
		0.002604 0.001367 0.221044 0.001269 -0.003253 0.221043
		0.002776 0.001586 0.221044 0.001328 -0.003331 0.221043
		0.002951 0.001796 0.221044 0.001381 -0.003395 0.221044
		0.003128 0.001996 0.221045 0.001443 -0.003468 0.221044
		0.003307 0.002188 0.221046 0.001530 -0.003562 0.221044
		0.003485 0.002368 0.221047 0.001616 -0.003651 0.221044
		0.003668 0.002543 0.221048 0.001709 -0.003741 0.221044
		0.003847 0.002705 0.221050 0.001831 -0.003854 0.221044
		0.004031 0.002862 0.221051 0.001952 -0.003960 0.221045
		0.004209 0.003006 0.221053 0.002107 -0.004089 0.221045
		0.004395 0.003147 0.221054 0.002269 -0.004217 0.221047
		0.004572 0.003274 0.221056 0.002467 -0.004366 0.221050
		0.004759 0.003399 0.221058 0.002691 -0.004527 0.221054
		0.004935 0.003511 0.221059 0.002943 -0.004700 0.221059
		0.005124 0.003622 0.221061 0.003234 -0.004892 0.221066
		0.005300 0.003720 0.221062 0.003569 -0.005105 0.221074
		0.005488 0.003817 0.221064 0.003952 -0.005341 0.221082
		0.005668 0.003903 0.221065 0.004383 -0.005598 0.221090
		0.005853 0.003985 0.221067 0.004873 -0.005885 0.221101
		0.006041 0.004062 0.221070 0.005420 -0.006200 0.221114
		0.006218 0.004128 0.221074 0.006035 -0.006550 0.221127
		0.006418 0.004196 0.221077 0.006680 -0.006916 0.221140
		0.006591 0.004250 0.221083 0.007280 -0.007259 0.221151
		0.006796 0.004306 0.221088 0.007849 -0.007586 0.221165
		0.006975 0.004351 0.221094 0.008394 -0.007904 0.221180
		0.007175 0.004393 0.221101 0.008920 -0.008214 0.221196
		0.007373 0.004430 0.221108 0.009430 -0.008520 0.221212
		0.007560 0.004458 0.221112 0.009928 -0.008824 0.221229
		0.007786 0.004486 0.221124 0.010414 -0.009126 0.221249
		0.007920 0.004499 0.221139 0.010891 -0.009428 0.221270
		0.008163 0.004513 0.221142 0.011360 -0.009730 0.221294
		0.008367 0.004520 0.221155 0.011821 -0.010033 0.221318
		0.008610 0.004521 0.221171 0.012275 -0.010337 0.221345
		0.008911 0.004514 0.221188 0.012722 -0.010644 0.221374
		0.009032 0.004509 0.221197 0.013164 -0.010953 0.221406
		0.009213 0.004493 0.221215 0.013601 -0.011264 0.221440
		0.009482 0.004463 0.221237 0.014033 -0.011578 0.221476
		0.009724 0.004428 0.221260 0.014460 -0.011896 0.221515
		0.009956 0.004389 0.221280 0.014883 -0.012216 0.221556
		0.010217 0.004337 0.221308 0.015302 -0.012541 0.221600
		0.010454 0.004282 0.221336 0.015717 -0.012869 0.221646
		0.010726 0.004211 0.221365 0.016129 -0.013201 0.221695
		0.010979 0.004138 0.221399 0.016537 -0.013537 0.221747
		0.011252 0.004051 0.221431 0.016941 -0.013877 0.221802
		0.011536 0.003951 0.221470 0.017343 -0.014222 0.221858
		0.011811 0.003846 0.221510 0.017742 -0.014571 0.221916
		0.012105 0.003725 0.221554 0.018137 -0.014924 0.221978
		0.012408 0.003590 0.221600 0.018530 -0.015282 0.222041
		0.012710 0.003446 0.221648 0.018920 -0.015645 0.222106
		0.013022 0.003287 0.221700 0.019308 -0.016013 0.222172
		0.013346 0.003112 0.221754 0.019693 -0.016385 0.222241
		0.013679 0.002920 0.221811 0.020075 -0.016762 0.222310
		0.014019 0.002713 0.221871 0.020455 -0.017144 0.222379
		0.014365 0.002490 0.221933 0.020833 -0.017531 0.222450
		0.014718 0.002250 0.221998 0.021208 -0.017923 0.222521
		0.015079 0.001992 0.222065 0.021581 -0.018320 0.222591
		0.015448 0.001715 0.222133 0.021951 -0.018722 0.222661
		0.015824 0.001419 0.222204 0.022319 -0.019128 0.222731
		0.016208 0.001102 0.222276 0.022686 -0.019540 0.222799
		0.016596 0.000767 0.222349 0.023049 -0.019957 0.222866
		0.016990 0.000412 0.222422 0.023411 -0.020379 0.222932
		0.017389 0.000036 0.222496 0.023770 -0.020806 0.222996
		0.017795 -0.000363 0.222569 0.024127 -0.021238 0.223058
		0.018204 -0.000781 0.222642 0.024482 -0.021675 0.223117
		0.018615 -0.001219 0.222714 0.024835 -0.022117 0.223175
		0.019029 -0.001679 0.222784 0.025185 -0.022564 0.223231
		0.019447 -0.002160 0.222852 0.025534 -0.023016 0.223284
		0.019864 -0.002659 0.222919 0.025880 -0.023472 0.223335
		0.020283 -0.003181 0.222983 0.026224 -0.023933 0.223384
		0.020702 -0.003722 0.223043 0.026565 -0.024399 0.223430
		0.021121 -0.004283 0.223101 0.026905 -0.024870 0.223474
		0.021539 -0.004864 0.223157 0.027242 -0.025346 0.223516
		0.021956 -0.005465 0.223209 0.027577 -0.025825 0.223555
		0.022372 -0.006086 0.223258 0.027909 -0.026310 0.223593
		0.022786 -0.006727 0.223304 0.028239 -0.026799 0.223629
		0.023200 -0.007390 0.223348 0.028567 -0.027292 0.223662
		0.023612 -0.008073 0.223389 0.028893 -0.027790 0.223694
		0.024023 -0.008778 0.223427 0.029216 -0.028292 0.223723
		0.024433 -0.009507 0.223464 0.029537 -0.028798 0.223752
		0.024844 -0.010261 0.223498 0.029856 -0.029308 0.223778
		0.025255 -0.011042 0.223531 0.030172 -0.029822 0.223803
		0.025669 -0.011852 0.223563 0.030486 -0.030340 0.223826
		0.026086 -0.012693 0.223594 0.030797 -0.030862 0.223848
		0.026508 -0.013570 0.223624 0.031106 -0.031388 0.223868
		0.026938 -0.014487 0.223654 0.031413 -0.031918 0.223887
		0.027377 -0.015449 0.223683 0.031717 -0.032451 0.223905
		0.027827 -0.016457 0.223711 0.032018 -0.032987 0.223922
		0.028292 -0.017521 0.223739 0.032317 -0.033527 0.223937
		0.028774 -0.018639 0.223766 0.032613 -0.034071 0.223952
		0.029274 -0.019816 0.223792 0.032907 -0.034617 0.223965
		0.029793 -0.021047 0.223814 0.033198 -0.035167 0.223978
		0.030329 -0.022325 0.223833 0.033487 -0.035720 0.223989
		0.030879 -0.023639 0.223847 0.033773 -0.036276 0.224000
		0.031428 -0.024951 0.223857 0.034056 -0.036834 0.224010
		0.031973 -0.026252 0.223865 0.034336 -0.037396 0.224019
		0.032518 -0.027550 0.223869 0.034614 -0.037959 0.224027
		0.033065 -0.028850 0.223871 0.034889 -0.038526 0.224035
		0.033615 -0.030155 0.223871 0.035161 -0.039095 0.224042
		0.034167 -0.031464 0.223868 0.035430 -0.039666 0.224048
		0.034722 -0.032778 0.223865 0.035696 -0.040240 0.224054
		0.035279 -0.034096 0.223859 0.035960 -0.040815 0.224059
		0.035836 -0.035416 0.223853 0.036220 -0.041393 0.224064
		0.036395 -0.036737 0.223846 0.036478 -0.041972 0.224068
		0.036954 -0.038060 0.223837 0.036732 -0.042554 0.224072
		0.037513 -0.039382 0.223828 0.036984 -0.043137 0.224075
		0.038072 -0.040705 0.223817 0.037233 -0.043723 0.224078
		0.038631 -0.042028 0.223807 0.037479 -0.044312 0.224081
		0.039191 -0.043351 0.223800 0.037724 -0.044905 0.224083
		0.039750 -0.044674 0.223823 0.037969 -0.045508 0.224085
		0.040089 -0.045477 0.223851 0.038220 -0.046135 0.224086
		0.040242 -0.045812 0.223881 0.038405 -0.046604 0.224087
		0.040317 -0.045982 0.223892 0.038502 -0.046847 0.224088
		0.040361 -0.046089 0.223901 0.038547 -0.046953 0.224089
		0.040394 -0.046175 0.223904 0.038564 -0.046992 0.224089
		0.040414 -0.046233 0.223907 0.038579 -0.047025 0.224089
		0.040428 -0.046277 0.223908 0.038594 -0.047053 0.224090
		0.040440 -0.046316 0.223909 0.038609 -0.047081 0.224090
		0.040449 -0.046349 0.223910 0.038625 -0.047108 0.224090
		0.040456 -0.046383 0.223911 0.038641 -0.047134 0.224090
		0.040463 -0.046416 0.223911 0.038659 -0.047160 0.224090
		0.040468 -0.046450 0.223912 0.038678 -0.047186 0.224090
		0.040472 -0.046483 0.223913 0.038697 -0.047210 0.224090
		0.040475 -0.046518 0.223913 0.038717 -0.047235 0.224090
		0.040476 -0.046552 0.223913 0.038738 -0.047258 0.224090
		0.040477 -0.046585 0.223914 0.038759 -0.047281 0.224090
		0.040477 -0.046618 0.223914 0.038782 -0.047303 0.224090
		0.040475 -0.046651 0.223915 0.038805 -0.047325 0.224090
		0.040472 -0.046684 0.223915 0.038828 -0.047346 0.224090
		0.040468 -0.046717 0.223916 0.038852 -0.047366 0.224090
		0.040463 -0.046750 0.223916 0.038877 -0.047385 0.224090
		0.040457 -0.046783 0.223917 0.038903 -0.047403 0.224090
		0.040450 -0.046816 0.223917 0.038929 -0.047421 0.224090
		0.040442 -0.046849 0.223917 0.038955 -0.047438 0.224090
		0.040432 -0.046881 0.223917 0.038983 -0.047454 0.224090
		0.040422 -0.046913 0.223918 0.039010 -0.047469 0.224090
		0.040410 -0.046944 0.223918 0.039038 -0.047483 0.224090
		0.040398 -0.046975 0.223918 0.039067 -0.047497 0.224089
		0.040384 -0.047006 0.223919 0.039095 -0.047509 0.224089
		0.040369 -0.047036 0.223919 0.039124 -0.047520 0.224089
		0.040354 -0.047066 0.223919 0.039154 -0.047531 0.224089
		0.040337 -0.047095 0.223919 0.039184 -0.047541 0.224089
		0.040319 -0.047123 0.223919 0.039215 -0.047550 0.224089
		0.040301 -0.047151 0.223919 0.039246 -0.047558 0.224089
		0.040282 -0.047179 0.223919 0.039277 -0.047564 0.224089
		0.040261 -0.047205 0.223920 0.039306 -0.047570 0.224089
		0.040240 -0.047231 0.223920 0.039336 -0.047575 0.224089
		0.040218 -0.047256 0.223920 0.039367 -0.047579 0.224089
		0.040195 -0.047281 0.223920 0.039398 -0.047582 0.224089
