        X           R*THETA          R
     4.7688098     6.2908673     8.4970684
     4.7687540     6.2913737     8.4963961
     4.7685585     6.2921185     8.4940434
     4.7681293     6.2910748     8.4888821
     4.7674122     6.2865143     8.4802465
     4.7664108     6.2780242     8.4683228
     4.7651367     6.2651949     8.4532509
     4.7636127     6.2480617     8.4354172
     4.7618513     6.2265363     8.4150181
     4.7598658     6.2005472     8.3922596
     4.7576742     6.1701179     8.3674097
     4.7552633     6.1361847     8.3403940
     4.7526050     6.0988355     8.3110189
     4.7496881     6.0578175     8.2793818
     4.7465067     6.0133533     8.2455368
     4.7430382     5.9654217     8.2095404
     4.7392740     5.9140034     8.1714735
     4.7352052     5.8591895     8.1314411
     4.7308102     5.8011961     8.0894794
     4.7260599     5.7402477     8.0455303
     4.7209167     5.6764984     7.9996290
     4.7153592     5.6100078     7.9518108
     4.7093496     5.5409002     7.9021125
     4.7028503     5.4693584     7.8505740
     4.6958175     5.3955154     7.7972255
     4.6882086     5.3194809     7.7421017
     4.6799736     5.2413826     7.6852303
     4.6710567     5.1613812     7.6266518
     4.6614013     5.0796566     7.5663962
     4.6509466     4.9963894     7.5045066
     4.6396165     4.9117703     7.4410267
     4.6273561     4.8260241     7.3759990
     4.6140785     4.7393594     7.3094783
     4.5997128     4.6519771     7.2415276
     4.5841808     4.5640416     7.1722059
     4.5674028     4.4757538     7.1015983
     4.5492992     4.3873177     7.0297961
     4.5297890     4.2989831     6.9569149
     4.5088024     4.2109876     6.8830805
     4.4862757     4.1235409     6.8084297
     4.4621415     4.0368204     6.7331009
     4.4363241     3.9509473     6.6572204
     4.4087572     3.8660359     6.5808802
     4.3793783     3.7822983     6.5042038
     4.3481421     3.6999247     6.4273458
     4.3150191     3.6189129     6.3504949
     4.2800035     3.5392535     6.2738419
     4.2431092     3.4611096     6.1975574
     4.2043433     3.3846812     6.1218143
     4.1637559     3.3099873     6.0467525
     4.1213889     3.2369864     5.9725289
     4.0772815     3.1657069     5.8993015
     4.0315003     3.0961835     5.8272114
     3.9841239     3.0284185     5.7563906
     3.9352429     2.9623935     5.6869655
     3.8849666     2.8980961     5.6190605
     3.8334172     2.8355038     5.5527902
     3.7807264     2.7745819     5.4882565
     3.7270389     2.7152896     5.4255500
     3.6725039     2.6575787     5.3647385
     3.6172752     2.6014051     5.3058786
     3.5615146     2.5467253     5.2490206
     3.5053916     2.4934947     5.1942053
     3.4490707     2.4416873     5.1414566
     3.3927066     2.3912599     5.0907769
     3.3364551     2.3420663     5.0421658
     3.2804708     2.2939634     4.9956107
     3.2249060     2.2468791     4.9510951
     3.1699035     2.2007959     4.9085908
     3.1156001     2.1557393     4.8680611
     3.0621200     2.1117251     4.8294764
     3.0095868     2.0687437     4.7927809
     2.9581079     2.0267825     4.7579389
     2.9077919     1.9858214     4.7248931
     2.8587325     1.9458718     4.6935940
     2.8110151     1.9069680     4.6639886
     2.7647183     1.8691713     4.6360207
     2.7199168     1.8325686     4.6096373
     2.6766770     1.7972288     4.5847950
     2.6350725     1.7631911     4.5614409
     2.5951633     1.7304945     4.5395298
     2.5569785     1.6991738     4.5190048
     2.5205443     1.6692562     4.4998093
     2.4858987     1.6407533     4.4818959
     2.4530783     1.6136657     4.4652305
     2.4221480     1.5879637     4.4497857
     2.3931742     1.5636073     4.4355431
     2.3662186     1.5405827     4.4224844
     2.3413291     1.5189030     4.4105868
     2.3185062     1.4986312     4.3998146
