        X           R*THETA          R
     4.6397352     8.0243130     8.4940624
     4.6395512     8.0234680     8.4922667
     4.6389742     8.0199862     8.4866352
     4.6379223     8.0109367     8.4763994
     4.6364040     7.9950476     8.4616728
     4.6344576     7.9721665     8.4428997
     4.6321111     7.9421735     8.4203978
     4.6293888     7.9050441     8.3945465
     4.6263318     7.8607326     8.3658390
     4.6229076     7.8098550     8.3342333
     4.6190352     7.7532401     8.2992020
     4.6146903     7.6910167     8.2608318
     4.6098552     7.6232538     8.2192688
     4.6044903     7.5500412     8.1745653
     4.5985456     7.4714389     8.1267538
     4.5919681     7.3875351     8.0758743
     4.5846910     7.2984691     8.0219870
     4.5766387     7.2044306     7.9651394
     4.5677266     7.1055946     7.9053650
     4.5578504     7.0021586     7.8426976
     4.5469065     6.8943496     7.7771697
     4.5347548     6.7824087     7.7088103
     4.5212660     6.6666250     7.6376419
     4.5062675     6.5472965     7.5636845
     4.4895968     6.4247746     7.4869547
     4.4710479     6.2994218     7.4074774
     4.4504142     6.1716266     7.3252878
     4.4274678     6.0418077     7.2404442
     4.4019594     5.9104013     7.1530423
     4.3736496     5.7778754     7.0631943
     4.3422728     5.6447077     6.9710732
     4.3075695     5.5113840     6.8768749
     4.2693005     5.3783975     6.7808390
     4.2272058     5.2462268     6.6832523
     4.1810751     5.1153178     6.5844421
     4.1307130     4.9860773     6.4847927
     4.0759907     4.8588610     6.3846903
     4.0168309     4.7339392     6.2845268
     3.9531977     4.6115675     6.1847143
     3.8850820     4.4919448     6.0856791
     3.8125012     4.3752213     5.9878550
     3.7355494     4.2614112     5.8916349
     3.6543741     4.1504984     5.7974119
     3.5691853     4.0424218     5.7055788
     3.4802895     3.9370649     5.6164780
     3.3879991     3.8342404     5.5304031
     3.2926760     3.7337258     5.4475956
     3.1947217     3.6346605     5.3682494
     3.0945568     3.5361786     5.2924976
     2.9926357     3.4380748     5.2204390
     2.8894129     3.3402011     5.1521249
     2.7853518     3.2424252     5.0875735
     2.6809230     3.1446941     5.0267572
     2.5765724     3.0469868     4.9696264
