        X           R*THETA          R
     4.8953648     6.3589230     8.4953861
     4.8953199     6.3595362     8.4946918
     4.8951678     6.3608403     8.4923191
     4.8948460     6.3609829     8.4872952
     4.8942981     6.3581171     8.4788704
     4.8935084     6.3513246     8.4668388
     4.8924680     6.3399358     8.4512281
     4.8912020     6.3240099     8.4325285
     4.8897109     6.3034205     8.4109325
     4.8879991     6.2780976     8.3866243
     4.8860769     6.2481017     8.3598747
     4.8839407     6.2141647     8.3306866
     4.8815746     6.1763639     8.2989502
     4.8789730     6.1345344     8.2647762
     4.8761277     6.0888705     8.2282505
     4.8730302     6.0393624     8.1894493
     4.8696609     5.9860001     8.1484842
     4.8660126     5.9288869     8.1054821
     4.8620696     5.8683410     8.0604630
     4.8577909     5.8047309     8.0132818
     4.8531532     5.7382579     7.9639692
     4.8481336     5.6690073     7.9125648
     4.8426962     5.5971050     7.8591108
     4.8368101     5.5227194     7.8036499
     4.8304310     5.4459872     7.7462187
     4.8235245     5.3670225     7.6868567
     4.8160429     5.2859535     7.6255999
     4.8079381     5.2029428     7.5624971
     4.7991567     5.1181664     7.4975877
     4.7896399     5.0318117     7.4309230
     4.7793241     4.9440637     7.3625531
     4.7681518     4.8551416     7.2925282
     4.7560463     4.7652779     7.2209082
     4.7429347     4.6746397     7.1477604
     4.7287450     4.5833611     7.0731497
     4.7133994     4.4916201     6.9971619
     4.6968193     4.3996220     6.9198914
     4.6789179     4.3076229     6.8414607
     4.6596346     4.2158976     6.7619929
     4.6388912     4.1246567     6.6816411
     4.6166277     4.0340571     6.6005435
     4.5927563     3.9441869     6.5188227
     4.5671997     3.8551359     6.4365649
     4.5398831     3.7671854     6.3538713
     4.5107341     3.6805875     6.2708817
     4.4797158     3.5952358     6.1877851
     4.4468150     3.5110097     6.1047845
     4.4120011     3.4281814     6.0220838
     4.3752890     3.3470750     5.9398313
     4.3366790     3.2677097     5.8582029
     4.2962012     3.1899941     5.7773480
     4.2538829     3.1139615     5.6974177
     4.2097635     3.0396883     5.6185613
     4.1638975     2.9672043     5.5409188
     4.1163554     2.8965154     5.4646244
     4.0672312     2.8276308     5.3898144
     4.0166254     2.7605505     5.3166304
     3.9646702     2.6952546     5.2451797
     3.9115033     2.6317244     5.1755695
     3.8572528     2.5699286     5.1078920
     3.8020675     2.5098243     5.0422015
     3.7461052     2.4513772     4.9785643
     3.6895351     2.3945649     4.9170480
     3.6325331     2.3393598     4.8576818
     3.5752511     2.2857237     4.8004918
     3.5178561     2.2336235     4.7454796
     3.4605114     2.1830406     4.6926441
     3.4033756     2.1339078     4.6419868
