        X           R*THETA          R
     4.7044082     8.0599279     8.4938002
     4.7042489     8.0592852     8.4920731
     4.7037458     8.0564270     8.4866371
     4.7028179     8.0484638     8.4766884
     4.7014527     8.0337801     8.4621058
     4.6996665     8.0118675     8.4431639
     4.6974902     7.9826455     8.4202681
     4.6949511     7.9460821     8.3937922
     4.6920815     7.9021397     8.3642035
     4.6888599     7.8514214     8.3315134
     4.6852188     7.7946916     8.2952719
     4.6811337     7.7320828     8.2555838
     4.6765852     7.6636753     8.2126064
     4.6715417     7.5895596     8.1664152
     4.6659598     7.5097961     8.1170769
     4.6597943     7.4245338     8.0646296
     4.6529741     7.3340707     8.0090485
     4.6454244     7.2386112     7.9503732
     4.6370649     7.1383386     7.8886352
     4.6278038     7.0334468     7.8238740
     4.6175327     6.9241509     7.7561336
     4.6061335     6.8106823     7.6854501
     4.5934763     6.6933131     7.6118584
     4.5794115     6.5723438     7.5353785
     4.5637589     6.4481058     7.4560404
     4.5463486     6.3209667     7.3738647
     4.5269713     6.1912937     7.2888989
     4.5054083     6.0594902     7.2012081
     4.4814348     5.9259806     7.1108837
     4.4547958     5.7912087     7.0180497
     4.4252520     5.6556444     6.9228630
     4.3925457     5.5197544     6.8255124
     4.3564167     5.3840141     6.7262392
     4.3166246     5.2488885     6.6253037
     4.2729311     5.1148148     6.5230308
     4.2251372     4.9821939     6.4197807
     4.1730728     4.8513846     6.3159456
     4.1166296     4.7226706     6.2119155
     4.0557499     4.5963297     6.1080980
     3.9903989     4.4725862     6.0049119
     3.9205565     4.3516164     5.9027758
     3.8462605     4.2334733     5.8020782
     3.7676113     4.1181893     5.7032118
     3.6847789     4.0057549     5.6065707
     3.5980124     3.8961101     5.5125256
     3.5075893     3.7891233     5.4213924
     3.4138432     3.6846223     5.3334293
     3.3171382     3.5823905     5.2488561
     3.2178631     3.4814687     5.1678395
     3.1164563     3.3813620     5.0904984
     3.0133495     3.2819417     5.0169210
     2.9090099     3.1830776     4.9471407
     2.8038912     3.0847149     4.8811665
     2.6984453     2.9868178     4.8189650
