        X           R*THETA          R
     4.0589886     3.1782568     6.1134138
     4.1009803     3.2491469     6.1844568
     4.1412296     3.3218110     6.2562623
     4.1797619     3.3963246     6.3288331
     4.2165418     3.4726560     6.4020481
     4.2514081     3.5505576     6.4755101
     4.2843113     3.6298246     6.5488958
     4.3153787     3.7105274     6.6222792
     4.3447065     3.7926853     6.6956897
     4.3722696     3.8760471     6.7688313
     4.3980761     3.9603813     6.8414383
     4.4222016     4.0455947     6.9134369
     4.4447303     4.1315765     6.9847651
     4.4657364     4.2181425     7.0553055
     4.4852881     4.3050694     7.1249294
     4.5034351     4.3921018     7.1934886
     4.5202532     4.4789829     7.2608428
     4.5358257     4.5655022     7.3269143
     4.5502267     4.6514654     7.3916540
     4.5635529     4.7366986     7.4550290
     4.5758843     4.8210168     7.5169997
     4.5872736     4.9041939     7.5774984
     4.5977998     4.9860106     7.6364608
     4.6075282     5.0662856     7.6938572
     4.6165190     5.1448407     7.7496614
     4.6248274     5.2215066     7.8038301
     4.6325073     5.2961259     7.8563190
     4.6396136     5.3685756     7.9071121
     4.6461959     5.4387636     7.9562163
     4.6522851     5.5065413     8.0035772
     4.6579194     5.5717421     8.0490913
     4.6631351     5.6342788     8.0927505
     4.6679678     5.6940675     8.1346149
     4.6724491     5.7509170     8.1746206
     4.6765919     5.8047934     8.2126656
     4.6804147     5.8557019     8.2486820
     4.6839318     5.9035559     8.2826452
     4.6871591     5.9482193     8.3144846
     4.6901059     5.9895248     8.3440924
     4.6928053     6.0280032     8.3716326
     4.6952424     6.0630946     8.3968201
     4.6974154     6.0952520     8.4194851
     4.6993117     6.1252947     8.4394217
     4.7009120     6.1525655     8.4563627
     4.7022285     6.1769342     8.4703722
     4.7032614     6.1981792     8.4814396
     4.7040157     6.2160654     8.4895487
     4.7045107     6.2305279     8.4949083
     4.7047615     6.2408476     8.4976311
     4.7048583     6.2469950     8.4986782
     4.7048826     6.2490020     8.4989414
