        X       R*THETA       R
   8.9211636  -1.1092157  11.8157701
   8.9204636  -1.1092291  11.8157701
   8.9183655  -1.1092367  11.8157701
   8.9148684  -1.1092195  11.8157701
   8.9099798  -1.1092329  11.8157701
   8.9037008  -1.1091680  11.8157701
   8.8960419  -1.1091699  11.8157701
   8.8870068  -1.1090803  11.8157701
   8.8766031  -1.1089849  11.8157701
   8.8648472  -1.1088876  11.8157701
   8.8517466  -1.1087141  11.8157701
   8.8373156  -1.1085119  11.8157701
   8.8215675  -1.1082716  11.8157701
   8.8045206  -1.1079340  11.8157701
   8.7861872  -1.1075658  11.8157701
   8.7665901  -1.1071157  11.8157701
   8.7457485  -1.1065797  11.8157701
   8.7236805  -1.1059923  11.8157701
   8.7004070  -1.1052999  11.8157701
   8.6759596  -1.1044969  11.8157701
   8.6503525  -1.1036157  11.8157701
   8.6236191  -1.1025667  11.8157701
   8.5957832  -1.1014070  11.8157701
   8.5668755  -1.1001348  11.8157701
   8.5369234  -1.0986852  11.8157701
   8.5059586  -1.0970220  11.8157701
   8.4740152  -1.0951814  11.8157701
   8.4411249  -1.0930833  11.8157701
   8.4073296  -1.0907011  11.8157701
   8.3726664  -1.0879221  11.8157701
   8.3371782  -1.0847253  11.8157701
   8.3009100  -1.0810308  11.8157701
   8.2639084  -1.0768060  11.8157701
   8.2262211  -1.0720091  11.8157701
   8.1879015  -1.0665903  11.8157701
   8.1490011  -1.0604810  11.8157701
   8.1095610  -1.0537309  11.8157701
   8.0696535  -1.0461969  11.8157701
   8.0293283  -1.0379343  11.8157701
   7.9886384  -1.0288858  11.8157701
   7.9476528  -1.0190305  11.8157701
   7.9064226  -1.0083704  11.8157701
   7.8650045  -0.9968919  11.8157701
   7.8234434  -0.9846563  11.8157701
   7.7817745  -0.9717111  11.8157701
   7.7400703  -0.9580297  11.8157701
   7.6983652  -0.9436464  11.8157701
   7.6567202  -0.9285707  11.8157701
   7.6151795  -0.9128408  11.8157701
   7.5737934  -0.8964758  11.8157701
   7.5325937  -0.8795099  11.8157701
   7.4916325  -0.8619909  11.8157701
   7.4509578  -0.8439188  11.8157701
   7.4106112  -0.8253412  11.8157701
   7.3706384  -0.8062734  11.8157701
   7.3310871  -0.7867422  11.8157701
   7.2919950  -0.7667799  11.8157701
   7.2534070  -0.7464170  11.8157701
   7.2153778  -0.7256593  11.8157701
   7.1779313  -0.7045641  11.8157701
   7.1411247  -0.6831484  11.8157701
   7.1049886  -0.6614256  11.8157701
   7.0695710  -0.6394529  11.8157701
   7.0349059  -0.6172361  11.8157701
   7.0010347  -0.5948248  11.8157701
   6.9679890  -0.5722646  11.8157701
   6.9358130  -0.5495691  11.8157701
   6.9045420  -0.5267839  11.8157701
   6.8742108  -0.5039262  11.8157701
   6.8448486  -0.4810533  11.8157701
   6.8164897  -0.4581670  11.8157701
   6.7891674  -0.4353094  11.8157701
   6.7629046  -0.4125223  11.8157701
   6.7377381  -0.3898191  11.8157701
   6.7136703  -0.3672685  11.8157701
   6.6907401  -0.3448972  11.8157701
   6.6689606  -0.3227548  11.8157701
   6.6483469  -0.3008985  11.8157701
   6.6289101  -0.2793893  11.8157701
   6.6106801  -0.2582655  11.8157701
   6.5936618  -0.2375765  11.8157701
   6.5778685  -0.2173872  11.8157701
   6.5633316  -0.1977090  11.8157701
   6.5500374  -0.1786070  11.8157701
   6.5379992  -0.1601343  11.8157701
   6.5272346  -0.1423101  11.8157701
   6.5177822  -0.1251917  11.8157701
   6.5096264  -0.1088171  11.8157701
   6.5027456  -0.0932665  11.8157701
   6.4971805  -0.0785818  11.8157701
   6.4929438  -0.0648164  11.8157701
   6.4899836  -0.0520811  11.8157701
   6.4881959  -0.0404825  11.8157701
   6.4876060  -0.0300989  11.8157701
   6.4881663  -0.0210752  11.8157701
   6.4896793  -0.0135507  11.8157701
   6.4919524  -0.0076818  11.8157701
   6.4947386  -0.0036401  11.8157701
