        X           R*THETA          R
     5.1436958     8.3018436     8.4920187
     5.1436534     8.3025360     8.4907551
     5.1435161     8.3038282     8.4866495
     5.1432486     8.3031387     8.4786463
     5.1427755     8.2965221     8.4650459
     5.1420636     8.2811337     8.4449587
     5.1411204     8.2571421     8.4193907
     5.1399293     8.2243977     8.3886738
     5.1384721     8.1829510     8.3531036
     5.1367278     8.1332550     8.3130426
     5.1346693     8.0756044     8.2685862
     5.1322780     8.0101528     8.2199516
     5.1295514     7.9370556     8.1673861
     5.1264758     7.8564124     8.1111221
     5.1230292     7.7682509     8.0514679
     5.1191931     7.6731496     7.9884696
     5.1148820     7.5724840     7.9215293
     5.1100578     7.4665999     7.8506293
     5.1046681     7.3557343     7.7758131
     5.0986638     7.2400684     7.6971712
     5.0919843     7.1197615     7.6148186
     5.0845623     6.9949656     7.5288754
     5.0763264     6.8658690     7.4394512
     5.0671892     6.7327628     7.3466120
     5.0570488     6.5959620     7.2504144
     5.0457892     6.4557834     7.1509275
     5.0332861     6.3125343     7.0482388
     5.0193973     6.1665249     6.9424610
     5.0039740     6.0181012     6.8336983
     4.9868398     5.8676243     6.7220545
     4.9677982     5.7154875     6.6076493
     4.9466481     5.5620832     6.4905915
     4.9231606     5.4078131     6.3710332
     4.8970942     5.2530637     6.2491260
     4.8681870     5.0982361     6.1250663
     4.8361797     4.9437194     5.9990730
     4.8008046     4.7898884     5.8714423
     4.7618113     4.6371136     5.7424955
     4.7189517     4.4858036     5.6126213
     4.6720085     4.3363576     5.4821873
     4.6207423     4.1891122     5.3514733
     4.5649023     4.0443425     5.2207494
     4.5043063     3.9023659     5.0903687
     4.4388151     3.7634873     4.9607253
     4.3683701     3.6279528     4.8322783
     4.2929883     3.4959583     4.7054729
     4.2127261     3.3676305     4.5807028
     4.1276898     3.2430611     4.4583240
     4.0380511     3.1223207     4.3386602
     3.9440427     3.0054605     4.2220082
     3.8459477     2.8924668     4.1086316
     3.7441077     2.7832801     3.9987576
     3.6388857     2.6778262     3.8925610
     3.5306575     2.5760159     3.7901664
     3.4198093     2.4777038     3.6916516
     3.3067434     2.3825407     3.5970733
     3.1918540     2.2902966     3.5064445
     3.0754998     2.2008095     3.4197457
     2.9580438     2.1139252     3.3369327
     2.8398402     2.0295162     3.2579575
     2.7212257     1.9474326     3.1827574
     2.6025348     1.8674458     3.1112695
     2.4840977     1.7893574     3.0434229
     2.3661990     1.7130651     2.9791284
     2.2490947     1.6385005     2.9182892
     2.1330435     1.5655705     2.8608108
     2.0182927     1.4941921     2.8066032
     1.9050770     1.4242960     2.7555737
     1.7936181     1.3558265     2.7076302
     1.6841300     1.2887383     2.6626821
     1.5768199     1.2229972     2.6206355
     1.4718778     1.1585906     2.5813971
     1.3694887     1.0955244     2.5448701
     1.2698228     1.0338112     2.5109577
     1.1730410     0.9734725     2.4795587
     1.0792956     0.9145309     2.4505699
     0.9887285     0.8570089     2.4238873
     0.9014618     0.8009664     2.3994012
     0.8175949     0.7464949     2.3769953
     0.7372304     0.6936619     2.3565590
     0.6604614     0.6425120     2.3379779
     0.5874124     0.5929947     2.3211510
     0.5184806     0.5449527     2.3032143
     0.4534597     0.4985625     2.2858944
     0.3922290     0.4540632     2.2702014
     0.3348495     0.4115146     2.2560370
     0.2814327     0.3708871     2.2433200
     0.2321458     0.3320429     2.2319860
     0.1870491     0.2950101     2.2219522
     0.1460620     0.2600307     2.2131100
     0.1090761     0.2273497     2.2053576
     0.0766798     0.1962810     2.1987433
     0.0494283     0.1664157     2.1933074
     0.0273167     0.1381545     2.1889820
     0.0105419     0.1117778     2.1857514
    -0.0003738     0.0876736     2.1836727
    -0.0037835     0.0660496     2.1830277
     0.0008946     0.0506646     2.1839135
     0.0086938     0.0427713     2.1853981
     0.0146300     0.0395243     2.1865344
     0.0168498     0.0387476     2.1869612
     0.0191810     0.0382137     2.1874096
     0.0262627     0.0377208     2.1887777
     0.0378336     0.0387933     2.1910298
     0.0534674     0.0424685     2.1941059
     0.0728305     0.0493418     2.1979687
     0.0957974     0.0596871     2.2026265
     0.1223065     0.0736484     2.2081056
     0.1521551     0.0914359     2.2144074
     0.1850881     0.1132672     2.2215228
     0.2213945     0.1383795     2.2295647
     0.2616010     0.1657372     2.2387133
     0.3052663     0.1960235     2.2489376
     0.3526021     0.2287886     2.2603631
     0.4037275     0.2637225     2.2731028
     0.4585292     0.3009242     2.2872205
     0.5169969     0.3403032     2.3028121
     0.5792266     0.3816680     2.3193173
     0.6455163     0.4247767     2.3344681
     0.7155273     0.4696896     2.3512125
     0.7891917     0.5163495     2.3696563
     0.8664256     0.5647031     2.3899069
     0.9471529     0.6146660     2.4120717
     1.0312912     0.6661621     2.4362657
     1.1187247     0.7191703     2.4625921
     1.2093154     0.7736802     2.4911513
     1.3029320     0.8296511     2.5220447
     1.3994784     0.8870079     2.5553908
     1.4988405     0.9456977     2.5913019
     1.6007783     1.0057993     2.6298521
     1.7049786     1.0674694     2.6710792
     1.8113074     1.1306833     2.7150910
     1.9198185     1.1952173     2.7620835
     2.0303919     1.2610245     2.8121982
     2.1426015     1.3283994     2.8654420
     2.2560511     1.3976282     2.9218218
     2.3705680     1.4687276     2.9814568
     2.4860075     1.5416774     3.0444894
     2.6021240     1.6165618     3.1110282
     2.7186198     1.6935285     3.1811497
     2.8351667     1.7727612     3.2549205
     2.9514308     1.8544630     3.3324022
     3.0671053     1.9387622     3.4136753
     3.1818793     2.0256879     3.4988196
     3.2953911     2.1153450     3.5878808
     3.4072211     2.2080483     3.6808381
     3.5169623     2.3041482     3.7776582
     3.6242566     2.4038565     3.8783352
     3.7287695     2.5071089     3.9828351
     3.8301203     2.6139755     4.0910578
     3.9279232     2.7246203     4.2028246
     4.0218263     2.8391275     4.3179169
     4.1115303     2.9574888     4.4360862
     4.1968012     3.0796394     4.5570631
     4.2774510     3.2055063     4.6805468
     4.3533487     3.3350086     4.8061900
     4.4244237     3.4680579     4.9336195
     4.4906421     3.6044683     5.0624199
     4.5520420     3.7439849     5.1921482
     4.6087294     3.8863430     5.3224006
     4.6608777     4.0312843     5.4528408
     4.7086983     4.1785536     5.5831509
     4.7524176     4.3279281     5.7130527
     4.7922692     4.4790983     5.8422189
     4.8284612     4.6316500     5.9702520
     4.8612471     4.7851849     6.0967875
     4.8908820     4.9393468     6.2215466
     4.9176331     5.0937743     6.3442812
     4.9417448     5.2481017     6.4647813
     4.9634681     5.4019661     6.5828643
     4.9830236     5.5549870     6.6983786
     5.0006304     5.7067957     6.8111935
     5.0164738     5.8570118     6.9211836
     5.0307393     6.0052729     7.0282350
     5.0435858     6.1512184     7.1322517
     5.0551500     6.2944851     7.2331443
     5.0655756     6.4347224     7.3308415
     5.0749736     6.5716004     7.4252844
     5.0834465     6.7048082     7.5164137
     5.0910873     6.8340487     7.6041651
     5.0979810     6.9590526     7.6884828
     5.1041875     7.0795193     7.7693291
     5.1097803     7.1951537     7.8466659
     5.1148114     7.3056831     7.9204583
     5.1193295     7.4108591     7.9906607
