        X           R*THETA          R
     4.7685165     8.0952330     8.4935398
     4.7683787     8.0947866     8.4918804
     4.7679434     8.0925407     8.4866390
     4.7671399     8.0856600     8.4769745
     4.7659225     8.0721664     8.4625359
     4.7642975     8.0512133     8.4434261
     4.7622938     8.0227575     8.4201403
     4.7599349     7.9867506     8.3930445
     4.7572451     7.9431648     8.3625832
     4.7542219     7.8925996     8.3288174
     4.7508020     7.8357472     8.2913780
     4.7469673     7.7727466     8.2503843
     4.7426939     7.7036867     8.2060070
     4.7379522     7.6286564     8.1583443
     4.7327156     7.5477238     8.1074944
     4.7269297     7.4610910     8.0535002
     4.7205305     7.3692155     7.9962487
     4.7134457     7.2723207     7.9357710
     4.7055988     7.1705956     7.8720999
     4.6969013     7.0642323     7.8052807
     4.6872563     6.9534359     7.7353663
     4.6765523     6.8384256     7.6624041
     4.6646686     6.7194581     7.5864382
     4.6514645     6.5968323     7.5074944
     4.6367707     6.4708753     7.4256058
     4.6204267     6.3419437     7.3407984
     4.6022305     6.2103939     7.2531271
     4.5819750     6.0766120     7.1626639
     4.5594416     5.9410067     7.0695043
     4.5344024     5.8040113     6.9737616
     4.5066080     5.6660762     6.8755960
     4.4758015     5.5276537     6.7751894
     4.4417381     5.3892064     6.6727643
     4.4041586     5.2511830     6.5685768
     4.3628283     5.1140137     6.4629292
     4.3175302     4.9780946     6.3561673
     4.2680640     4.8437867     6.2486815
     4.2142935     4.7113891     6.1408577
     4.1561337     4.5811968     6.0331016
     4.0935259     4.4534626     5.9258242
     4.0264111     4.3283873     5.8194299
     3.9547794     4.2060599     5.7142944
     3.8786833     4.0865612     5.6108131
     3.7982521     3.9699280     5.5093784
     3.7136769     3.8561561     5.4103904
     3.6252115     3.7451627     5.3141756
     3.5331450     3.6368268     5.2210202
     3.4378095     3.5310121     5.1311655
     3.3395629     3.4274716     5.0448060
     3.2388191     3.3253160     4.9620881
     3.1359994     3.2242866     4.8831215
     3.0315480     3.1242671     4.8079796
     2.9259217     3.0251932     4.7366867
     2.8195651     2.9270205     4.6692338
     2.7128823     2.8296919     4.6055584
     2.6062438     2.7331479     4.5455666
     2.4999747     2.6373367     4.4891353
     2.3943300     2.5422306     4.4361076
     2.2895627     2.4478228     4.3863330
     2.1859379     2.3541787     4.3396749
     2.0836830     2.2613661     4.2959957
     1.9829800     2.1694312     4.2551322
     1.8839699     2.0784285     4.2169352
     1.7867733     1.9884343     4.1812477
     1.6914873     1.8995353     4.1479254
     1.5981977     1.8118083     4.1168289
     1.5069762     1.7253320     4.0878277
     1.4178867     1.6401875     4.0608020
     1.3309865     1.5564537     4.0356336
     1.2463295     1.4742125     4.0122170
     1.1639720     1.3935397     3.9904532
     1.0839651     1.3145090     3.9702487
     1.0063704     1.2371924     3.9515224
     0.9312502     1.1616511     3.9341898
     0.8586644     1.0879490     3.9181783
     0.7886740     1.0161464     3.9034140
     0.7213395     0.9462987     3.8898301
     0.6567326     0.8784547     3.8773613
     0.5949215     0.8126701     3.8659451
     0.5359994     0.7489769     3.8555298
     0.4800440     0.6874081     3.8460555
     0.4270684     0.6280329     3.8374610
     0.3770569     0.5709260     3.8296781
     0.3300307     0.5161676     3.8226566
     0.2860372     0.4638261     3.8163428
     0.2451405     0.4139380     3.8106990
     0.2074248     0.3665212     3.8056827
     0.1729273     0.3215993     3.8012557
     0.1415912     0.2792848     3.7973642
     0.1133127     0.2397366     3.7939625
     0.0879859     0.2031032     3.7910023
     0.0656563     0.1693196     3.7884612
     0.0463453     0.1383887     3.7863140
     0.0299619     0.1104807     3.7845306
     0.0164986     0.0857164     3.7830899
     0.0060536     0.0642156     3.7819877
    -0.0005192     0.0458423     3.7813029
    -0.0023822     0.0313117     3.7811084
    -0.0009187     0.0213736     3.7812612
     0.0021562     0.0160832     3.7815816
     0.0038777     0.0148155     3.7817607
