        X           R*THETA          R
     2.1077089     1.4537715     2.5825493
     1.9907273     1.3863411     2.5261087
     1.8753747     1.3203716     2.4729445
     1.7618929     1.2557940     2.4229751
     1.6505148     1.1925547     2.3761179
     1.5414561     1.1306241     2.3322845
     1.4349250     1.0699950     2.2913828
     1.3311126     1.0106691     2.2533185
     1.2302003     0.9526586     2.2179916
     1.1323595     0.8959771     2.1852987
     1.0377495     0.8406392     2.1551332
     0.9465045     0.7867046     2.1273811
     0.8587326     0.7342694     2.1019201
     0.7745532     0.6834025     2.0785413
     0.6943467     0.6340798     2.0547366
     0.6178851     0.5863359     2.0329828
     0.5453508     0.5400178     2.0131896
     0.4768047     0.4952327     1.9952360
     0.4122299     0.4522243     1.9789900
     0.3516811     0.4110599     1.9643431
     0.2952698     0.3717034     1.9512081
     0.2431826     0.3339893     1.9395158
     0.1954969     0.2979325     1.9291785
     0.1521324     0.2637924     1.9200828
     0.1129764     0.2318337     1.9121187
     0.0787143     0.2012569     1.9053446
     0.0499963     0.1715795     1.8998055
     0.0268300     0.1432460     1.8954303
     0.0094472     0.1165673     1.8922014
    -0.0015540     0.0919810     1.8901821
    -0.0043826     0.0697587     1.8896658
     0.0014961     0.0542169     1.8907399
     0.0104587     0.0467000     1.8923881
     0.0169209     0.0438296     1.8935838
     0.0192327     0.0431437     1.8940133
     0.0216104     0.0426287     1.8944557
     0.0288238     0.0419029     1.8958035
     0.0407762     0.0423365     1.8980544
     0.0571717     0.0450394     1.9011778
     0.0776988     0.0507235     1.9051466
     0.1021332     0.0597942     1.9099553
     0.1302937     0.0725000     1.9156121
     0.1619309     0.0890974     1.9221127
     0.1967695     0.1098301     1.9294496
     0.2351409     0.1338314     1.9377480
     0.2776435     0.1599265     1.9472045
     0.3237704     0.1889047     1.9577830
     0.3737623     0.2202606     1.9696192
     0.4277512     0.2536503     1.9828360
     0.4856009     0.2892010     1.9974996
     0.5472919     0.3268251     2.0137084
     0.6128345     0.3663621     2.0315783
     0.6821857     0.4077294     2.0512159
     0.7552837     0.4508659     2.0727293
     0.8323169     0.4955902     2.0944946
     0.9131100     0.5418832     2.1175518
     0.9974842     0.5897015     2.1427248
     1.0853459     0.6389704     2.1701317
     1.1765660     0.6896752     2.1998804
     1.2710001     0.7418049     2.2320771
     1.3685092     0.7953171     2.2668276
     1.4689635     0.8501596     2.3042471
     1.5722103     0.9063095     2.3444419
     1.6780288     0.9638203     2.3874950
     1.7861528     1.0227904     2.4334671
     1.8964012     1.0832362     2.4824543
     2.0086770     1.1450866     2.5346017
     2.1227922     1.2083693     2.5900171
     2.2384000     1.2732887     2.6487362
     2.3551641     1.3400563     2.7107975
     2.4728537     1.4087489     2.7762938
     2.5912457     1.4794345     2.8453312
     2.7100654     1.5522339     2.9179978
     2.8290040     1.6273082     2.9943619
     2.9477167     1.7048637     3.0744724
     3.0658460     1.7851317     3.1583743
     3.1830642     1.8682834     3.2461207
     3.2990320     1.9544187     3.3377664
     3.4133782     2.0436790     3.4333327
     3.5257030     2.1363883     3.5327954
     3.6356051     2.2328539     3.6361156
     3.7427061     2.3331676     3.7432415
     3.8466508     2.4373612     3.8540964
     3.9470778     2.5455225     3.9685562
     4.0436354     2.6577673     4.0864301
     4.1359901     2.7741578     4.2074862
     4.2238765     2.8946781     4.3314414
     4.3070884     3.0192547     4.4580073
     4.3854728     3.1477787     4.5868669
     4.4589424     3.2801323     4.7176518
     4.5274668     3.4161961     4.8499765
     4.5910473     3.5557461     4.9834151
     4.6497698     3.6984777     5.1175122
     4.7037821     3.8440876     5.2518668
     4.7532873     3.9922876     5.3861642
     4.7985358     4.1427903     5.5200996
     4.8397875     4.2953553     5.6534162
     4.8772831     4.4496555     5.7858138
     4.9112725     4.6052470     5.9168901
     4.9420047     4.7617197     6.0463047
     4.9697490     4.9187083     6.1737990
     4.9947610     5.0758529     6.2991552
     5.0172954     5.2327876     6.4221802
     5.0375934     5.3891578     6.5427151
     5.0558634     5.5445862     6.6606288
     5.0723248     5.6987133     6.7758007
     5.0871491     5.8511639     6.8881154
     5.1005020     6.0015821     6.9974680
     5.1125340     6.1496158     7.1037626
     5.1233878     6.2949042     7.2069001
     5.1331682     6.4370990     7.3068166
     5.1419916     6.5758724     7.4034410
     5.1499524     6.7109194     7.4967036
     5.1571274     6.8419447     7.5865331
     5.1635900     6.9686766     7.6728635
     5.1694055     7.0908179     7.7556491
     5.1746345     7.2080598     7.8348470
     5.1793199     7.3201222     7.9104204
     5.1835070     7.4267521     7.9823160
     5.1872330     7.5277691     8.0504351
     5.1905241     7.6229587     8.1147051
     5.1933932     7.7130632     8.1744604
     5.1958480     7.7984471     8.2291231
     5.1979175     7.8786345     8.2786531
     5.1996388     7.9531250     8.3230581
     5.2010493     8.0215425     8.3623190
     5.2021909     8.0835495     8.3964167
     5.2030888     8.1387949     8.4251776
     5.2037749     8.1869278     8.4485798
     5.2042837     8.2277851     8.4668894
     5.2046404     8.2606106     8.4799204
     5.2048383     8.2848454     8.4878111
     5.2049422     8.3012247     8.4919577
     5.2049875     8.3105488     8.4937582
     5.2049999     8.3135672     8.4942436
