        X           R*THETA          R
     5.0821390     6.4598112     8.4929028
     5.0821090     6.4606166     8.4921761
     5.0820107     6.4625826     8.4897728
     5.0818129     6.4642830     8.4849520
     5.0814800     6.4638543     8.4768410
     5.0809646     6.4595103     8.4646511
     5.0802665     6.4502220     8.4482441
     5.0793910     6.4360485     8.4282675
     5.0783339     6.4168253     8.4049044
     5.0770874     6.3924904     8.3783073
     5.0756469     6.3631535     8.3487492
     5.0739951     6.3292336     8.3163490
     5.0721288     6.2908049     8.2811184
     5.0700417     6.2478199     8.2431917
     5.0677295     6.2004142     8.2026968
     5.0651846     6.1486144     8.1597500
     5.0624022     6.0924244     8.1145000
     5.0593724     6.0319252     8.0671101
     5.0560756     5.9675922     8.0175762
     5.0524716     5.9000487     7.9656224
     5.0485425     5.8295507     7.9112787
     5.0442638     5.7561936     7.8545918
     5.0396080     5.6801205     7.7956109
     5.0345531     5.6014781     7.7343826
     5.0290637     5.5203948     7.6709542
     5.0231032     5.4369950     7.6053748
     5.0166368     5.3514042     7.5376930
     5.0096259     5.2637877     7.4679680
     5.0020266     5.1743221     7.3962536
     4.9937787     5.0831881     7.3226175
     4.9848442     4.9905720     7.2471132
     4.9751582     4.8966918     7.1698041
     4.9646659     4.8017864     7.0907545
     4.9532900     4.7059989     7.0100417
     4.9409699     4.6094241     6.9277325
     4.9276333     4.5122099     6.8439126
     4.9132018     4.4145579     6.7586827
     4.8975964     4.3167610     6.6721621
     4.8807545     4.2191334     6.5844798
     4.8625898     4.1218910     6.4957995
     4.8430433     4.0251884     6.4062672
     4.8220253     3.9290628     6.3159857
     4.7994380     3.8335850     6.2250342
     4.7751894     3.7391391     6.1334786
     4.7491841     3.6460521     6.0414176
     4.7213669     3.5540836     5.9490485
     4.6916986     3.4629943     5.8566041
     4.6601262     3.3731947     5.7642884
     4.6266217     3.2851942     5.6722708
     4.5911636     3.1990092     5.5807209
     4.5537386     3.1144993     5.4898038
     4.5143409     3.0317187     5.3996720
     4.4729776     2.9508052     5.3104787
     4.4296713     2.8718338     5.2223692
     4.3844614     2.7948427     5.1354866
     4.3374038     2.7198706     5.0500016
     4.2885942     2.6469316     4.9660568
