        X           R*THETA          R
     5.2658401     8.3691072     8.4915237
     5.2658224     8.3701706     8.4903889
     5.2657633     8.3726015     8.4866533
     5.2656293     8.3739004     8.4791908
     5.2653756     8.3695049     8.4658623
     5.2649593     8.3559179     8.4454575
     5.2643685     8.3333693     8.4191465
     5.2635784     8.3016768     8.3872509
     5.2625642     8.2609215     8.3500175
     5.2612958     8.2115011     8.3079062
     5.2597466     8.1535740     8.2611599
     5.2578826     8.0872812     8.2100315
     5.2556939     8.0127935     8.1547937
     5.2531662     7.9302039     8.0957241
     5.2502851     7.8395357     8.0332012
     5.2470303     7.7414737     7.9672766
     5.2433329     7.6377144     7.8971910
     5.2391515     7.5286322     7.8229165
     5.2344422     7.4144783     7.7445021
     5.2291603     7.2954316     7.6620560
     5.2232633     7.1716404     7.5757170
     5.2166996     7.0432401     7.4856310
     5.2094073     6.9103961     7.3919334
     5.2013130     6.7733998     7.2947068
     5.1923375     6.6325679     7.1940198
     5.1823778     6.4882116     7.0899577
     5.1713405     6.3406324     6.9826193
     5.1590977     6.1901193     6.8721347
     5.1455235     6.0370088     6.7586122
     5.1304665     5.8816524     6.6421499
     5.1137528     5.7244368     6.5228510
     5.0951967     5.5657425     6.4008031
     5.0745835     5.4059687     6.2761288
     5.0516901     5.2454925     6.1489387
     5.0262547     5.0847173     6.0193887
     4.9980268     4.9240384     5.8876400
     4.9667263     4.7638445     5.7539511
     4.9320784     4.6045341     5.6186128
     4.8938317     4.4465494     5.4819689
     4.8517051     4.2903395     5.3443785
     4.8054156     4.1362839     5.2060680
     4.7546425     3.9847159     5.0672636
     4.6991439     3.8360264     4.9282870
     4.6386986     3.6905994     4.7895217
     4.5731730     3.5487578     4.6514316
     4.5025005     3.4107857     4.5144954
     4.4266577     3.2768843     4.3791318
     4.3456788     3.1472120     4.2457185
     4.2596607     3.0219064     4.1146216
     4.1687732     2.9010694     3.9861701
     4.0732393     2.7847185     3.8606768
     3.9733565     2.6728051     3.7384102
     3.8694456     2.5652430     3.6195860
     3.7618494     2.4619167     3.5043621
     3.6509290     2.3626580     3.3928630
     3.5370853     2.2672577     3.2851846
     3.4207127     2.1755035     3.1813915
     3.3021901     2.0871859     3.0815048
     3.1818950     2.0021145     2.9855249
     3.0601954     1.9201101     2.8934350
     2.9374461     1.8409632     2.8052068
     2.8140185     1.7643641     2.7208147
     2.6902859     1.6900400     2.6402347
     2.5665743     1.6178379     2.5634151
     2.4431834     1.5476409     2.4902847
     2.3204184     1.4793049     2.4207850
     2.1985779     1.4126945     2.3548560
     2.0779495     1.3476897     2.2924323
     1.9588073     1.2841898     2.2334478
     1.8414198     1.2221024     2.1778309
     1.7260457     1.1613538     2.1255085
     1.6129256     1.1018975     2.0764003
     1.5022908     1.0437127     2.0304201
     1.3943537     0.9867901     1.9874768
     1.2893157     0.9311324     1.9474734
     1.1873671     0.8767438     1.9103104
     1.0886854     0.8236301     1.8758802
     0.9934168     0.7718509     1.8440701
     0.9016780     0.7215067     1.8147568
     0.8135818     0.6726742     1.7878175
     0.7292325     0.6253986     1.7631317
     0.6488034     0.5795797     1.7406003
     0.5725020     0.5350313     1.7201324
