        X           R*THETA          R
     5.2049251     6.5263481     8.4912701
     5.2049065     6.5272536     8.4905224
     5.2048454     6.5296216     8.4881001
     5.2047281     6.5323009     8.4834127
     5.2045197     6.5334272     8.4755077
     5.2041831     6.5306706     8.4632130
     5.2037077     6.5227408     8.4462833
     5.2030969     6.5097108     8.4254675
     5.2023335     6.4913712     8.4009418
     5.2014117     6.4676766     8.3728390
     5.2003164     6.4387655     8.3414335
     5.1990285     6.4048676     8.3069162
     5.1975422     6.3660388     8.2693825
     5.1958418     6.3223104     8.2289810
     5.1939201     6.2737799     8.1858673
     5.1917696     6.2204862     8.1401854
     5.1893907     6.1624389     8.0921097
     5.1867733     6.0996890     8.0418272
     5.1839013     6.0328279     7.9893193
     5.1807351     5.9626689     7.9342227
     5.1772561     5.8894682     7.8765683
     5.1734495     5.8133564     7.8164062
     5.1692791     5.7344542     7.7537947
     5.1647396     5.6529074     7.6887798
     5.1597891     5.5688405     7.6214209
     5.1544037     5.4823813     7.5517688
     5.1485538     5.3936572     7.4798822
     5.1422019     5.3028255     7.4058313
     5.1353116     5.2100649     7.3296776
     5.1278381     5.1155615     7.2514925
     5.1197319     5.0194921     7.1713471
     5.1109524     4.9220695     7.0892987
     5.1014328     4.8235474     7.0054288
     5.0911198     4.7240510     6.9198046
     5.0799499     4.6236529     6.8325028
     5.0678535     4.5224934     6.7436080
     5.0547600     4.4207683     6.6532197
     5.0405979     4.3188004     6.5614519
     5.0252852     4.2169328     6.4684510
     5.0087657     4.1153946     6.3743610
     4.9909515     4.0143433     6.2793541
     4.9717612     3.9137895     6.1835122
     4.9510999     3.8137989     6.0868955
     4.9288583     3.7148302     5.9895487
     4.9049344     3.6172473     5.8915372
     4.8792467     3.5207434     5.7930732
     4.8517480     3.4250171     5.6944003
     4.8223758     3.3305595     5.5957160
     4.7910790     3.2380030     5.4971952
     4.7578087     3.1473770     5.3990169
     4.7225270     3.0585108     5.3013487
     4.6852083     2.9714823     5.2043433
     4.6458340     2.8864686     5.1081567
     4.6044068     2.8035777     5.0129361
     4.5609426     2.7228608     4.9188309
     4.5154757     2.6443694     4.8260288
     4.4680848     2.5681396     4.7346892
     4.4188585     2.4942055     4.6449833
     4.3678999     2.4225850     4.5570760
     4.3153176     2.3532567     4.4710698
     4.2612200     2.2861800     4.3870440
     4.2057509     2.2213428     4.3051066
     4.1490850     2.1587536     4.2253737
     4.0913911     2.0983987     4.1479321
     4.0328355     2.0402324     4.0728331
     3.9735911     1.9842021     4.0001130
     3.9138353     1.9302562     3.9298053
     3.8537514     1.8783456     3.8619370
     3.7935193     1.8284165     3.7965281
     3.7333231     1.7804148     3.7335835
     3.6733429     1.7342901     3.6731000
     3.6137500     1.6899948     3.6150665
     3.5547142     1.6474853     3.5594666
     3.4963977     1.6067230     3.5062788
     3.4389591     1.5676668     3.4554753
     3.3825495     1.5302745     3.4070268
     3.3273110     1.4944965     3.3608985
