        X           R*THETA          R
     4.9579935     6.3927197     8.4945536
     4.9579539     6.3933887     8.4938478
     4.9578199     6.3949227     8.4914656
     4.9575419     6.3956008     8.4865093
     4.9570732     6.3935642     8.4781904
     4.9563785     6.3875999     8.4661055
     4.9554567     6.3769217     8.4502277
     4.9543257     6.3615899     8.4310989
     4.9529781     6.3414598     8.4089108
     4.9514155     6.3164663     8.3838348
     4.9496431     6.2866893     8.3561440
     4.9476576     6.2527595     8.3258801
     4.9454489     6.2147417     8.2929726
     4.9430099     6.1725154     8.2575426
     4.9403400     6.1262703     8.2196865
     4.9374204     6.0759840     8.1794968
     4.9342461     6.0216684     8.1370964
     4.9308052     5.9634199     8.0926237
     4.9270792     5.9016104     8.0460920
     4.9230323     5.8366838     7.9973102
     4.9186368     5.7688665     7.9463100
     4.9138684     5.6982460     7.8931346
     4.9087052     5.6249552     7.8378243
     4.9031000     5.5491543     7.7804289
     4.8970308     5.4709802     7.7209830
     4.8904543     5.3905463     7.6595311
     4.8833261     5.3079844     7.5961142
     4.8755999     5.2234564     7.5307846
     4.8672252     5.1371379     7.4635873
     4.8581514     5.0492172     7.3945742
     4.8483152     4.9598756     7.3238010
     4.8376570     4.8693347     7.2513218
     4.8261046     4.7778258     7.1771998
     4.8135943     4.6855130     7.1015000
     4.8000479     4.5925136     7.0242929
     4.7853899     4.4989934     6.9456644
     4.7695417     4.4051561     6.8657122
     4.7524323     4.3112712     6.7845469
     4.7339725     4.2176261     6.7023153
     4.7141118     4.1244249     6.6191502
     4.6927590     4.0318360     6.5352192
     4.6698480     3.9399192     6.4506187
     4.6452904     3.8487580     6.3654370
     4.6190014     3.7586701     6.2797675
     4.5909061     3.6699271     6.1937304
     4.5609555     3.5823832     6.1075253
     4.5291185     3.4958739     6.0213728
     4.4953804     3.4107118     5.9354548
     4.4597178     3.3272934     5.8499513
     4.4221363     3.2456279     5.7650232
     4.3826513     3.1656084     5.6808252
     4.3412781     3.0872729     5.5975108
     4.2980447     3.0107160     5.5152316
     4.2529945     2.9359868     5.4341297
     4.2061887     2.8631003     5.3543415
     4.1577086     2.7920778     5.2760153
     4.1076531     2.7229245     5.1992941
     4.0561481     2.6556313     5.1242948
     4.0033164     2.5901923     5.0511479
     3.9492962     2.5265751     4.9799294
     3.8942175     2.4647427     4.9107141
     3.8382413     2.4046624     4.8435698
     3.7815371     2.3463228     4.7785745
     3.7242820     2.2896929     4.7157669
     3.6666284     2.2347441     4.6551819
     3.6087511     2.1814425     4.5968184
     3.5508058     2.1297774     4.5407000
     3.4929693     2.0797212     4.4868107
     3.4353957     2.0312183     4.4351516
     3.3782468     1.9841548     4.3856983
