        X           R*THETA          R
     5.0202427     6.4263263     8.4937258
     5.0202079     6.4270759     8.4930096
     5.0200920     6.4288335     8.4906168
     5.0198545     6.4300318     8.4857283
     5.0194564     6.4288015     8.4775133
     5.0188532     6.4236531     8.4653759
     5.0180449     6.4136772     8.4492331
     5.0170426     6.3989263     8.4296789
     5.0158401     6.3792529     8.4069014
     5.0144343     6.3545914     8.3810635
     5.0128250     6.3250360     8.3524361
     5.0110011     6.2911096     8.3211012
     5.0089579     6.2528853     8.2870302
     5.0066900     6.2102771     8.2503490
     5.0041971     6.1634445     8.2111702
     5.0014620     6.1123986     8.1695986
     4.9984827     6.0571432     8.1257706
     4.9952483     5.9977655     8.0798359
     4.9917374     5.9346948     8.0317993
     4.9879136     5.8684607     7.9814267
     4.9837546     5.7992983     7.9287500
     4.9792328     5.7273102     7.8738141
     4.9743257     5.6526327     7.8166633
     4.9690018     5.5754132     7.7573442
     4.9632292     5.4957886     7.6959000
     4.9569674     5.4138808     7.6323757
     4.9501767     5.3298154     7.5668178
     4.9428167     5.2437525     7.4992809
     4.9348330     5.1558719     7.4298167
     4.9261808     5.0663614     7.3584814
     4.9168086     4.9754038     7.2853284
     4.9066415     4.8832064     7.2104244
     4.8956289     4.7900238     7.1338253
     4.8836989     4.6959977     7.0556026
     4.8707776     4.6012325     6.9758286
     4.8567872     4.5058928     6.8945913
     4.8416543     4.4101748     6.8119869
     4.8253050     4.3143592     6.7281294
     4.8076668     4.2187476     6.6431541
     4.7886586     4.1235538     6.5572190
     4.7682161     4.0289316     6.4704733
     4.7462573     3.9349303     6.3830180
     4.7226915     3.8416293     6.2949376
     4.6974249     3.7493763     6.2063146
     4.6703758     3.6584754     6.1172557
     4.6414948     3.5687258     6.0279574
     4.6107373     3.4799297     5.9386554
     4.5780807     3.3924451     5.8495317
     4.5434866     3.3067284     5.7607737
     4.5069575     3.2227912     5.6725364
     4.4684911     3.1405060     5.5849838
     4.4280920     3.0599203     5.4982686
     4.3857780     2.9811513     5.4125428
     4.3415818     2.9042590     5.3279514
     4.2955537     2.8292718     5.2446332
     4.2477632     2.7562172     5.1627479
     4.1983070     2.6851101     5.0824389
     4.1472988     2.6159534     5.0038414
     4.0948596     2.5487483     4.9270906
     4.0411201     2.4834652     4.8522720
     3.9862080     2.4200635     4.7794542
     3.9302716     2.3585250     4.7087297
     3.8734930     2.2988336     4.6401711
     3.8160427     2.2409697     4.5738339
     3.7580767     2.1849048     4.5097594
     3.6997685     2.1306064     4.4479570
     3.6412883     2.0780509     4.3884387
     3.5828013     2.0272143     4.3312221
     3.5244806     1.9780580     4.2762909
     3.4664881     1.9305327     4.2236390
     3.4089835     1.8845348     4.1732430
     3.3521159     1.8399763     4.1250782
     3.2960341     1.7968204     4.0791073
     3.2408757     1.7550625     4.0352964
     3.1867719     1.7147365     3.9936061
     3.1338470     1.6758689     3.9539921
     3.0822160     1.6384745     3.9164085
     3.0319924     1.6025479     3.8808079
     2.9832819     1.5680524     3.8471456
     2.9361866     1.5349511     3.8153796
     2.8907990     1.5032182     3.7854667
     2.8471918     1.4728578     3.7573495
     2.8054280     1.4439011     3.7309771
     2.7655780     1.4163716     3.7063041
     2.7277117     1.3902667     3.6832902
     2.6919141     1.3655500     3.6619105
     2.6582723     1.3421603     3.6421442
     2.6268685     1.3200476     3.6239686
     2.5977669     1.2991991     3.6073651
     2.5709825     1.2796707     3.5922778
     2.5465422     1.2615238     3.5786722
     2.5246949     1.2445731     3.5666385
     2.5055859     1.2285911     3.5562100
     2.4893003     1.2135884     3.5473959
     2.4760668     1.1997417     3.5402818
     2.4665170     1.1871314     3.5351741
     2.4615114     1.1763259     3.5325034
     2.4612117     1.1683596     3.5323443
     2.4632366     1.1632600     3.5334234
     2.4655552     1.1604593     3.5346608
     2.4665339     1.1596029     3.5351830
     2.4676199     1.1588126     3.5357628
     2.4712503     1.1568234     3.5377016
     2.4777114     1.1544771     3.5411630
     2.4868913     1.1523912     3.5460970
     2.4986343     1.1519941     3.5524409
     2.5127835     1.1541355     3.5601273
     2.5292795     1.1588302     3.5691538
     2.5481989     1.1658216     3.5795884
     2.5694711     1.1751243     3.5914316
     2.5930233     1.1866724     3.6046782
     2.6188533     1.2001674     3.6193726
     2.6469049     1.2152650     3.6355343
     2.6771145     1.2319984     3.6531763
     2.7094288     1.2504288     3.6723256
     2.7438090     1.2705154     3.6930225
     2.7802217     1.2921808     3.7153161
     2.8186347     1.3153300     3.7392602
     2.8590009     1.3398925     3.7649052
     2.9012532     1.3658404     3.7922950
     2.9453113     1.3931721     3.8214753
     2.9910855     1.4219168     3.8524809
     3.0384798     1.4521093     3.8853548
     3.0874069     1.4837674     3.9201400
     3.1377695     1.5169067     3.9568927
     3.1894660     1.5515445     3.9956558
     3.2423804     1.5876893     4.0364757
     3.2963901     1.6253381     4.0793953
     3.3513668     1.6644764     4.1244540
     3.4071760     1.7050779     4.1716890
     3.4636784     1.7471530     4.2211328
     3.5207229     1.7907474     4.2728224
     3.5781581     1.8359505     4.3267708
     3.6358216     1.8828787     4.3830004
     3.6935518     1.9315853     4.4415112
     3.7511759     1.9821153     4.5023112
     3.8085344     2.0345023     4.5653811
     3.8654561     2.0887830     4.6307130
     3.9217751     2.1449840     4.6982708
     3.9773338     2.2031324     4.7680073
     4.0319505     2.2632546     4.8398681
     4.0854740     2.3253577     4.9137502
     4.1377587     2.3894780     4.9895897
     4.1886930     2.4556570     5.0673037
     4.2381415     2.5239112     5.1467891
     4.2859964     2.5942283     5.2278976
     4.3321471     2.6665971     5.3104873
     4.3765106     2.7409954     5.3944039
     4.4190416     2.8174009     5.4795165
     4.4597235     2.8958125     5.5657334
     4.4984899     2.9761200     5.6528134
     4.5352082     3.0580463     5.7402930
     4.5699401     3.1416147     5.8281593
     4.6030626     3.2274261     5.9172125
     4.6346135     3.3155344     6.0074825
     4.6640410     3.4046466     6.0971794
     4.6911755     3.4939704     6.1852345
     4.7165985     3.5845280     6.2730546
     4.7406931     3.6771088     6.3617167
     4.7632484     3.7709186     6.4501987
     4.7841229     3.8651655     6.5374875
     4.8034697     3.9599049     6.6237063
     4.8214540     4.0552769     6.7091179
     4.8381810     4.1511760     6.7937207
     4.8537145     4.2473760     6.8773832
     4.8680706     4.3434319     6.9597292
     4.8813009     4.4389553     7.0404391
     4.8934927     4.5337534     7.1194510
     4.9047327     4.6277237     7.1968117
     4.9151273     4.7208734     7.2726741
     4.9247546     4.8130970     7.3470531
     4.9336390     4.9040718     7.4197435
     4.9418383     4.9935536     7.4906006
     4.9494061     5.0813756     7.5596013
     4.9563913     5.1673632     7.6267028
     4.9628358     5.2513332     7.6918402
     4.9687819     5.3331265     7.7549548
     4.9742684     5.4126287     7.8160076
     4.9793296     5.4897275     7.8749657
     4.9839964     5.5642939     7.9317703
     4.9882927     5.6361952     7.9863400
     4.9922476     5.7053180     8.0386410
     4.9958830     5.7715497     8.0886679
     4.9992156     5.8346486     8.1363621
     5.0022573     5.8949256     8.1815319
     5.0050106     5.9526763     8.2238474
     5.0074940     6.0077372     8.2632313
     5.0097237     6.0598416     8.2996664
     5.0117064     6.1087551     8.3330956
     5.0134544     6.1545539     8.3635769
     5.0149765     6.1968598     8.3909826
     5.0162802     6.2357373     8.4152174
     5.0173740     6.2713847     8.4361467
     5.0182719     6.3033719     8.4536953
     5.0189834     6.3315859     8.4679976
     5.0195265     6.3556609     8.4789629
     5.0198965     6.3751931     8.4865856
     5.0201292     6.3902378     8.4913912
     5.0202551     6.4007154     8.4939880
     5.0203118     6.4068351     8.4951601
     5.0203280     6.4088511     8.4954920
