        X           R*THETA          R
     4.8321056     8.1302509     8.4932823
     4.8319902     8.1300030     8.4916897
     4.8316169     8.1283636     8.4866409
     4.8309207     8.1225395     8.4772577
     4.8298516     8.1102285     8.4629612
     4.8283901     8.0902290     8.4436865
     4.8265634     8.0625334     8.4200134
     4.8243866     8.0270748     8.3923035
     4.8218861     7.9838514     8.3609753
     4.8190527     7.9334264     8.3261442
     4.8158488     7.8764439     8.2875156
     4.8122544     7.8130445     8.2452278
     4.8082476     7.7433252     8.1994629
     4.8038006     7.6673799     8.1503410
     4.7988873     7.5852675     8.0979958
     4.7934628     7.4972544     8.0424700
     4.7874556     7.4039531     7.9835677
     4.7808027     7.3056078     7.9213114
     4.7734308     7.2024140     7.8557334
     4.7652545     7.0945578     7.7868876
     4.7561932     6.9822440     7.7148337
     4.7461333     6.8656721     7.6396322
     4.7349672     6.7450900     7.5613375
     4.7225628     6.6207905     7.4799800
     4.7087622     6.4930987     7.3955960
     4.6934142     6.3623643     7.3082185
     4.6763220     6.2289281     7.2179098
     4.6573038     6.0931678     7.1247425
     4.6361370     5.9554710     7.0288205
     4.6126103     5.8162613     6.9302516
     4.5864744     5.6759725     6.8291945
     4.5574913     5.5350466     6.7258129
     4.5254006     5.3939295     6.6203289
     4.4899597     5.2530589     6.5129724
     4.4509096     5.1128554     6.4040418
     4.4080243     4.9737129     6.2938614
     4.3610930     4.8359938     6.1828065
     4.3099437     4.7000103     6.0712643
     4.2544632     4.5660782     5.9596395
     4.1945701     4.4344749     5.8483338
     4.1301656     4.3054261     5.7377367
     4.0611992     4.1790557     5.6282082
     3.9876764     4.0554876     5.5201435
     3.9096808     3.9348087     5.4139380
     3.8273578     3.8170609     5.3100071
     3.7409263     3.7022126     5.2086973
     3.6506352     3.5901880     5.1103182
     3.5567799     3.4808950     5.0151334
     3.4596922     3.3742330     4.9233599
     3.3597550     3.2699242     4.8351746
     3.2573740     3.1672311     4.7507124
     3.1529822     3.0659859     4.6700721
     3.0470226     2.9661250     4.5933070
     2.9399359     2.8675931     4.5204291
     2.8321242     2.7703202     4.4514036
     2.7239747     2.6742225     4.3861561
     2.6158314     2.5792241     4.3245816
     2.5079696     2.4852715     4.2665477
     2.4006696     2.3923264     4.2119141
     2.2942157     2.3004184     4.1605558
     2.1888602     2.2095759     4.1123419
     2.0848117     2.1197963     4.0671239
     1.9822500     2.0310888     4.0247545
     1.8813243     1.9434994     3.9850850
     1.7821593     1.8570887     3.9479756
     1.6848726     1.7719040     3.9132838
     1.5895643     1.6879981     3.8808835
     1.4963288     1.6054270     3.8506484
     1.4052470     1.5242496     3.8224659
     1.3163993     1.4445275     3.7962246
